,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,8500.000,,,,,,198162.000,226363.000,236910.000
AccountsReceivableGross,8000.000,7500.000,7500.000,,,,,,
AccountsReceivableNetCurrent,7500.000,,,,,,33370.000,5486.000,9062.000
AccruedLiabilitiesCurrent,8500.000,,,,1843.000,9961.000,87994.000,136806.000,176310.000
AccruedPayrollTaxesCurrent,,,,,9042.000,5493.000,18287.000,18350.000,18745.000
AccumulatedAmortizationOfCurrentDeferredFinanceCosts,,,,,,,903919.000,1619379.000,1161979.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,2523.000,,,,,,
AcquiredFiniteLivedIntangibleAssetResidualValue,,,25536.000,,,,,,
AdditionalPaidInCapital,136048.000,136048.000,136048.000,,304666.000,304666.000,8422204.000,11574791.000,11823180.000
AdditionalPaidInCapitalCommonStock,,,,136048.000,,,,,
Assets,91887.000,77738.000,42423.000,32520.000,337798.000,158762.000,246162.000,104161.000,251540.000
AssetsCurrent,61651.000,46795.000,13574.000,5230.000,248841.000,66269.000,171411.000,13717.000,172188.000
CapitalizedComputerSoftwareGross,,,,,88957.000,92493.000,0.000,14625.000,14625.000
CapitalizedComputerSoftwareNet,,,,,88957.000,92493.000,70450.000,14625.000,
Cash,54151.000,46795.000,13574.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,5230.000,206341.000,17867.000,171411.000,13717.000,172188.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,1725000.000,1725000.000,1725000.000
CommonStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,320000000.000,320000000.000,320000000.000,320000000.000,300000000.000
CommonStockSharesIssued,10851.000,10851500.000,10851500.000,10851500.000,53332620.000,53332576.000,70836334.000,89799478.000,79370345.000
CommonStockSharesOutstanding,,,,10851500.000,53332620.000,53332576.000,70836334.000,89799478.000,79370345.000
CommonStockValue,,,,10851.000,53332.000,53333.000,70837.000,89800.000,79370.000
CommonStocksIncludingAdditionalPaidInCapital,10851.000,10851.000,10851.000,,,,,,
ConvertibleDebtCurrent,,,,,,,802578.000,-195067.000,-602671.000
ConvertibleDebtFairValueDisclosures,,,,,2633514.000,2633514.000,6336002.000,613957.000,613957.000
ConvertibleDebtNoncurrent,,,,,84358.000,192663.000,460399.000,945267.000,975267.000
ConvertibleLongTermNotesPayable,,,,,,192663.000,460399.000,975267.000,975267.000
ConvertibleNotesPayable,,,,,867578.000,867578.000,2347578.000,1920088.000,2222272.000
ConvertibleNotesPayableCurrent,,,,,84358.000,,480587.000,195067.000,602671.000
DebtInstrumentFaceAmount,,,,,867578.000,867578.000,2347578.000,2497578.000,2797612.000
DebtInstrumentUnamortizedDiscount,,,,,84359.000,192663.000,416519.000,1131979.000,1161979.000
DebtInstrumentUnamortizedDiscountCurrent,,,,,,,168598.000,315598.000,318598.000
DerivativeLiabilities,,,,,,,6375074.000,3304188.000,2267749.000
DerivativeLiabilitiesCurrent,,,,,,,1248357.000,3072564.000,1959832.000
DerivativeLiabilitiesNoncurrent,,,,,5571030.000,5481672.000,5126717.000,231624.000,307917.000
EquityFairValueDisclosure,,,,,,,1900399.000,359163.000,359163.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,2937516.000,2848158.000,-272564.000,-14405830.000,-15355804.000
FurnitureAndFixturesGross,988.000,988.000,,,,,,,
IntangibleAssetsNetExcludingGoodwill,,,,,88957.000,92493.000,0.000,14625.000,0.000
InterestPayableCurrent,,,,,7507.000,,,,
InventoryNet,,,,,42500.000,48402.000,3881.000,29705.000,37790.000
Liabilities,,,,,5724280.000,5740289.000,8150503.000,5356041.000,4777652.000
LiabilitiesAndStockholdersEquity,91887.000,,42423.000,32520.000,337798.000,158762.000,246162.000,104161.000,251440.000
LiabilitiesCurrent,8500.000,,,,153250.000,65954.000,2563387.000,4149150.000,3494468.000
LiabilitiesNoncurrent,,,,,,5674335.000,5587116.000,1206891.000,1283184.000
NotesPayable,,,,,50500.000,50500.000,530000.000,530000.000,850034.000
NotesPayableCurrent,,,,,50500.000,50500.000,530000.000,500000.000,500000.000
OtherAssetsCurrent,,,,,42500.000,48402.000,74751.000,75819.000,79351.000
OtherAssetsMiscellaneousCurrent,,,,,,,5000.000,8128.000,
OtherAssetsNoncurrent,29248.000,29955.000,28059.000,26550.000,,,,,
OtherLiabilitiesCurrent,,,,,143900.000,,,,
OtherShortTermInvestments,,,,,,,32500.000,32500.000,32500.000
PreferredStockParOrStatedValuePerShare,,,,,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,,,,,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,0.000,0.000,0.000,0.000,0.000
PropertyPlantAndEquipmentGross,,,,740.000,,,,,
PropertyPlantAndEquipmentNet,988.000,988.000,789.000,740.000,88957.000,92493.000,,14625.000,
RetainedEarningsAccumulatedDeficit,-63513.000,-69161.000,-104477.000,-114380.000,-5744480.000,-5939526.000,-16397382.000,-16916471.000,-16428762.000
StockholdersEquity,83386.000,77738.000,42423.000,32520.000,-5386482.000,-5581527.000,-7904341.000,-5251880.000,-4526212.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,-5386482.000,-5581527.000,-7904341.000,-5251880.000,-4526212.000
