,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,,,9526.000,7652.000,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,,,,,,,,,289000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,,199468.000,347468.000,206959.000,456229.000,,,,,
AllocatedShareBasedCompensationExpense,,,,,831195.000,601107.000,,,,,87500.000,,,,39250.000
AmortizationOfDebtDiscountPremium,,,,,0.000,0.000,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,8954.000,2708.000,2703.000,2705.000,6142.000,6142.000,5111.000,5538.000,5892.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,49779627.000,52168728.000,59533925.000,,,,86526197.000,,,,132105151.000
BusinessAcquisitionsProFormaNetIncomeLoss,-15431.000,-7716.000,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,2315.000,,,,122302.000,,,,-260748.000,,,,-60752.000
CostOfGoodsSold,,,,,,,,,,,,,5717.000,,42562.000
CostOfServicesDirectMaterials,5279.000,4883.000,7295.000,9856.000,,,,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,66445.000,,,,
Depreciation,,,123.000,,1730.000,1783.000,1670.000,1668.000,1670.000,1680.000,1606.000,1546.000,1508.000,1508.000,1509.000
DepreciationAndAmortization,,,,,11256.000,9435.000,10624.000,4376.000,4373.000,4385.000,7748.000,7688.000,6619.000,7046.000,7401.000
EarningsPerShareBasic,,,,,-0.030,-0.030,-0.020,-0.010,-0.010,-0.020,-0.010,-0.000,-0.010,0.000,-0.010
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,,,,,,,,,,,
EarningsPerShareDiluted,,,,,-0.030,-0.030,-0.020,-0.010,-0.010,-0.020,-0.010,-0.000,-0.010,0.000,-0.010
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,-0.340,,,,-0.340,0.003,0.003,0.674,0.340
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,,,,,356729.000,0.000,5917.000,14250.000,14250.000
ExciseAndSalesTaxes,,,-25.000,,,,,,,,,,,,1218.000
GainLossOnDispositionOfAssets,,,,,2426.000,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,95000.000,,,,,,,,
