,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,180227.000,290660.000,148384.000,205288.000,170006.000,245645.000,134913.000,149907.000,175444.000,249415.000,277633.000,285399.000,391825.000,541125.000,401131.000,316108.000,441655.000,581118.000,417836.000,359038.000,419723.000,471969.000,333784.000,375038.000
AccountsReceivableNetCurrent,331187.000,373296.000,226760.000,371439.000,395062.000,468831.000,377072.000,329850.000,437643.000,620984.000,683800.000,570680.000,743512.000,955379.000,979532.000,766670.000,974658.000,1083566.000,1110052.000,1029610.000,1237280.000,1423856.000,1344646.000,1283549.000
AccruedLiabilitiesCurrent,,,,,,,58808.000,42918.000,42204.000,53981.000,56091.000,47385.000,53534.000,73921.000,65849.000,88864.000,116707.000,273927.000,92574.000,178745.000,197139.000,351592.000,480047.000,422560.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,499111.000,,,,530231.000,,,,570419.000,,,,641190.000,,,,665299.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-6693.000,5016.000,-3099.000,250.000,,,,,,,,,,,,,,,,,,
AcquiredIndefiniteLivedIntangibleAssetAmount,,,,,732600.000,732600.000,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,3407561.000,3411955.000,3416343.000,3498342.000,3550530.000,3615708.000,3668556.000,3713124.000,3769402.000,5046856.000,5216327.000,5359715.000,5382765.000,7210953.000,7428754.000,7486604.000,7378989.000,7412523.000,7446634.000,8232313.000,8274765.000,8317506.000,10052597.000,10103145.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,16200.000,,,,20700.000,22004.000,,,25800.000,,,,18100.000,,,,17900.000,
Assets,1359400.000,1679179.000,1806976.000,2896564.000,3118534.000,3327631.000,3364241.000,3408489.000,3513061.000,5595407.000,5814474.000,5594742.000,5878350.000,7816000.000,7933456.000,8085690.000,8385715.000,8793019.000,8475724.000,8872990.000,8962850.000,9442909.000,12881307.000,13489183.000
AssetsCurrent,1265181.000,1601718.000,1740417.000,1734257.000,1862892.000,2125045.000,2103694.000,2164937.000,2268446.000,2021257.000,2085097.000,1760573.000,1974478.000,4166012.000,4107333.000,4354448.000,4839008.000,5447456.000,5046361.000,5556203.000,5733252.000,5850270.000,4771479.000,5569315.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,290204.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,158800.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesCurrent,,,283511.000,297556.000,292368.000,19853.000,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,,283511.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,,,-12882.000,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,,,6189.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,427800.000,427800.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCapitalLeaseObligationAccrual,,,,,-6500.000,-6500.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,,135200.000,135200.000,,,,,,,,,,,,,,,,,,
