,2011-09-30
AdjustmentsToAdditionalPaidInCapitalDebtWithDetachableStockPurchaseWarrantIssued,325000.000
CashPaidForCapitalizedInterest,0.000
CashPeriodIncreaseDecrease,77972.000
CommonStockShareSubscriptionsButUnissuedValue,10000.000
CostOfGoodsSold,2600.000
DepreciationAndAmortization,2409.000
EarningsPerShareBasicAndDiluted,0.000
GeneralAndAdministrativeExpense,231631.000
GrossProfit,-350.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,-1104646.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,5786.000
IncreaseDecreaseInInventories,-3486.000
IncreaseDecreaseInPrepaidExpense,51935.000
InterestExpense,-1378.000
InvestmentIncomeInterest,307.000
MarketingExpense,25000.000
NetCashProvidedByUsedInFinancingActivities,820006.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,820006.000
NetCashProvidedByUsedInInvestingActivities,5000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,5000.000
NetCashProvidedByUsedInOperatingActivities,-737034.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-737034.000
NetIncomeLoss,-1105717.000
OperatingExpenses,1104296.000
OtherAssetImpairmentCharges,312040.000
OtherNoncashIncomeExpense,-1071.000
ProceedsFromStockPlans,10000.000
ProfessionalFees,48500.000
ResultsOfOperationsRevenueOther,-1105717.000
Revenues,2250.000
SalesRevenueNet,2250.000
ServiceManagementCosts,487125.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,1314839847.000
