,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,20381000.000,31172000.000,37767000.000,32158000.000,40607000.000,40333000.000,46666000.000,40064000.000,43430000.000,46239000.000,59336000.000,49823000.000,59489000.000,63390000.000,58049000.000,46005000.000,46411000.000,30567000.000,23949000.000,11361000.000,10746000.000,14934000.000,13072000.000,12591000.000,
AccruedIncomeTaxes,,,,,,,,,,,,,,,,,,,,,,,12849000.000,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,,,,22900000.000,,,,30900000.000,,,,6900000.000,,,,5100000.000,
AccumulatedDistributionsInExcessOfNetIncome,-630852000.000,,,,,,,,,,,,,,,,,,,,,1731595000.000,1747854000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3842000.000,-5587000.000,-10060000.000,-9452000.000,-8300000.000,-9395000.000,-8266000.000,-7661000.000,-7328000.000,-6649000.000,-5765000.000,-5706000.000,-5659000.000,-1568000.000,-2786000.000,-4270000.000,-6718000.000,-5768000.000,-8075000.000,-8856000.000,-7103000.000,-7029000.000,-7706000.000,-8023000.000,
AdditionalPaidInCapital,2663060000.000,2717016000.000,2730648000.000,2743972000.000,2763093000.000,2781887000.000,2792680000.000,2803346000.000,2814126000.000,2824731000.000,2835504000.000,2846265000.000,2856898000.000,2867433000.000,2864036000.000,2863839000.000,2863839000.000,2863833000.000,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,,2863833000.000,2863833000.000,2863833000.000,2863833000.000,2863833000.000,2863833000.000,
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,,,,,,,,1700000.000,,,,,,,,3300000.000,,,,,,,,,
AllowanceForLoanAndLeaseLossesRealEstate,,,,,,,,1699000.000,,,,4803000.000,,,,1564000.000,,,,,,,,,
Assets,2769834000.000,2940360000.000,2987422000.000,2893970000.000,2875784000.000,3015364000.000,2983577000.000,2938028000.000,2939391000.000,2891886000.000,2835538000.000,2700653000.000,2718788000.000,2709569000.000,2534866000.000,2284212000.000,2223125000.000,1638336000.000,1618518000.000,1030859000.000,1020787000.000,1052314000.000,1019222000.000,842422000.000,
AssetsFairValueDisclosure,,,,,,,,,,,,,,,,,,,,224649000.000,,,,,
AssetsHeldForSaleAtCarryingValue,,,,2863000.000,2596000.000,1401000.000,1401000.000,5743000.000,10525000.000,13343000.000,17630000.000,90794000.000,417057000.000,328277000.000,,,,,,,,,,,
AssetsHeldForSaleOtherNoncurrent,,,,,,,,,,,,,8501000.000,8501000.000,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,12953000.000,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,168650000.000,168650000.000,190150000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,,,900000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,,,,8036000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,,168650000.000,168650000.000,190150000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsNotAmortizable,,,,,,,,4434000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherAssets,,,,,,,,1691000.000,,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,,,-247512000.000,,,,128390000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIndefiniteLivedIntangibleAssets,,,,,,,,,,,,-2291000.000,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,,,,-5141000.000,,,,1723000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesOther,,,,,,,,,,,,-13810000.000,,,,900000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,,,,,,,,-703000.000,,,,,,,,,,,,,
Cash,181493000.000,342943000.000,312822000.000,162839000.000,149829000.000,128862000.000,92168000.000,73224000.000,105014000.000,90572000.000,128496000.000,71574000.000,86490000.000,121301000.000,277122000.000,136985000.000,75855000.000,278303000.000,310726000.000,83544000.000,84018000.000,132839000.000,132231000.000,56816000.000,98312000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,
CommonStockSharesIssued,317643.000,324432000.000,326665000.000,328884000.000,331085000.000,333251000.000,335267000.000,337213.000,339184.000,341155.000,343131.000,345114.000,347102.000,349084000.000,349084000.000,349084000.000,349084000.000,349084000.000,349084000.000,349084000.000,349084000.000,349084000.000,349084000.000,349084000.000,
CommonStockSharesOutstanding,300265.000,306294000.000,307761000.000,309215000.000,311237000.000,313228000.000,314842000.000,316371.000,317942.000,319501.000,321057.000,322627.000,324180.000,325713000.000,325214000.000,325184000.000,325184000.000,325183000.000,325183000.000,325183000.000,325183000.000,325183000.000,325183000.000,325183000.000,
CommonStockValue,3003000.000,3063000.000,3078000.000,3092000.000,3112000.000,3132000.000,3148000.000,3164000.000,3179000.000,3195000.000,3211000.000,3226000.000,3242000.000,3257000.000,3252000.000,3252000.000,3252000.000,3252000.000,3252000.000,3252000.000,3252000.000,3252000.000,3252000.000,3252000.000,
DebtInstrumentCarryingAmount,,,,,,,,1045786000.000,,,,1156916000.000,,,,867163000.000,,,,185792000.000,,,,146586000.000,
DebtInstrumentFaceAmount,,,,,,122300000.000,122300000.000,,,,,,,,,,,,,,,,,,
DebtInstrumentFairValue,,,,,,,,,,,,,,,7900000.000,7900000.000,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,0.061,,,,,,,,,,,,,,,,,
DebtInstrumentRepurchasedFaceAmount,,,,,,,,,,,,,,,24500000.000,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,2684000.000,,,,2305000.000,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,,,,,,-187000.000,,,,53000.000,,,,0.000,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,,,,,,,335000.000,
DeferredTaxAssetsDeferredIncome,,,,,,,,2101000.000,,,,2834000.000,,,,4175000.000,,,,5302000.000,,,,4657000.000,
DeferredTaxAssetsGross,,,,,,,,48458000.000,,,,50699000.000,,,,58241000.000,,,,76225000.000,,,,74839000.000,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,
