,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,77226.000,5618.000,153.000,561.000
AccountsPayableAndAccruedLiabilitiesNoncurrent,2775.000,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,28200.000,42829.000,68736.000,17024.000
AccruedSalariesCurrent,,,,,,,,,,4100.000
AdditionalPaidInCapitalCommonStock,22230.000,22230.000,22230.000,22230.000,44373.000,217173.000,285193.000,285193.000,285193.000,631693.000
Assets,28715.000,25600.000,15627.000,9437.000,4177.000,74657.000,314498.000,250189.000,291805.000,676909.000
AssetsCurrent,28032.000,24957.000,,,4177.000,74657.000,218114.000,158805.000,205421.000,457285.000
AssetsNoncurrent,,,,,,,587.000,,,
Cash,,,,,,,166826.000,109308.000,132517.000,
CashAndCashEquivalentsAtCarryingValue,28032.000,24957.000,5857.000,2207.000,,72990.000,166825.000,109308.000,132517.000,404426.000
CommonStockParOrStatedValuePerShare,,,,,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,3370000.000,3370000.000,3370000.000,3370000.000,3370000.000,12570000.000,26150000.000,26150000.000,26150000.000,29650000.000
CommonStockSharesOutstanding,,,3370000.000,3370000.000,3370000.000,12570000.000,26150000.000,26150000.000,26150000.000,26150000.000
CommonStockSharesSubscribedButUnissued,,,,,,10000000.000,,,,
CommonStockSharesSubscriptions,,,,,,10000.000,,,,
CommonStockValue,3370.000,3370.000,3370.000,3370.000,3370.000,12570.000,26150.000,26150.000,26150.000,29650.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,25638.000,12838.000,25638.000,
DeferredTaxAssetsValuationAllowance,,,,,,,-25638.000,-10919.000,6191.000,
DueToRelatedPartiesCurrent,,,,,,,,,1613.000,1613.000
DueToRelatedPartiesNoncurrent,13906.000,13906.000,22406.000,22406.000,,,2797.000,4613.000,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,18616.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,,238240.000
FiniteLivedIntangibleAssetsNet,,,,,,,96384.000,91384.000,86384.000,219624.000
Liabilities,16681.000,13906.000,22406.000,22406.000,,,80023.000,,,
LiabilitiesAndStockholdersEquity,28715.000,25600.000,15627.000,9437.000,4177.000,74657.000,314498.000,250189.000,291805.000,676909.000
LiabilitiesCurrent,,,,,,,,10231.000,1766.000,10792.000
MinorityInterestOwnershipPercentageByNoncontrollingOwners,,,,,,,,,,0.830
MinorityInterestOwnershipPercentageByParent,,,,,,,0.830,0.830,0.830,
OperatingLossCarryforwards,,,,,,,73251.000,71385.000,,
OtherAssetsNoncurrent,683.000,643.000,,,,,,,,
PrepaidExpenseCurrent,,,9167.000,6667.000,4177.000,1667.000,22501.000,6668.000,4168.000,35835.000
PropertyPlantAndEquipmentGross,,,603.000,563.000,,,,,,
RetainedEarningsAccumulatedDeficit,-13566.000,-13906.000,-32379.000,-38569.000,-43566.000,-65086.000,-36679.000,-31196.000,18886.000,44963.000
SaleOfStockPricePerShare,,,,,,0.001,,,,
SharesIssued,3370000.000,3370000.000,3370000.000,,,,,,,
StockholdersEquity,12034.000,11694.000,-6779.000,,4177.000,74657.000,234475.000,239958.000,290039.000,666117.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,12034.000,11694.000,-6779.000,-12969.000,,,234475.000,,,
StockholdersEquityNoteSubscriptionsReceivable,,,,,,100000.000,,,,
TaxesPayableCurrent,,,,,,,,,,4518.000
