,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1798228.000,3169034.000,5133050.000,3977000.000,4388000.000,1669000.000,1444000.000,1853000.000,2541000.000,2967000.000,1118000.000,1150000.000,1374000.000,3995000.000,1515000.000
AccountsReceivableNetCurrent,2281282.000,2004019.000,1745740.000,2645000.000,5315000.000,2935000.000,1719000.000,4334000.000,2744000.000,1224000.000,2512000.000,78375000.000,3008000.000,2764000.000,2093000.000
AccruedLiabilitiesCurrent,939811.000,3583552.000,2735153.000,3310000.000,4031000.000,7930000.000,7001000.000,8305000.000,9120000.000,11708000.000,9687000.000,12342000.000,15370000.000,16134000.000,17957000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,15174112.000,15532837.000,,,,17355000.000,,,,20190000.000,,,,25823000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,-5000.000,52000.000,59000.000,18000.000,-82000.000,-108000.000
AdditionalPaidInCapital,165569134.000,254453673.000,331785771.000,332802000.000,333838000.000,335071000.000,399629000.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,401681000.000,544719000.000,547185000.000,550407000.000,553655000.000,557667000.000,561198000.000,564766000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,0.000,,,,0.000,,,,0.000,
Assets,41975907.000,125782381.000,210172713.000,205720000.000,193625000.000,173886000.000,278070000.000,254203000.000,384089000.000,359269000.000,325657000.000,368850000.000,339864000.000,311263000.000,274721000.000
AssetsCurrent,36953929.000,119457133.000,202404061.000,198759000.000,186959000.000,164737000.000,268470000.000,242427000.000,370495000.000,342384000.000,309266000.000,348444000.000,316286000.000,283947000.000,251007000.000
AssetsFairValueDisclosure,33974048.000,116886259.000,199126666.000,194419000.000,179491000.000,157891000.000,263434000.000,235327000.000,365767000.000,250831000.000,,,,251666000.000,
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,0.000,,,,0.000,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,44000.000,61000.000,94000.000,103000.000,56000.000,23000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,49000.000,9000.000,35000.000,85000.000,138000.000,131000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,142882000.000,152444000.000,203298000.000,204205000.000,200966000.000,207671000.000
AvailableForSaleSecuritiesCurrent,,,,,,,,,,,,,,192898000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,,,,,,,,7981000.000,4985000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,,,,,,,7986000.000,4978000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,,,,,,,,192985000.000,202686000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,,,,,,,192898000.000,202585000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,,,142877000.000,152496000.000,203357000.000,204223000.000,200884000.000,207563000.000
AvailableForSaleSecuritiesNoncurrent,,,,,,,,,,,,,3001000.000,7986000.000,4978000.000
CashAndCashEquivalentsAtCarryingValue,33569198.000,116481409.000,198721816.000,194014000.000,179191000.000,157591000.000,263134000.000,235027000.000,365767000.000,196172000.000,151952000.000,62267000.000,109901000.000,84098000.000,40518000.000
CashAndCashEquivalentsFairValueDisclosure,7522029.000,90434435.000,172675086.000,167968000.000,153145000.000,131545000.000,237088000.000,208981000.000,114721000.000,108000000.000,,,,50800000.000,
CommonStockCapitalSharesReservedForFutureIssuance,17129782.000,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,425000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000
CommonStockSharesIssued,2124624.000,,,,,,,,,,,,,,
CommonStockSharesOutstanding,2124624.000,25177597.000,27499155.000,27724454.000,27772085.000,27995638.000,30024535.000,30123407.000,34248240.000,34345754.000,34536621.000,34694039.000,34813334.000,34870607.000,34980433.000
CommonStockValue,21246.000,251775.000,274990.000,277000.000,278000.000,280000.000,300000.000,301000.000,342000.000,343000.000,345000.000,347000.000,348000.000,349000.000,350000.000
DeferredIncomeTaxLiabilities,,394952.000,,,,1605000.000,,,,727000.000,,,,1406000.000,
DeferredRentCredit,,2900000.000,,,,2700000.000,,,,7300000.000,,,,6200000.000,
DeferredRentCreditCurrent,,,,,,,,,,,,,,1319000.000,1308000.000
DeferredRentCreditNoncurrent,2888688.000,2904227.000,2798537.000,2753000.000,2708000.000,2670000.000,2646000.000,2220000.000,7272000.000,7320000.000,7041000.000,6758000.000,6474000.000,4867000.000,4552000.000
DeferredRevenueCurrent,21298318.000,20267323.000,19665764.000,20684000.000,15617000.000,14248000.000,12382000.000,10186000.000,7163000.000,5866000.000,4919000.000,4578000.000,3783000.000,4261000.000,4261000.000
DeferredRevenueNoncurrent,8812342.000,7135687.000,17160723.000,23912000.000,19052000.000,16472000.000,14389000.000,12722000.000,11889000.000,12631000.000,11685000.000,10740000.000,9794000.000,10045000.000,8979000.000
DeferredTaxAssetsDeferredIncome,,8216695.000,,,,3989000.000,,,,6632000.000,,,,5098000.000,
DeferredTaxAssetsGross,,79771897.000,,,,95902000.000,,,,105126000.000,,,,130250000.000,
DeferredTaxAssetsGrossNoncurrent,,,,,,1600000.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,0.000,,,,0.000,,,,0.000,
DeferredTaxAssetsNet,,394952.000,,,,1605000.000,,,,727000.000,,,,1406000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,36561195.000,,,,55358000.000,,,,57949000.000,,,,75377000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,3315514.000,,,,3723000.000,,,,3907000.000,,,,6583000.000,
DeferredTaxAssetsOther,,1438870.000,,,,962000.000,,,,2532000.000,,,,5085000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,1438477.000,,,,1337000.000,,,,1597000.000,,,,2926000.000,
DeferredTaxAssetsTaxCreditCarryforwardsOther,,19883076.000,,,,19287000.000,,,,19284000.000,,,,19855000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,3785612.000,,,,7177000.000,,,,10278000.000,,,,12829000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,5132458.000,,,,4069000.000,,,,2947000.000,,,,2497000.000,
DeferredTaxAssetsValuationAllowance,,79376945.000,,,,94297000.000,,,,104399000.000,,,,128844000.000,
DeferredTaxLiabilitiesGrossCurrent,,,,,,1600000.000,,,,,,,,,
DeferredTaxLiabilitiesOther,,394952.000,,,,,,,,,,,,,
DeferredTaxLiabilitiesPrepaidExpenses,,,,,,1605000.000,,,,727000.000,,,,1406000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,7600000.000,7600000.000,9600000.000,9100000.000,19600000.000,18500000.000,18700000.000,17800000.000,30500000.000,28100000.000,25800000.000,24200000.000,22200000.000,30900000.000
ImpairedAssetsToBeDisposedOfByMethodOtherThanSaleCarryingValueOfAsset,,,,,,,,,,0.000,,,,0.000,
ImpairedFinancingReceivableRelatedAllowance,0.000,0.000,,,,,,,,,,,,,
Investments,,,,,,,,,,142877000.000,152496000.000,203357000.000,201222000.000,,202585000.000
Liabilities,46024321.000,46867913.000,56953525.000,63741000.000,54537000.000,52600000.000,47077000.000,42514000.000,44763000.000,45932000.000,39402000.000,38874000.000,39762000.000,42512000.000,40083000.000
LiabilitiesAndStockholdersEquity,41975907.000,125782381.000,210172713.000,205720000.000,193625000.000,173886000.000,278070000.000,254203000.000,384089000.000,359269000.000,325657000.000,368850000.000,339864000.000,311263000.000,274721000.000
