,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1525000.000,649000.000,1316000.000,2195000.000,2812000.000,1624000.000,1957000.000,2063000.000,1611000.000,1680000.000,2116000.000,3754000.000
AccountsReceivableGrossCurrent,,,,,,,,227000.000,223000.000,243000.000,,244000.000
AccountsReceivableNetCurrent,60000.000,53000.000,329000.000,352000.000,164000.000,189000.000,193000.000,,,,250000.000,
AccruedInsuranceCurrent,,561000.000,389000.000,218000.000,47000.000,648000.000,389000.000,194000.000,,,591000.000,394000.000
AccruedLiabilitiesCurrent,1629000.000,2480000.000,3016000.000,1922000.000,2284000.000,3591000.000,3379000.000,2779000.000,2342000.000,2791000.000,4635000.000,4005000.000
AccruedProfessionalFeesCurrent,587000.000,367000.000,338000.000,252000.000,321000.000,544000.000,471000.000,788000.000,577000.000,557000.000,1018000.000,1601000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,2221000.000,,,,2939000.000,,,,3818000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,-8000.000,-16000.000,-68000.000,,10000.000,5000.000,-5000.000,-9000.000
AdditionalPaidInCapital,4745000.000,147074000.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,148122000.000,149077000.000,216133000.000,217361000.000,218830000.000,220184000.000,221897000.000,223344000.000,225889000.000,253813000.000
Assets,23974000.000,83878000.000,78193000.000,71497000.000,129470000.000,119319000.000,110306000.000,100432000.000,89901000.000,82347000.000,74939000.000,90697000.000
AssetsCurrent,22594000.000,82274000.000,76183000.000,69470000.000,126639000.000,115898000.000,106983000.000,97097000.000,84974000.000,76824000.000,69898000.000,83276000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,0.000,0.000,0.000,0.000,0.000,7000.000,10000.000,5000.000,1000.000,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,0.000,0.000,8000.000,16000.000,68000.000,7000.000,,,8000.000,9000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,37435000.000,54900000.000,45044000.000,72461000.000,74348000.000,49244000.000,35707000.000,23508000.000,35216000.000,25706000.000
AvailableForSaleSecuritiesDebtSecurities,,,37435000.000,54900000.000,45036000.000,72445000.000,74280000.000,49244000.000,35717000.000,23513000.000,35209000.000,25697000.000
AvailableForSaleSecuritiesDebtSecuritiesCurrent,,,37435000.000,54900000.000,45036000.000,72445000.000,74280000.000,49244000.000,35717000.000,23513000.000,35209000.000,25697000.000
CashAndCashEquivalentsAtCarryingValue,19944000.000,80892000.000,37393000.000,12523000.000,78686000.000,41198000.000,30784000.000,46212000.000,48170000.000,52234000.000,32936000.000,54682000.000
CertificatesOfDepositAtCarryingValue,60000.000,,,,,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,236836.000,,,,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,207402.000,207402.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,47500000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,3129285.000,21322433.000,21333507.000,21428571.000,24719225.000,24730061.000,24750281.000,24758786.000,24821530.000,24879887.000,25024100.000,28934454.000
CommonStockSharesOutstanding,3129285.000,21322433.000,21333507.000,21428571.000,24719225.000,24730061.000,24750281.000,24758786.000,24821530.000,24879887.000,25024100.000,28934454.000
CommonStockValue,,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,3000.000,3000.000
DebtInstrumentUnamortizedPremium,,,133000.000,,,,,,,,,
DeferredOfferingCosts,2197000.000,,,,,,,,,,,
DeferredRentCreditNoncurrent,119000.000,121000.000,112000.000,103000.000,94000.000,81000.000,68000.000,55000.000,42000.000,32000.000,537000.000,1315000.000
DeferredRevenueCurrent,250000.000,250000.000,188000.000,250000.000,125000.000,83000.000,42000.000,,,,,
DeferredTaxAssetsCapitalLossCarryforwards,,,2204000.000,,,,1915000.000,,,,1723000.000,
DeferredTaxAssetsGross,,,36825000.000,,,,51969000.000,,,,70236000.000,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,15746000.000,,,,21357000.000,,,,26943000.000,
DeferredTaxAssetsNet,,,0.000,,,,0.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,15243000.000,,,,22554000.000,,,,31960000.000,
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,2582000.000,,,,4052000.000,,,,5482000.000,
