,2011-07-31,2011-10-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AdditionsToNoncurrentAssets,,,,,,,592677.000,348581.000,581958.000,1444639.000,2542010.000,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,112169.000,112256.000,84371.000,80994.000,90356.000,126803.000,180091.000,168740.000,171917.000,177852.000,207610.000
AmortizationOfDebtDiscountPremium,,,,,,,1787930.000,,,,5224373.000,,,,4414533.000,,
AmortizationOfIntangibleAssets,,,,,,,0.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,1741795.000,,6912789.000,,,,-464436.000,,,,9900768.000,,,,4291794.000,,
ComprehensiveIncomeNetOfTax,,,-7762946.000,-7447956.000,-8778195.000,-5812471.000,-7059711.000,-4701033.000,-5471574.000,-6145117.000,-3314785.000,-2125754.000,-5338975.000,-4388641.000,,-3189468.000,-5032052.000
ContractsRevenue,3541056.000,3761874.000,2359563.000,1253118.000,1556749.000,3016610.000,902162.000,1349723.000,,,,,,,,2259012.000,1448622.000
CostOfGoodsSold,2010794.000,6722172.000,2471981.000,3501469.000,2957154.000,,2603876.000,3460368.000,,,,,,,,,
CostOfRevenue,,,,,,,,,5969004.000,,5532742.000,5173266.000,6800328.000,11458154.000,8061214.000,9154039.000,9414933.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,,,,,,,,,,0.038,,
DebtIssuanceCosts,,,,,,,72875.000,,,,,,,,,,
Depreciation,303652.000,,,402986.000,244165.000,,254602.000,,,,329259.000,,,,421294.000,,
DepreciationDepletionAndAmortization,,,,,,,254602.000,261870.000,271465.000,294410.000,329259.000,312584.000,419429.000,414026.000,421294.000,435055.000,440779.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,-2723784.000,-22000.000,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,,-20000.000,-8000.000,,-87000.000,,2935629.000,,739920.000,,,,,,
EarningsPerShareBasicAndDiluted,-0.580,-0.530,-0.260,-0.150,-0.200,-0.110,-0.140,-0.340,-0.360,-0.730,-0.160,-0.100,-0.220,-0.190,-0.130,-0.120,-0.170
EffectOfExchangeRateOnCashAndCashEquivalents,-7289.000,,-1689.000,,,,5951.000,,,,-31419.000,,,,-34232.000,-31119.000,-80030.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,,,,,,,705000.000,1604000.000,1604000.000,,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,-1853000.000,4532000.000,106000.000,20000.000,8000.000,238000.000,87000.000,197000.000,-2935629.000,-5769639.000,-739920.000,2723784.000,22000.000,13000.000,-3000.000,3000.000,4000.000
GoodwillImpairmentLoss,,,,,,,1736208.000,,,,434768.000,,,,0.000,,
GrossProfit,,,,,,,,,2728293.000,,2422131.000,1356782.000,-182105.000,1541696.000,1136900.000,1529668.000,39806.000
ImpairmentOfInvestments,,,,,4963035.000,,,,0.000,,,,,,,,
IncomeLossFromContinuingOperations,,,,,-9030999.000,,-5195757.000,-3865631.000,-5121626.000,-5836524.000,-3151186.000,-2327756.000,-5001897.000,-4005031.000,-3627432.000,-3299678.000,-4721407.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-7860960.000,-8429498.000,-7814890.000,-7024823.000,-9030999.000,-1310166.000,-5194157.000,-3865631.000,-5121626.000,-5836524.000,-3149586.000,-2327756.000,-5001897.000,-4005031.000,,-3299678.000,-4721407.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,-0.190,,-0.110,-0.290,-0.340,-0.630,-0.160,-0.100,-0.210,-0.180,-0.140,-0.120,-0.170
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,-375960.000,,-1708163.000,-698437.000,-411006.000,-207422.000,-51047.000,93619.000,-198132.000,-282174.000,285803.000,53522.000,-118046.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,-0.010,,-0.030,-0.050,-0.020,-0.100,0.000,0.000,-0.010,-0.010,0.010,0.000,0.000
IncomeLossFromEquityMethodInvestments,-211168.000,,,,,,-5998.000,,,,,,,,,,
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,-211168.000,-134935.000,-121590.000,-228296.000,-422567.000,1026.000,-5998.000,0.000,0.000,0.000,0.000,,,,,,
IncomeTaxExpenseBenefit,4066.000,-28731.000,,41418.000,,,1600.000,0.000,0.000,0.000,1600.000,0.000,0.000,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayable,-3656246.000,,,,,,1516887.000,,,,-2676299.000,,,,-3239558.000,,
IncreaseDecreaseInAccountsReceivable,1251126.000,,,,,,357238.000,,,,-2060381.000,,,,-1450489.000,,
IncreaseDecreaseInInventories,517214.000,,,,,,200706.000,,,,442337.000,,,,-131063.000,,
IncreaseDecreaseInOtherOperatingAssets,285759.000,,,,,,-239191.000,,,,241449.000,,,,286402.000,,
InterestExpense,,,,,,,64625.000,,,,,,,,,,
InterestIncomeExpenseNet,-646557.000,-1553490.000,-3372323.000,-871890.000,-765151.000,-486785.000,-1395433.000,-1681848.000,-1238331.000,-561510.000,-776121.000,-459126.000,-397414.000,-418499.000,-414146.000,-427371.000,-451074.000
LineOfCreditFacilityCommitmentFeePercentage,,,,,,,,,,,,,,,0.002,,
NetCashProvidedByUsedInFinancingActivities,9783537.000,,9441751.000,,,,2894453.000,,,,16030853.000,,,,10013690.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,9783537.000,,9441751.000,,,,2894453.000,,,,16030853.000,,,,10013690.000,,
NetCashProvidedByUsedInInvestingActivities,-340317.000,,-218473.000,,,,-1245326.000,,,,-2521589.000,,,,-189038.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-340317.000,,-218473.000,,,,-1245326.000,,,,-2521589.000,,,,-189038.000,,
NetCashProvidedByUsedInOperatingActivities,-7694136.000,,-2308800.000,,,,-2119514.000,,,,-3577077.000,,,,-5498626.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-7694136.000,,-2308800.000,,,,-2119514.000,,,,-3577077.000,,,,-5498626.000,,
NetIncomeLoss,-7865026.000,-8400767.000,-7814890.000,-7066241.000,-9406959.000,-6625796.000,-6903920.000,-4564068.000,-5532632.000,-6043946.000,-3202233.000,-2234137.000,-5200029.000,-4287205.000,-3341629.000,-3246156.000,-4839453.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,,,-2234137.000,-5200029.000,,-3341629.000,-3246156.000,-4839453.000
OperatingIncomeLoss,-5292461.000,-8800490.000,-4331527.000,-6319432.000,-3189704.000,-577850.000,-3879726.000,-2380783.000,-947666.000,471270.000,-1633545.000,-2827414.000,-4626483.000,-3628326.000,-3210286.000,-2875307.000,-4274333.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,51944.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-381715.000,628764.000,,-155791.000,-145092.000,61058.000,-101171.000,-112552.000,108383.000,-138946.000,-101436.000,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax,,,,,,,,,,,,,0.000,,225464.000,-56688.000,192599.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationNetOfTax,,,,,,,,8127.000,0.000,,,,,,,,
OtherNoncashIncomeExpense,-92852.000,,,,,,-405222.000,,,,4353.000,,,,53659.000,,
OtherNonoperatingIncomeExpense,,,,26467.000,,,,0.000,0.000,,,-1765000.000,0.000,,,0.000,0.000
PaidInKindInterest,338161.000,,,,,,1116050.000,,,,222215.000,,,,335591.000,,
PaymentOfFinancingAndStockIssuanceCosts,,,,,,,,,,,1275069.000,,,,942073.000,,
PaymentsForPostemploymentBenefits,,,,1400000.000,,,,,,,,,,,,,
PaymentsForRestructuring,149233.000,,193349.000,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,340317.000,,218473.000,368734.000,,,1245326.000,,,,2521589.000,,,,189038.000,,
ProceedsFromCollectionOfOtherReceivables,,,,,,,,,,,,,,,225000.000,,
ProceedsFromIssuanceOfCommonStock,,,,,,,1407606.000,,,,15300000.000,,,,,,
ProceedsFromIssuanceOfDebt,,,,,,,1362500.000,,,,0.000,,,,,,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,,,16600000.000,,,,,,
ProceedsFromLicenseFeesReceived,,,,,,,,,,,,,,,,1291418.000,647156.000
ProceedsFromLinesOfCredit,,,,,,,,,,,,,2.500,,,,
ProceedsFromLongTermCapitalLeaseObligations,,,,,,,631582.000,,,,184755.000,,,,0.000,,
ProceedsFromPaymentsForOtherFinancingActivities,,,-15000.000,,,,0.000,,,,-28511.000,,,,-40447.000,,
ProceedsFromRepaymentsOfOtherDebt,1373500.000,,,,,,,,,,,,,,,,
ProceedsFromWarrantExercises,,,,,,,,,,,4841024.000,,,,5375.000,,
ProductWarrantyAccrualPayments,,,,,,,8889.000,,,,22875.000,,,,242704.000,,
ProductWarrantyAccrualWarrantiesIssued,,,,,,,36022.000,,,,,,,,342767.000,,
ProductWarrantyExpense,,,,,,,,,,,,,,,,300000.000,700000.000
PropertyPlantAndEquipmentAdditions,,,,,,,592677.000,,,,2542010.000,,,,189038.000,,
PropertyPlantAndEquipmentTransfersAndChanges,,,,,,,,,,,,,,,0.000,,
