,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccountsPayableCurrent,1456000000.000,1534000000.000,1527000000.000,1491000000.000,1530000000.000,1556000000.000,1441000000.000
AccrualForEnvironmentalLossContingencies,,,,62000000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,3592000000.000,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,-15000000.000,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-502000000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,518000000.000,,,-1964000000.000,537000000.000,,
AdditionalPaidInCapitalCommonStock,,,,4169000000.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,48000000.000,,,
Assets,17337000000.000,18121000000.000,17627000000.000,17873000000.000,17993000000.000,18554000000.000,18800000000.000
AssetsCurrent,5470000000.000,5917000000.000,5733000000.000,5826000000.000,5882000000.000,6366000000.000,6195000000.000
AvailableForSaleSecuritiesCurrent,496000000.000,601000000.000,536000000.000,699000000.000,444000000.000,,
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,,11800000000.000,11800000000.000
Cash,201000000.000,282000000.000,278000000.000,385000000.000,367000000.000,,
CashAndCashEquivalentsAtCarryingValue,201000000.000,282000000.000,278000000.000,385000000.000,367000000.000,525000000.000,425000000.000
CommonStockParOrStatedValuePerShare,,,,0.500,,,
CommonStockSharesAuthorized,,,,500000000.000,,,
CommonStockSharesOutstanding,,,,334400000.000,,,
CommonStockValueOutstanding,,,,167000000.000,,,
DebtInstrumentFairValue,3744000000.000,4091000000.000,4324000000.000,4273000000.000,4212000000.000,4820000000.000,4576000000.000
DeferredCompensationEquity,,,,6000000.000,,,
DeferredFinanceCostsCurrentNet,,,,,,39000000.000,56000000.000
DeferredTaxAssetsNet,,,,1600000000.000,,,
DeferredTaxAssetsNetCurrent,,,,398000000.000,,,
DeferredTaxAssetsNetNoncurrent,960000000.000,961000000.000,971000000.000,1134000000.000,1057000000.000,1024000000.000,1064000000.000
DeferredTaxLiabilitiesNoncurrent,495000000.000,499000000.000,456000000.000,442000000.000,450000000.000,416000000.000,569000000.000
DefinedBenefitPensionPlanLiabilitiesNoncurrent,1207000000.000,1222000000.000,1182000000.000,1793000000.000,1511000000.000,1495000000.000,1509000000.000
DefinedBenefitPlanFairValueOfPlanAssets,,,,2653000000.000,,,
DerivativeFairValueOfDerivativeNet,75000000.000,61000000.000,25000000.000,46000000.000,46000000.000,73000000.000,93000000.000
EmployeeRelatedLiabilitiesCurrent,300000000.000,367000000.000,401000000.000,420000000.000,297000000.000,333000000.000,385000000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,9000000.000,,,
ExcessOfReplacementOrCurrentCostsOverStatedLIFOValue,-119000000.000,-125000000.000,-128000000.000,-144000000.000,-149000000.000,-153000000.000,
FIFOInventoryAmount,1786000000.000,1891000000.000,1897000000.000,1845000000.000,1928000000.000,1909000000.000,1956000000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,762000000.000,,,
FiniteLivedIntangibleAssetsGross,,,,2503000000.000,,,
ForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLiabilityAtFairValue,,,,129000000.000,,,
Goodwill,5569000000.000,5723000000.000,5571000000.000,5537000000.000,5605000000.000,5649000000.000,5838000000.000
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,29000000.000,,,
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,,451000000.000,,,
IntangibleAssetsNetExcludingGoodwill,2304000000.000,2360000000.000,2253000000.000,2192000000.000,2192000000.000,2218000000.000,2253000000.000
InterestRateFairValueHedgeDerivativeAtFairValueNet,,44000000.000,67000000.000,66000000.000,56000000.000,80000000.000,92000000.000
InventoryFinishedGoods,849000000.000,915000000.000,907000000.000,867000000.000,890000000.000,883000000.000,872000000.000
InventoryLIFOReserve,,,,,,,155000000.000
