,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30
AccountsPayableCurrent,,,450.000,22965.000,22679.000,35417.000
AccountsReceivableNetCurrent,,,,110000.000,145000.000,165000.000
AccruedLiabilitiesCurrent,,,,,,420000.000
AdditionalPaidInCapital,102815.000,107315.000,,,,
AdditionalPaidInCapitalCommonStock,,,111815.000,2697200.000,2789693.000,2789692.000
AllowanceForDoubtfulAccountsReceivable,,,,,0.000,0.000
Assets,42927.000,29203.000,20992.000,1289141.000,2356727.000,2250682.000
Cash,31990.000,21311.000,16224.000,987424.000,2122360.000,2079707.000
CashAndCashEquivalentsAtCarryingValue,31990.000,21311.000,16224.000,987424.000,2122360.000,2079707.000
CashEquivalentsAtCarryingValue,,,,0.000,,
CashUninsuredAmount,,,,737400.000,2069399.000,2052178.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,1430000.000,451500.000,451500.000
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,3000000000.000,3000000000.000,3000000000.000
CommonStockSharesIssued,5950000.000,5950000.000,5950000.000,94150000.000,94157400.000,94157400.000
CommonStockSharesOutstanding,5950000.000,5950000.000,5950000.000,94150000.000,94157400.000,94157400.000
CommonStockSharesSubscribedButUnissued,,,,,,121800.000
CommonStockSharesSubscriptions,,,,-1430000.000,-451500.000,-451500.000
CommonStockValue,60.000,60.000,60.000,94150.000,94157.000,94157.000
DeferredTaxAssetsNet,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,26987.000,,,
DeferredTaxAssetsValuationAllowance,,,26987.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,82505.000,95679.000,,,
DueToRelatedPartiesCurrent,4208.000,4333.000,4346.000,,,
Liabilities,4208.000,4333.000,4796.000,22965.000,22679.000,455417.000
LiabilitiesAndStockholdersEquity,42927.000,29203.000,20992.000,1289141.000,2356727.000,2250682.000
OperatingLossCarryforwards,,,70179.000,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,200000000.000,200000000.000,200000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,10937.000,7892.000,4768.000,5050.000,2700.000,5975.000
RetainedEarningsAccumulatedDeficit,-64156.000,,,-95174.000,-98301.000,-637084.000
StockholdersEquity,38719.000,24870.000,16196.000,1266176.000,2334048.000,1795265.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,38719.000,24870.000,16196.000,1266176.000,2334048.000,1795265.000
