,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-244000.000,0.000,0.000,-574000.000,-907000.000,-382000.000
AcquisitionCosts,19966000.000,,,,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,160000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,21603000.000,17437000.000,19921000.000,16017000.000,13805000.000,14285000.000
AllocatedShareBasedCompensationExpense,21603000.000,17437000.000,19921000.000,16017000.000,13805000.000,14300000.000
AmortizationOfIntangibleAssets,18121000.000,17747000.000,18561000.000,18561000.000,18561000.000,5805000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,5308000.000,5020000.000,6120000.000,5890000.000
BusinessCombinationAcquisitionRelatedCosts,,1401000.000,0.000,0.000,,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,1029000.000,0.000,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-27366000.000,8057000.000,35752000.000,-33918000.000,-25203000.000,26733000.000
CommonStockDividendsPerShareDeclared,,0.000,0.000,0.000,0.000,0.000
ComprehensiveIncomeNetOfTax,-52483000.000,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-28292000.000,-17207000.000,-20924000.000,-26608000.000,-27863000.000
CostOfGoodsAndServicesSold,195698000.000,185103000.000,203191000.000,215085000.000,208681000.000,253465000.000
CostOfGoodsSoldAmortization,9552000.000,7539000.000,8353000.000,8353000.000,8353000.000,4104000.000
CostOfRevenue,225216000.000,192642000.000,211544000.000,223438000.000,217034000.000,257569000.000
CurrentFederalTaxExpenseBenefit,,152000.000,-274000.000,0.000,0.000,
CurrentForeignTaxExpenseBenefit,,440000.000,315000.000,469000.000,493000.000,673000.000
CurrentIncomeTaxExpenseBenefit,,,,,583000.000,775000.000
CurrentStateAndLocalTaxExpenseBenefit,,73000.000,41000.000,104000.000,90000.000,102000.000
DeferredFederalIncomeTaxExpenseBenefit,,-474000.000,0.000,0.000,,
DeferredForeignIncomeTaxExpenseBenefit,,56000.000,-96000.000,8000.000,-48000.000,-428000.000
DeferredIncomeTaxExpenseBenefit,,,,,-48000.000,-428000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-89000.000,0.000,0.000,,
DefinedContributionPlanCostRecognized,,1400000.000,1500000.000,1500000.000,1800000.000,2100000.000
Depreciation,,8562000.000,10181000.000,9263000.000,10262000.000,8319000.000
DepreciationDepletionAndAmortization,7954000.000,,,,,
EarningsPerShareBasicAndDiluted,-1.150,-0.590,-0.350,-0.410,-0.510,-0.560
EffectOfExchangeRateOnCashAndCashEquivalents,88000.000,45000.000,103000.000,-124000.000,-386000.000,-526000.000
EffectiveIncomeTaxRateContinuingOperations,,-0.006,0.001,-0.029,-0.021,-0.013
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.457,-0.490,-0.456,-0.434,-0.622
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,0.001,0.014,-0.001,0.011,0.006
