,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,71763.000,101946.000,123357.000,122537.000,142980.000,174924.000,197845.000,49787.000,135561.000,169146.000,194331.000,104711.000,221570.000,255182.000,465084.000,1082546.000,1395517.000,466165.000,297034.000,1634642.000,1585387.000
AccountsPayableOtherCurrent,,,,25667.000,,,,41702.000,,,,,,,,,,,,,
AccountsPayableTradeCurrent,,,,96870.000,,,,8085.000,,,,104711.000,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,,13811.000,23250.000,4069.000,26591.000,21197.000,18446.000,36910.000,69664.000,71601.000,92061.000,95172.000
AccruedLiabilitiesCurrent,,,,113595.000,,,,44093.000,,,,235874.000,,,,187528.000,,,,349811.000,1058494.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,154252.000,,,,198439.000,,,,209041.000,,,,253049.000,,,,316167.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,22634.000,11073.000,35708.000,8925.000,15278.000,27725.000,65033.000,52702.000,53574.000,36669.000,64560.000,66670.000,25007.000,122390.000,76309.000,90168.000,68192.000,60129.000,79785.000,62576.000,95315.000
AdditionalPaidInCapitalCommonStock,13457838.000,13552346.000,13805097.000,14772371.000,14705911.000,14485725.000,14515241.000,14532068.000,14552654.000,14557807.000,17197917.000,18182866.000,20420563.000,21852610.000,21972776.000,22309742.000,22433512.000,23652451.000,24166078.000,24586142.000,26131070.000
Assets,2182499.000,1688769.000,497680.000,814571.000,5585636.000,4657740.000,3857332.000,2756205.000,1982338.000,1019814.000,4951413.000,6348266.000,5182540.000,4150697.000,3018913.000,2132660.000,1537256.000,2741926.000,2029069.000,2460946.000,3795629.000
AssetsCurrent,1989321.000,1481015.000,314353.000,624883.000,5397849.000,4399702.000,3587043.000,2478963.000,1705609.000,708397.000,4639227.000,6048305.000,4886121.000,3815830.000,2633448.000,1712162.000,1088967.000,2296833.000,1558527.000,2017495.000,3341299.000
CashAndCashEquivalentsAtCarryingValue,1896504.000,1416125.000,182390.000,543411.000,5325340.000,4321274.000,3516615.000,2385911.000,1617121.000,589736.000,4387980.000,5827560.000,4695269.000,3516073.000,2104858.000,608701.000,131401.000,1405534.000,696159.000,148836.000,1639003.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000,40000000.000
CommonStockSharesIssued,5295543.000,5295543.000,5295543.000,5460600.000,5295543.000,5297693.000,5301693.000,5301693.000,5304072.000,5304072.000,5306631.000,5323059.000,5359092.000,5512867.000,5549452.000,5690097.000,5690097.000,5805560.000,5912702.000,6026527.000,
CommonStockSharesOutstanding,5295543.000,5295543.000,5295543.000,5460600.000,5295543.000,5297693.000,5301693.000,5301693.000,5304072.000,5304072.000,5306631.000,5323059.000,5359092.000,5512867.000,5549452.000,5690097.000,5690097.000,5805560.000,5912702.000,6026527.000,
CommonStockValue,5296.000,5296.000,5296.000,5461.000,5296.000,5298.000,5302.000,5302.000,5305.000,5305.000,5308.000,5324.000,5360.000,5513.000,5550.000,5691.000,5691.000,5807.000,5914.000,6028.000,6203.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,3496123.000,,,,4364466.000,,,,4810780.000,,,,6233314.000,,,,7823828.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,47440.000,,,,33629.000,,,,20220.000,,,,23494.000,,,,28526.000,
DeferredTaxAssetsValuationAllowance,,,,3543563.000,,,,4398095.000,,,,4831000.000,,,,6256808.000,,,,7852354.000,
DividendsPayableCurrentAndNoncurrent,,,,,15750.000,87069.000,90847.000,,,,,,,,,,,,,,
DueToOfficersOrStockholdersCurrent,,,,,,,,,,,,454532.000,,,,,,,,,
DueToOfficersOrStockholdersNoncurrent,606144.000,625837.000,604568.000,630575.000,642041.000,662329.000,680825.000,693092.000,685186.000,698375.000,651712.000,163459.000,156063.000,166640.000,160581.000,160314.000,164596.000,161992.000,166457.000,162034.000,170150.000
EmployeeRelatedLiabilitiesCurrent,,,,184394.000,,,,217027.000,,,,204890.000,,,,240358.000,,,,363738.000,508085.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,,,,,,,,,,,321695.000,278185.000,833153.000,835080.000,681970.000,754603.000
InventoryFinishedGoods,,,,,,,,,,,,11637.000,11982.000,10459.000,30975.000,59467.000,58782.000,104709.000,96053.000,51271.000,7044.000
InventoryNet,,,,,,,,,,,134369.000,83653.000,75205.000,138039.000,260269.000,816223.000,800314.000,698170.000,674099.000,1419604.000,1423261.000
InventoryRawMaterials,,,,,,,,,,,69749.000,55557.000,50005.000,81984.000,182492.000,205645.000,205324.000,181461.000,169446.000,735201.000,673991.000
InventoryWorkInProcess,,,,,,,,,,,64620.000,16459.000,13218.000,45596.000,46802.000,551111.000,536208.000,412000.000,408600.000,633132.000,742226.000
Liabilities,1214260.000,1272526.000,1242065.000,1317640.000,4258563.000,3344347.000,3291026.000,9456778.000,9496931.000,3376820.000,3281859.000,3431784.000,2067867.000,1570315.000,1555600.000,2166578.000,2823664.000,2210913.000,2197665.000,3368914.000,4389360.000
LiabilitiesAndStockholdersEquity,2182499.000,1688769.000,497680.000,814571.000,5585636.000,4657740.000,3857332.000,2756205.000,1982338.000,1019814.000,4951413.000,6348266.000,5182540.000,4150697.000,3018913.000,2132660.000,1537256.000,2741926.000,2029069.000,2460946.000,3795629.000
LiabilitiesCurrent,283041.000,324000.000,419234.000,457953.000,504588.000,548694.000,547514.000,310907.000,505919.000,517105.000,576576.000,1000007.000,728544.000,793392.000,834506.000,1510432.000,2200457.000,1039095.000,1015318.000,2348191.000,3277524.000
LiabilitiesNoncurrent,,,,,3753975.000,2795653.000,2743512.000,9145871.000,8991012.000,2859715.000,2705283.000,2431777.000,1339323.000,776923.000,721094.000,656146.000,623207.000,1171818.000,1182347.000,1020723.000,1111836.000
LineOfCreditFacilityAmountOutstanding,,,,37427.000,,,,,,,,,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,42937.000,,,,86430.000,,,,77141.000,,,,38500.000,,,,38500.000,
OtherAssetsCurrent,92817.000,64890.000,131963.000,81472.000,72509.000,78428.000,70428.000,93052.000,88488.000,118661.000,103067.000,113842.000,111578.000,135127.000,247124.000,268792.000,120342.000,123465.000,116668.000,356994.000,183863.000
OtherLiabilitiesCurrent,211278.000,222054.000,244897.000,297989.000,361608.000,373770.000,349669.000,261120.000,346520.000,347959.000,382245.000,440764.000,506974.000,538210.000,369422.000,427886.000,776754.000,572930.000,718284.000,713549.000,1692137.000
PostemploymentBenefitsLiabilityNoncurrent,,257329.000,218263.000,229112.000,240859.000,236504.000,238581.000,236074.000,234991.000,238340.000,221761.000,210700.000,205883.000,217409.000,208874.000,174137.000,180426.000,176673.000,180810.000,176719.000,187083.000
PreferredStockParOrStatedValuePerShare,,,,0.001,,,,,,,,,,,,,,,,,
PreferredStockSharesAuthorized,,,,10000000.000,,,,,,,,,,,,,,,,,
PreferredStockSharesIssued,,,,0.000,,,,,,,,,,,,,,,,,
PreferredStockSharesOutstanding,,,,0.000,,,,,,,,,,,,,,,,,
PrepaidExpenseCurrent,,,,29460.000,,,,29044.000,,,,46094.000,,,,57206.000,,,,90563.000,
PrepaidTaxes,,,,52012.000,,,,64008.000,,,,67748.000,,,,211586.000,,,,266431.000,
PropertyPlantAndEquipmentGross,,,,224452.000,,,,305648.000,,,,331532.000,,,,473512.000,,,,556619.000,
PropertyPlantAndEquipmentNet,82868.000,80376.000,69307.000,70200.000,65515.000,91911.000,103174.000,107209.000,107477.000,139753.000,125398.000,122491.000,123006.000,127040.000,185796.000,220463.000,241032.000,242142.000,262843.000,240452.000,239426.000
RedeemableNoncontrollingInterestEquityPreferredCarryingAmount,,,,,3608597.000,4385745.000,4362545.000,4362545.000,4356657.000,4356657.000,,7748685.000,,,,6936996.000,,,,,
RestrictedCashAndInvestmentsNoncurrent,,,,,,,,,,,,,,,,35152.000,36421.000,35664.000,36499.000,35673.000,37765.000
RetainedEarningsAccumulatedDeficit,-12517519.000,-13152472.000,-14590486.000,-15289826.000,-17008009.000,-17591100.000,-18381815.000,-25653190.000,-26482783.000,-21313444.000,-22181516.000,-23087063.000,-24725345.000,-26521231.000,-27707038.000,-29376515.000,-30730799.000,-32476186.000,-34189683.000,-35604176.000,-38501218.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,,,,,,,,,,,,,,,,,,1000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,321039.000,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,3.120,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,6.250,,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,471854.000,,,,,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,5.470,,,,,,,,,,,,,,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,321039.000,,,,298910.000,,,,302360.000,,,,293736.000,,,,334736.000,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,471854.000,,,,414847.000,,,,450847.000,,,,413473.000,,,,562803.000,
SharePrice,,,,6.250,,,,,,,,,,,,,,,,,
ShortTermBankLoansAndNotesPayable,,,50980.000,37427.000,,,,,23838.000,,,,,,,,28186.000,,,,
StockholdersEquity,968239.000,416243.000,-744385.000,-503069.000,-2281524.000,-3072352.000,-3796239.000,-11063118.000,-11871250.000,-6713663.000,-4913731.000,-4832203.000,-4274415.000,-4540718.000,-5652403.000,-6970914.000,-8223404.000,-8757799.000,-9937906.000,-10949430.000,-12268630.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,968239.000,416243.000,-744385.000,-503069.000,1327073.000,1313393.000,566306.000,-6700573.000,-7514593.000,-2357006.000,1669554.000,2916482.000,3114673.000,2580382.000,1463313.000,-33918.000,-1286408.000,531013.000,-168596.000,-907968.000,-593731.000
TemporaryEquityCarryingAmountAttributableToParent,,,,,,,,,,,6583285.000,,7389088.000,7121100.000,7115716.000,,6936996.000,9288812.000,9769310.000,10041462.000,11674899.000
TemporaryEquityParOrStatedValuePerShare,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,
TemporaryEquitySharesAuthorized,,,,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,,,,,,,,,,
TemporaryEquitySharesIssued,,,,,6300.000,7440.000,7417.000,7417.000,7407.000,7407.000,,,,,,,,,,,
TemporaryEquitySharesOutstanding,,,,,6300.000,7440.000,7417.000,7417.000,7407.000,7407.000,,,,,,,,,,,
WarrantsAndRightsOutstanding,,,,,,,1824106.000,8216705.000,8070835.000,1923000.000,1831810.000,2057618.000,977377.000,392874.000,351639.000,321695.000,278185.000,833153.000,835080.000,681970.000,754603.000
