,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,,2366000.000,,,,,,,,,,,,,,,,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-19064000.000,,,,-122105000.000,,,,-33709000.000,,,,-65084000.000,,,,-171174000.000,,,,-268215000.000,,,,-59094000.000,
AmortizationOfIntangibleAssets,6008000.000,5555000.000,6023000.000,6705000.000,8804000.000,8315000.000,7959000.000,8434000.000,9615000.000,11292000.000,16848000.000,17468000.000,13999000.000,13488000.000,13505000.000,16635000.000,14640000.000,16949000.000,18914000.000,18444000.000,17260000.000,17204000.000,17010000.000,17059000.000,16770000.000,18026000.000
AssumedPremiumsEarned,,,,,,,,,,,331495000.000,,347699000.000,336617000.000,301665000.000,312390000.000,312835000.000,304324000.000,293481000.000,284132000.000,290063000.000,295868000.000,292951000.000,297323000.000,307569000.000,312538000.000
AssumedPremiumsWritten,,89187000.000,82948000.000,,130078000.000,116778000.000,91425000.000,60047000.000,145881000.000,223550000.000,240181000.000,166657000.000,564446000.000,366932000.000,254868000.000,140994000.000,450893000.000,313901000.000,280095000.000,113513000.000,513575000.000,320405000.000,241764000.000,160266000.000,611267000.000,310331000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,,96898000.000,-148327000.000,,213660000.000,-19825000.000,136470000.000,23503000.000,249552000.000,-247745000.000,109207000.000,150981000.000,215265000.000,299692000.000,-16121000.000,482199000.000,164663000.000,-351332000.000,-210186000.000,-60729000.000,336847000.000,255844000.000,26381000.000,-276961000.000,223572000.000,283918000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,13681000.000,65220000.000,-98136000.000,142676000.000,145386000.000,-13638000.000,94018000.000,16448000.000,169593000.000,-166717000.000,76691000.000,105007000.000,141332000.000,203529000.000,-12399000.000,329285000.000,112136000.000,-235174000.000,-143274000.000,-54180000.000,225840000.000,138883000.000,13323000.000,-135878000.000,151111000.000,189847000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,1344000.000,12839000.000,,11909000.000,8216000.000,5231000.000,6237000.000,17917000.000,11546000.000,11238000.000,22451000.000,17394000.000,7120000.000,4195000.000,17291000.000,5571000.000,6105000.000,-14707000.000,109511000.000,21179000.000,17241000.000,27416000.000,-689000.000,20865000.000,17627000.000
AvailableForSaleSecuritiesGrossRealizedGains,,6718000.000,22876000.000,,12074000.000,9524000.000,12979000.000,14087000.000,18208000.000,16949000.000,29979000.000,28168000.000,26683000.000,20098000.000,11666000.000,16531000.000,18850000.000,9509000.000,12790000.000,127014000.000,28434000.000,18850000.000,22539000.000,6929000.000,16053000.000,6108000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,5374000.000,10037000.000,,165000.000,1308000.000,7748000.000,7850000.000,291000.000,5403000.000,18741000.000,5717000.000,9289000.000,12978000.000,7471000.000,-760000.000,13279000.000,3404000.000,27497000.000,17503000.000,11832000.000,6315000.000,4302000.000,5947000.000,4083000.000,1883000.000
