,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,16542.000
Depreciation,1102.000
EarningsPerShareBasicAndDiluted,-0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-100869.000
IncomeTaxExpenseBenefit,0.000
IncomeTaxesPaidNet,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-18484.000
IncreaseDecreaseInAccountsReceivable,-293.000
InformationTechnologyAndDataProcessing,8597.000
InterestExpense,1800.000
InterestPaid,500.000
NetCashProvidedByUsedInFinancingActivities,134500.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,134500.000
NetCashProvidedByUsedInInvestingActivities,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000
NetCashProvidedByUsedInOperatingActivities,-117958.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-117958.000
NetIncomeLoss,-100869.000
NonoperatingIncomeExpense,-1800.000
OccupancyNet,16272.000
OperatingExpenses,123178.000
OperatingIncomeLoss,-99069.000
PaymentsToAcquireMachineryAndEquipment,0.000
ProceedsFromIssuanceOfCommonStock,134500.000
ProceedsFromPaymentsForLongTermLoansForRelatedParties,0.000
ProfessionalFees,20080.000
Revenues,24109.000
SalariesWagesAndOfficersCompensation,41671.000
SalesCommissionsAndFees,7803.000
SalesRevenueNet,24109.000
SalesRevenueServicesGross,1193.000
SalesRevenueServicesNet,31912.000
SellingAndMarketingExpense,35456.000
ShareBasedCompensation,0.000
TechnologyServicesCosts,0.000
TechnologyServicesRevenue,30719.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,86900472.000
