,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,,,,,,,10982000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,175475000.000,,,,130559000.000,,,,50224000.000,,,,-1457000.000
CommonStockDividendsPerShareCashPaid,,0.280,0.280,,0.300,0.300,0.300,0.300,0.350,0.350,0.350,0.350,0.420
CommonStockDividendsPerShareDeclared,0.280,,,,,,0.300,,0.350,,0.350,,
ComprehensiveIncomeNetOfTax,55683000.000,12769000.000,4575000.000,34982000.000,60521000.000,12218000.000,7512000.000,39552000.000,64859000.000,20415000.000,12853000.000,41654000.000,76585000.000
DebtIssuanceCosts,,,,,,,,,9449000.000,,,,8648000.000
DeferredIncomeTaxExpenseBenefit,152000.000,,,,10460000.000,,,,16113000.000,,,,37461000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,,,,-12565000.000,-12565000.000,-12564000.000,-9800000.000,-10037000.000,-10036000.000,-10040000.000,-10799000.000,-10648000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,,-373000.000,-373000.000,-374000.000,-842000.000,-908000.000,-908000.000,-909000.000,-591000.000,-1149000.000
DilutiveSecurities,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DividendsCommonStock,,,,,15773000.000,,,,18380000.000,,,,22034000.000
EarningsPerShareBasic,1.130,0.180,0.090,0.700,1.150,0.230,0.140,0.740,1.230,0.390,0.240,0.810,1.450
EarningsPerShareDiluted,1.130,0.180,0.090,0.670,1.130,0.230,0.140,0.740,1.220,0.380,0.240,0.810,1.440
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,,,,,-9180000.000
GrossProfit,259836000.000,176493000.000,166452000.000,224176000.000,262978000.000,176837000.000,170502000.000,231416000.000,272635000.000,189466000.000,179938000.000,243396000.000,287254000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,95888000.000,15371000.000,7315000.000,59554000.000,98195000.000,19650000.000,12000000.000,62164000.000,104789000.000,32875000.000,20637000.000,67037000.000,114557000.000
IncomeTaxExpenseBenefit,36812000.000,5917000.000,2662000.000,22947000.000,37814000.000,7574000.000,4629000.000,22962000.000,40046000.000,12575000.000,7900000.000,24722000.000,38101000.000
IncreaseDecreaseInAccountsPayable,6091000.000,,,,-53777000.000,,,,-40060000.000,,,,-53957000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,18965000.000,,,,0.000,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,-12371000.000,,,,-16470000.000,,,,-10457000.000
IncreaseDecreaseInCustomerDeposits,1424000.000,,,,853000.000,,,,2098000.000,,,,736000.000
IncreaseDecreaseInDueToAffiliates,0.000,,,,,,,,,,,,
IncreaseDecreaseInIncomeTaxesReceivable,,,,,-38210000.000,,,,-38877000.000,,,,-1397000.000
IncreaseDecreaseInInterestPayableNet,,,,,,,,,-11219000.000,,,,-11187000.000
IncreaseDecreaseInInventories,-84474000.000,,,,-104023000.000,,,,-61600000.000,,,,-34201000.000
IncreaseDecreaseInMaterialsAndSupplies,,,,,,,,,-3617000.000,,,,204000.000
IncreaseDecreaseInOtherOperatingCapitalNet,6601000.000,,,,17085000.000,,,,-14999000.000,,,,-3447000.000
IncreaseDecreaseInPropertyAndOtherTaxesPayable,24125000.000,,,,3117000.000,,,,535000.000,,,,-5140000.000
IncreaseDecreaseInReceivables,42712000.000,,,,-17003000.000,,,,-19801000.000,,,,-39508000.000
