,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndOtherAccruedLiabilities,35013000.000,36977000.000,36193000.000,27508000.000
AccruedFeesAndOtherRevenueReceivable,1768000.000,2019000.000,2068000.000,2113000.000
AccruedLiabilitiesCurrentAndNoncurrent,2269000.000,2690000.000,2192000.000,1740000.000
AccruedProfessionalFeesCurrentAndNoncurrent,542000.000,366000.000,425000.000,331000.000
AccumulatedAmortizationDeferredFinanceCosts,65000.000,74000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,237000.000,166000.000,
Assets,105913000.000,114418000.000,120962000.000,137127000.000
AvailableForSaleSecurities,,9114000.000,17009000.000,21223000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,100000.000,,700000.000
CashAndCashEquivalentsAtCarryingValue,56248000.000,57039000.000,49566000.000,62947000.000
DebtInstrumentCarryingAmount,105000000.000,,,
DeferredFinanceCostsNet,104000.000,96000.000,,
DeferredIncomeTaxLiabilities,134000.000,229000.000,202000.000,
DeferredRentCredit,2984000.000,2909000.000,2833000.000,2755000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,605000.000,
DeferredTaxAssetsInvestments,,,44000.000,
DeferredTaxAssetsLiabilitiesNet,,,1382000.000,
DeferredTaxAssetsNet,1054000.000,1674000.000,1584000.000,
DeferredTaxAssetsOther,,,416000.000,
DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,,,512000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,7000.000,
DeferredTaxLiabilitiesOther,,,55000.000,
DeferredTaxLiabilitiesTaxDeferredIncome,,,147000.000,
DueFromAffiliates,1824000.000,1547000.000,2133000.000,1893000.000
DueToAffiliateCurrentAndNoncurrent,16774000.000,16528000.000,15533000.000,14257000.000
EmployeeRelatedLiabilitiesCurrentAndNoncurrent,4813000.000,6698000.000,7978000.000,1755000.000
EquityMethodInvestmentsFairValueDisclosure,15064000.000,15159000.000,14895000.000,15088000.000
FairValueAssetsLevel1ToLevel2TransfersAmount,,0.000,0.000,0.000
FairValueAssetsLevel2ToLevel1TransfersAmount,,0.000,0.000,0.000
GeneralPartnersContributedCapital,,15000000.000,,
InterestPayableCurrentAndNoncurrent,223000.000,385000.000,558000.000,1472000.000
InvestmentsFairValueDisclosure,,24273000.000,31904000.000,36311000.000
Liabilities,137625000.000,139634000.000,139149000.000,152724000.000
LiabilitiesAndStockholdersEquity,105913000.000,114418000.000,120962000.000,137127000.000
LiabilityForUncertainTaxPositionsNoncurrent,,,0.000,0.000
LimitedLiabilityCompanyLlcMembersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,-51638000.000
LongTermDebt,101163000.000,78197000.000,52178000.000,8736000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearThree,,,54800000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInRollingYearTwo,,,,10000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,96625000.000,81500000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,5500000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,2875000.000,,,
MembersEquity,,,,-50251000.000
MembersEquityAttributableToNoncontrollingInterest,,,,-1714000.000
OperatingLeasesFutureMinimumPaymentsDue,18949000.000,18284000.000,17614000.000,16948000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,2683000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,2833000.000,2833000.000,2430000.000,2430000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,2710000.000,2710000.000,2833000.000,2833000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,2704000.000,2704000.000,2710000.000,2710000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,2683000.000,2683000.000,2704000.000,2704000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,6684000.000,6684000.000,4254000.000,4254000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,1335000.000,670000.000,,2017000.000
OtherAssets,15558000.000,16248000.000,17004000.000,16345000.000
OtherPrepaidExpenseCurrent,2118000.000,2075000.000,2188000.000,1825000.000
OtherReceivables,1291000.000,1641000.000,2058000.000,2262000.000
PartnersCapital,-42253000.000,,,
PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrentAndNoncurrent,,,,600000.000
PropertyPlantAndEquipmentNet,5424000.000,5221000.000,4998000.000,4781000.000
PropertyPlantAndEquipmentOwnedAccumulatedDepreciation,1473000.000,1716000.000,1816000.000,2053000.000
RatioOfIndebtednessToNetCapital1,3.500,3.500,3.500,3.500
RedeemableNoncontrollingInterestEquityCarryingAmount,12595000.000,24668000.000,30805000.000,36041000.000
RedeemableNoncontrollingInterestEquityFairValue,12200000.000,,,
SecurityDeposit,1975000.000,1975000.000,1975000.000,1975000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-44307000.000,-49884000.000,-48992000.000,-15597000.000
UnrecognizedTaxBenefits,0.000,,,
UnsecuredDebt,,23394000.000,49793000.000,116480000.000
VariableInterestEntityEntityMaximumLossExposureAmount,6600000.000,7200000.000,7000000.000,7400000.000
