,2011-09-30,2011-12-31,2012-03-31
AccruedLiabilitiesCurrent,4174.000,3760.000,4360.000
AdditionalPaidInCapital,0.000,,
Assets,0.000,2.000,8.000
Cash,0.000,2.000,8.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,1000000.000,1000000.000,1000000.000
CommonStockSharesOutstanding,1000000.000,1000000.000,1000000.000
CommonStockValue,100.000,100.000,100.000
InterestPayable,4556.000,5129.000,5717.000
LiabilitiesAndStockholdersEquity,0.000,2.000,8.000
LiabilitiesCurrent,36491.000,38190.000,39638.000
LoansPayableCurrent,27761.000,29301.000,29561.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000
RedeemablePreferredStockSubscriptionsReceivable,0.000,0.000,0.000
StockholdersEquity,-36491.000,-38188.000,-39630.000
