,2011-10-19,2011-12-31,2012-04-25,2012-07-24,2012-10-18,2013-03-31,2013-06-30,2013-09-29
AccountsPayableCurrent,,51766000.000,,,,66921000.000,65807000.000,61769000.000
AccrualForEnvironmentalLossContingenciesUndiscountedDueWithinOneYear,,,,,,62975000.000,61717000.000,60786000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,1294000.000,1432000.000,1264000.000
AccruedInsuranceCurrent,,,,,,1696000.000,1739000.000,1799000.000
AccruedMarketingCostsCurrent,,,,,,13818000.000,12614000.000,12921000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,513985000.000,,,,613726000.000,620347000.000,626747000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-137359000.000,,,,6219000.000,5539000.000,3561000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,1186000.000,,,,1042000.000,1069000.000,1041000.000
Assets,,641918000.000,,,,556988000.000,572412000.000,558926000.000
AssetsCurrent,,254831000.000,,,,258498000.000,270376000.000,256541000.000
BuildingsAndImprovementsGross,,,,,,134041000.000,135268000.000,135170000.000
CapitalLeasedAssetsGross,,,,,,304000.000,309000.000,309000.000
CapitalizedComputerSoftwareGross,,,,,,33641000.000,36701000.000,36725000.000
CashAndCashEquivalentsAtCarryingValue,,7241000.000,,,,1776000.000,6553000.000,7016000.000
CommonStockParOrStatedValuePerShare,,,,,,0.010,0.010,0.010
CommonStockSharesAuthorized,,,,,,30000000.000,30000000.000,30000000.000
CommonStockSharesIssued,,,,,,8729556.000,8299834.000,8298936.000
CommonStockSharesOutstanding,,,,,,8729556.000,8299834.000,8298936.000
CommonStockValue,,,,,,80458000.000,71940000.000,70853000.000
ConstructionInProgressGross,,,,,,11771000.000,12304000.000,15493000.000
DefinedBenefitPensionPlanLiabilitiesNoncurrent,,125245000.000,,,,131807000.000,127824000.000,124609000.000
EmployeeRelatedLiabilitiesCurrent,,,,,,6878000.000,5480000.000,6807000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,37435000.000,38006000.000,38244000.000
FiniteLivedIntangibleAssetsGross,,,,,,57838000.000,57838000.000,57504000.000
IntangibleAssetsNetExcludingGoodwill,,46125000.000,,,,43268000.000,42697000.000,42125000.000
InterestPayableCurrent,,2628000.000,,,,16044000.000,1169000.000,12503000.000
InventoryFinishedGoods,,,,,,44446000.000,55175000.000,51843000.000
InventoryNet,,102527000.000,,,,94862000.000,103150000.000,95503000.000
InventoryWorkInProcessAndRawMaterials,,,,,,50416000.000,47975000.000,43660000.000
LandAndLandImprovements,,,,,,9634000.000,9634000.000,9729000.000
LiabilitiesAndStockholdersEquity,,641918000.000,,,,556988000.000,572412000.000,558926000.000
LiabilitiesCurrent,,147077000.000,,,,189271000.000,231402000.000,226492000.000
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,,,100000000.000,
LongTermDebt,,,,,,518361000.000,579975000.000,558262000.000
LongTermDebtCurrent,,1256000.000,,,,3975000.000,61935000.000,50070000.000
LongTermDebtNoncurrent,,510533000.000,,,,514386000.000,518040000.000,508192000.000
MachineryAndEquipmentGross,,,,,,664758000.000,668257000.000,672429000.000
OtherAccruedLiabilitiesCurrent,,91427000.000,,,,102331000.000,102491000.000,102150000.000
OtherAssetsCurrent,,54724000.000,,,,69059000.000,69676000.000,70289000.000
OtherAssetsMiscellaneousCurrent,,,,,,6084000.000,7959000.000,9503000.000
OtherAssetsMiscellaneousNoncurrent,,,,,,7771000.000,8571000.000,8199000.000
OtherAssetsNoncurrent,,16297000.000,,,,14799000.000,17213000.000,17152000.000
OtherInventoriesSpareParts,,,,,,15800000.000,15600000.000,15800000.000
OtherLiabilitiesNoncurrent,,7389000.000,,,,32973000.000,33721000.000,35716000.000
OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent,,41611000.000,,,,38418000.000,38479000.000,36502000.000
OtherSundryLiabilitiesCurrent,,,,,,5446000.000,5929000.000,6178000.000
PostemploymentBenefitsLiabilityCurrent,,,,,,3248000.000,3248000.000,3248000.000
PropertyPlantAndEquipmentGross,,,,,,854149000.000,862473000.000,869855000.000
PropertyPlantAndEquipmentNet,,324665000.000,,,,240423000.000,242126000.000,243108000.000
ReceivablesNetCurrent,,90339000.000,,,,92801000.000,90997000.000,83733000.000
RedeemableNoncontrollingInterestEquityCommonCarryingAmount,,,,,,153000000.000,148000000.000,148000000.000
RedeemableNoncontrollingInterestEquityCommonFairValue,,,,,,80000000.000,72000000.000,71000000.000
RestructuringReserve,,,,,,18869000.000,18514000.000,18390000.000
RestructuringReserveCurrent,,,,,,1841000.000,1486000.000,822000.000
RetainedEarningsAccumulatedDeficit,,-150193000.000,,,,-436544000.000,-454533000.000,-446999000.000
SharePrice,,,,,,,17.850,17.850
StockholdersEquity,,,,,,-349867000.000,-377054000.000,-372585000.000
UnamortizedDebtIssuanceExpense,,,,,,7028000.000,8642000.000,8953000.000
WorkersCompensationLiabilityCurrent,,,,,,5135000.000,8846000.000,8325000.000
