,2014-11-30,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccretionExpense,,46.000,223.000,210.000,216.000,219.000,,,,242.000
AssetRetirementObligationAccretionExpense,,,,,,219.000,,,,242.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,-138659.000,,,,30837.000
CashPeriodIncreaseDecrease,,493691.000,,,,,,,,
DepletionOfOilAndGasProperties,,,4061.000,3869.000,,6906.000,,,,2573.000
Depreciation,,,,,,1235.000,,,,1209.000
EarningsPerShareBasicAndDiluted,-0.000,0.010,0.000,0.000,-0.020,-0.000,-0.010,-0.010,-0.020,-0.010
GainLossOnSaleOfOilAndGasProperty,,,,,,20324.000,,,,
ImpairmentOfOilAndGasProperties,,0.000,0.000,0.000,,0.000,0.000,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-4784.000,,,,1862.000,,,,3000.000
IncreaseDecreaseInAccountsReceivable,,23067.000,,,,-12594.000,,,,-1371.000
InterestExpense,,,,,,,,,,3000.000
LeaseOperatingExpense,,4581.000,79816.000,87830.000,-127665.000,9118.000,,39157.000,,4176.000
LossOnSaleOfInvestments,,,,,,,,-30000.000,,
NetCashProvidedByUsedInFinancingActivities,,40000.000,,,,22231.000,,,,204513.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,40000.000,,,,22231.000,,,,204513.000
NetCashProvidedByUsedInInvestingActivities,,,,,,49676.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,49676.000,,,,
NetCashProvidedByUsedInOperatingActivities,,453691.000,,,,-210566.000,,,,-173676.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,453691.000,,,,-210566.000,,,,-173676.000
NetIncomeLoss,-16221.000,479988.000,-58729.000,5952.000,-727372.000,-208194.000,-361973.000,-427378.000,-751873.000,-301429.000
NonoperatingIncomeExpense,,,,,,,,,,-3000.000
OilAndGasRevenue,0.000,533051.000,62013.000,134210.000,,,,,,
OilAndGasSalesRevenue,,31051.000,62013.000,53110.000,26716.000,26381.000,30420.000,25427.000,22123.000,19979.000
OperatingCostsAndExpenses,,,,,,,149032.000,,,
OperatingExpenses,16221.000,53063.000,120742.000,128258.000,170988.000,254899.000,437393.000,422805.000,772996.000,318408.000
OtherGeneralAndAdministrativeExpense,,,15217.000,14734.000,,155644.000,-5462.000,87473.000,,155814.000
ProceedsFromIssuanceOfCommonStock,,40000.000,,,,122250.000,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,,,,,,,,20000.000
ProceedsFromNotesPayable,,,,,,,,,,200000.000
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,,,,,49676.000,,,,
ProfessionalFees,10131.000,23750.000,21425.000,20823.000,,83012.000,286169.000,290819.000,639306.000,155603.000
RepaymentsOfRelatedPartyDebt,,,,,,100019.000,,,,15487.000
ResultsOfOperationsDepreciationDepletionAmortizationAndAccretion,,1554.000,4284.000,4871.000,26279.000,7125.000,7654.000,5356.000,3238.000,2815.000
RevenueOilAndGasServices,,,,,,,45000.000,,,
Revenues,,,,,,,75420.000,25247.000,,19979.000
SaleOfStockNumberOfSharesIssuedInTransaction,,,,,,163000.000,,,,
SalesRevenueNet,,,,,,,75420.000,25247.000,,19979.000
SellingGeneralAndAdministrativeExpense,6090.000,23178.000,,,,,,,,
StockIssued1,,375000.000,,,,,,,,
StockIssuedDuringPeriodSharesAcquisitions,,500000.000,,,,,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,,-119358.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,43507790.000,43712718.000,44245398.000,44281630.000,-88108516.000,44392171.000,44748247.000,46565247.000,-89289483.000,48805143.000
