,2014-01-31,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,3231000.000,,,,1199000.000,,,,689000.000,
AmortizationOfFinancingCosts,4306000.000,1887000.000,1952000.000,1814000.000,1811000.000,1861000.000,1866000.000,1918000.000,1739000.000,2132000.000,535000.000
AmortizationOfFinancingCostsAndDiscounts,,10017000.000,,,,2469000.000,,,,1142000.000,
AssetImpairmentCharges,-58000.000,275000.000,146131000.000,403536000.000,3708000.000,0.000,10459000.000,24997000.000,189898000.000,,2691000.000
CapitalLeaseObligationsIncurred,,,,,,,,,,39416000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-182594000.000,,,,-32187000.000,,,,21890000.000,
ComprehensiveIncomeNetOfTax,-91464000.000,-85314000.000,-234906000.000,-552235000.000,-126139000.000,-86439000.000,-55546000.000,-79468000.000,-266930000.000,-822052000.000,-87620000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-1310000.000,-7167000.000,-8724000.000,-12583000.000,53491000.000,-16742000.000,-2522000.000,2616000.000,10743000.000,-675000.000,1427000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-90154000.000,-78147000.000,-226182000.000,-539652000.000,-179630000.000,-69697000.000,-53024000.000,-82084000.000,-277673000.000,-821377000.000,-89047000.000
DebtInstrumentPeriodicPaymentInterest,,,,,,,,,,27500000.000,27300000.000
DebtorReorganizationItemsGainLossOnSettlementOfOtherClaimsNet1,,,,,,,,,,-16986000.000,0.000
DebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,,,,,,,,,,24671000.000,23343000.000
DebtorReorganizationItemsOtherExpenseIncome,,,,,,,,,,13000000.000,
DebtorReorganizationItemsProvisionForExpectedAllowedClaims,,,,,,,,,,716682000.000,23292000.000
DebtorReorganizationItemsWriteOffOfDeferredFinancingCostsAndDebtDiscounts,,,,,,,,,,,3891000.000
DeferredIncomeTaxesAndTaxCredits,,1065000.000,,,,138000.000,,,,1815000.000,
DefinedBenefitPlanAmortizationOfGainsLosses,-453000.000,-520000.000,-500000.000,-475000.000,-448000.000,-1247000.000,-1214000.000,-1160000.000,-1165000.000,-1549000.000,-1529000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,-95000.000,-146000.000,-140000.000,-156000.000,-195000.000,-124000.000,-124000.000,-118000.000,-114000.000,-111000.000,-103000.000
DefinedBenefitPlanContributionsByPlanParticipants,725000.000,863000.000,819000.000,735000.000,89000.000,421000.000,399000.000,379000.000,301000.000,379000.000,385000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,12426000.000,13823000.000,13201000.000,11854000.000,10942000.000,10756000.000,10346000.000,9853000.000,9968000.000,8707000.000,8559000.000
DefinedBenefitPlanInterestCost,8004000.000,8705000.000,8335000.000,7514000.000,6879000.000,5838000.000,5654000.000,5399000.000,5403000.000,5020000.000,4691000.000
DefinedBenefitPlanNetPeriodicBenefitCost,128000.000,-207000.000,-189000.000,-277000.000,1236000.000,-173000.000,-170000.000,-160000.000,3422000.000,890000.000,740000.000
DefinedBenefitPlanServiceCost,4917000.000,5400000.000,5136000.000,4479000.000,3508000.000,4043000.000,3831000.000,3631000.000,3670000.000,3518000.000,3567000.000
Depreciation,35407000.000,33725000.000,33153000.000,30794000.000,45981000.000,40281000.000,35537000.000,38766000.000,47566000.000,35698000.000,42146000.000
DerivativeGainLossOnDerivativeNet,410000.000,7503000.000,6913000.000,4107000.000,-50269000.000,-15526000.000,447000.000,-7370000.000,12616000.000,0.000,0.000
DirectOperatingCosts,378013000.000,394547000.000,378718000.000,354272000.000,316995000.000,314170000.000,287380000.000,269311000.000,264715000.000,246861000.000,229387000.000
