,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-2551.000,,,,,,6838.000,,,
ConcentrationRiskPercentage1,,,,,,,0.760,,,
CostOfGoodsSold,,,,,,5922.000,22528.000,3514.000,6764.000,274481.000
CurrentIncomeTaxExpenseBenefit,0.000,,,,,,,,,
DerivativeCostOfHedge,,,,,,,,93809.000,,
EarningsPerShareBasic,,-0.000,-0.000,,-0.000,,,,,
EarningsPerShareBasicAndDiluted,0.000,,,,,-0.000,0.000,-0.000,-0.000,-0.010
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,-2338.000,-10627.000,
GeneralAndAdministrativeExpense,1151.000,4916.000,1835.000,914.000,2209.000,41038.000,19333.000,38476.000,37522.000,28440.000
GrossProfit,,,,,,10085.000,57395.000,2463.000,17487.000,-271935.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,-122913.000,22733.000,-215565.000,-176142.000,-457782.000
IncreaseDecreaseInAccountsReceivable,,,,,,,-22310.000,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,-58164.000,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,1930.000,,,,,,,,,
IncreaseDecreaseInInventories,,,,,,,1546.000,,,
InterestExpense,,,,,,520.000,3185.000,30771.000,12602.000,43573.000
InterestPaid,,,,,,,3185.000,,,
LaborAndRelatedExpense,,,,,,56000.000,,6000.000,114975.000,
NetCashProvidedByUsedInFinancingActivities,0.000,,,,,,59700.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,,,,,59700.000,,,
NetCashProvidedByUsedInOperatingActivities,-2551.000,,,,,,-52862.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2551.000,,,,,,-52862.000,,,
NetIncomeLoss,-4481.000,-8810.000,-3335.000,-5914.000,-3709.000,-122913.000,22733.000,-215565.000,-176142.000,-457782.000
NonoperatingIncomeExpense,,,,,,520.000,-3185.000,-126918.000,-23229.000,-110561.000
OperatingExpenses,4481.000,8810.000,3335.000,5914.000,3709.000,132478.000,31477.000,91110.000,170400.000,75286.000
OperatingIncomeLoss,,,,,,-122393.000,25918.000,-88647.000,-152913.000,-347221.000
ProceedsFromIssuanceOfCommonStock,0.000,,,,,,,,,
ProceedsFromNotesPayable,,,,,,,83100.000,,,
ProceedsFromRelatedPartyDebt,0.000,,,,,,,,,
ProfessionalFees,3330.000,3894.000,1500.000,5000.000,1500.000,,,,,
RepaymentsOfNotesPayable,,,,,,,23400.000,,,
Revenues,0.000,,,,,16007.000,79923.000,5977.000,24251.000,2546.000
SalesRevenueNet,0.000,,,,,16007.000,79923.000,5977.000,24251.000,2546.000
SellingExpense,,,,,,16240.000,12144.000,38197.000,2515.000,46846.000
ShareBasedCompensation,,,,,,,3333.000,,,
TechnologyServicesCosts,,,,,,19200.000,,8437.000,15388.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,67847933.000,70160075.000,70482027.000,72352770.000,-141290989.000
WeightedAverageNumberOfSharesOutstandingBasic,10000000.000,10000000.000,10237250.000,-20098800.000,10237250.000,,,,,
