,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AdjustmentsToAdditionalPaidInCapitalOther,,,5684.000,,,,,,,,
AdvertisingExpense,,,,,,,,,215014.000,350624.000,83631.000
AmortizationOfDebtDiscountPremium,,,,,,,,,140669.000,,
AmortizationOfIntangibleAssets,,,,,,,,,2701.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-7886.000,,-672537.000,,,,200142.000,,
CostOfRevenue,,,,,,,,,115464.000,238355.000,424209.000
DebtConversionConvertedInstrumentAmount1,,,,,,,,,25000.000,,
Depreciation,,,,,81.000,,,,444.000,,
DepreciationAndAmortization,,,,,,,,,3145.000,3146.000,6826.000
DerivativeGainLossOnDerivativeNet,,,,,,,-13778.000,,-86484.000,,0.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,-81080.000,-30962.000,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,-0.010,-0.020,,,,-0.010,-0.010,-0.360
ExchangeFees,0.000,0.000,,,,,,,,,
ExplorationCosts,,,,107428.000,370668.000,,,,,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,0.000,,
FranchiseCosts,,,400.000,,,,,,,,
GainLossOnSaleOfDerivatives,,,,,,,310375.000,,-43967.000,135279.000,81278.000
GeneralAndAdministrativeExpense,6701.000,41962.000,14707.000,53688.000,57760.000,30526.000,29731.000,18387.000,575312.000,1269896.000,1603787.000
GrossProfit,,,,,,,,,67329.000,181015.000,412996.000
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,0.000,,
IncomeLossFromContinuingOperations,,,,,,-902954.000,-284758.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,-564450.000,-1412897.000,-902954.000,-284758.000,-44981.000,-1137965.000,-1439952.000,-1358386.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,-0.010,-0.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,-81080.000,-30962.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,0.000,-0.000,,,,
IncomeTaxExpenseBenefit,0.000,0.000,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,6821.000,,-20304.000,,,,34793.000,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,74812.000,,
IncreaseDecreaseInDeferredRevenue,,,-85000.000,,,,,,,,
IncreaseDecreaseInInventories,,,,,,,,,341530.000,,
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,-18022.000,,
IncreaseDecreaseInPrepaidExpense,,,,,127380.000,,,,,,
InterestExpense,,,,-6301.000,,,-33723.000,,78869.000,,
InterestExpenseRelatedParty,,,,,,,,,250622.000,93928.000,53340.000
InvestmentIncomeInterest,,,,,,,-250.000,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,276096.000,,,,,,
LaborAndRelatedExpense,,,,74129.000,356067.000,331481.000,304105.000,281732.000,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,1093500.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,1093500.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,-2418.000,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,-2418.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,-7886.000,,-670119.000,,,,-893358.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-7886.000,,-670119.000,,,,-893358.000,,
NetIncomeLoss,-6701.000,-21962.000,70293.000,-564450.000,-1412897.000,-984034.000,-315720.000,-469778.000,-1137965.000,-1439952.000,-1358386.000
NonoperatingIncomeExpense,0.000,0.000,,-6301.000,,,,,,,
OperatingExpenses,,,,558149.000,1412897.000,902954.000,640751.000,167382.000,824221.000,1662318.000,1799320.000
OperatingIncomeLoss,-6701.000,-21962.000,70293.000,-558149.000,-1412897.000,-902954.000,-640751.000,-167382.000,-756892.000,-1481303.000,-1386324.000
OtherAmortizationOfDeferredCharges,,,,,287900.000,,,,,,
OtherExpenses,,,,,,,-355993.000,,381073.000,-41351.000,-27938.000
OtherGeneralAndAdministrativeExpense,130.000,324.000,64.000,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,2418.000,,,,,,
