,2011-04-02,2012-03-31,2013-03-30,2014-03-29,2015-03-28,2016-04-02,2017-04-01
AccretionExpense,-416000.000,,,,,,
AdjustmentForAmortization,,,,,,28958000.000,27107000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,10810000.000,9286000.000,10969000.000,13081000.000,14095000.000,6949000.000,9150000.000
AdvertisingExpense,,4500000.000,4600000.000,3600000.000,4500000.000,3900000.000,2500000.000
AllocatedShareBasedCompensationExpense,,9300000.000,11000000.000,13100000.000,,6949000.000,9150000.000
AmortizationOfFinancingCosts,,,1139000.000,1505000.000,1013000.000,,
AmortizationOfIntangibleAssets,,11400000.000,22100000.000,29200000.000,33500000.000,59300000.000,37200000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,700000.000,500000.000,1100000.000,1600000.000,,
AssetImpairmentCharges,,0.000,4247000.000,2587000.000,5877000.000,101243000.000,75348000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,1894000.000,1580000.000,0.000,-45000.000,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,-2918000.000,-4727000.000,0.000
CapitalizedComputerSoftwareAmortization,,,,,15700000.000,,
CapitalizedComputerSoftwareAmortization1,,,,,,8700000.000,9500000.000
CapitalizedComputerSoftwareImpairments,,,900000.000,1100000.000,,,
CapitalizedComputerSoftwareImpairments1,,,,,,,4000000.000
CapitalizedComputerSoftwarePeriodIncreaseDecrease,,3600000.000,7500000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,55145000.000,32154000.000,-49741000.000,13349000.000,-31807000.000,-45539000.000,24441000.000
ComprehensiveIncomeNetOfTax,,-431000.000,35123000.000,31125000.000,-6237000.000,-68895000.000,-24101000.000
CostOfGoodsSold,321485000.000,358604000.000,463859000.000,470144000.000,475955000.000,502918000.000,507622000.000
CurrentFederalTaxExpenseBenefit,,8505000.000,3795000.000,-4896000.000,3526000.000,12000.000,-1424000.000
CurrentForeignTaxExpenseBenefit,,5954000.000,5389000.000,5478000.000,5614000.000,3842000.000,6580000.000
CurrentIncomeTaxExpenseBenefit,,16734000.000,10508000.000,1455000.000,10038000.000,3194000.000,5592000.000
CurrentStateAndLocalTaxExpenseBenefit,,2275000.000,1324000.000,873000.000,898000.000,-660000.000,436000.000
DeferredFederalIncomeTaxExpenseBenefit,,7522000.000,1644000.000,-1785000.000,1227000.000,3532000.000,-8711000.000
DeferredForeignIncomeTaxExpenseBenefit,,-1047000.000,-826000.000,1376000.000,-212000.000,-4882000.000,2864000.000
DeferredIncomeTaxExpenseBenefit,5782000.000,5878000.000,589000.000,-202000.000,4230000.000,-1031000.000,-6800000.000
DeferredOtherTaxExpenseBenefit,,,,,,-1038000.000,-6800000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-597000.000,-229000.000,207000.000,3215000.000,319000.000,-953000.000
DeferredTaxExpenseFromStockOptionsExercised,,,,,3786000.000,0.000,0.000
DefinedBenefitPlanActuarialGainLoss,,,-1364000.000,55000.000,-6883000.000,424000.000,4615000.000
DefinedBenefitPlanActuarialNetGainsLosses,,-1244000.000,,,,,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,-31000.000,-14000.000,182000.000,-29000.000,-38000.000,-119000.000
DefinedBenefitPlanAmountToBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossNextFiscalYear,,,,,600000.000,200000.000,200000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,,0.024,0.020,0.020,0.009,0.007,0.008
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,,0.021,0.019,0.019,0.017,0.012,0.011
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,,0.015,0.014,0.016,0.017,0.016,0.014
DefinedBenefitPlanBenefitsPaid,,1873000.000,3210000.000,4641000.000,4621000.000,3779000.000,1192000.000
DefinedBenefitPlanContributionsByEmployer,,2156000.000,2381000.000,2241000.000,2112000.000,1987000.000,1788000.000
DefinedBenefitPlanContributionsByPlanParticipants,,1728000.000,2926000.000,2963000.000,2978000.000,1839000.000,2463000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,-2000.000,413000.000,435000.000,449000.000,330000.000,308000.000
DefinedBenefitPlanFairValueOfPlanAssetsPeriodIncreaseDecrease,,124000.000,397000.000,100000.000,506000.000,446000.000,414000.000
DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,,84000.000,-1502000.000,506000.000,-564000.000,-3381000.000,138000.000
DefinedBenefitPlanForeignCurrencyExchangeRateChangesPlanAssets,,252000.000,-1102000.000,-383000.000,2336000.000,-3828000.000,849000.000
DefinedBenefitPlanInterestCost,,601000.000,639000.000,623000.000,686000.000,371000.000,287000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,2953000.000,3215000.000,3856000.000,3339000.000,4203000.000,4122000.000
DefinedBenefitPlanPlanAmendments,,193000.000,0.000,-419000.000,-114000.000,-833000.000,0.000
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,,,,,-289000.000
DefinedBenefitPlanServiceCost,,2545000.000,2759000.000,3351000.000,2979000.000,3560000.000,3404000.000
DefinedBenefitPlanSettlementsBenefitObligation,,,,,,,6960000.000
DefinedBenefitPlanSettlementsPlanAssets,,,,,,,6850000.000
Depreciation,,38600000.000,43400000.000,52600000.000,52600000.000,56800000.000,66500000.000
DepreciationAndAmortization,48145000.000,49966000.000,65481000.000,81740000.000,86053000.000,89911000.000,89733000.000
EarningsPerShareBasic,3.190,2.640,0.760,0.680,0.330,-1.090,-0.510
EarningsPerShareDiluted,3.120,2.590,0.740,0.670,0.320,-1.090,-0.510
EffectOfExchangeRateOnCashAndCashEquivalents,1332000.000,-498000.000,-273000.000,355000.000,-4057000.000,-12000.000,-1571000.000
EffectiveIncomeTaxRateContinuingOperations,,0.253,0.222,0.034,0.458,-0.040,0.044
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,0.066,0.274,-0.097,-0.492
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,,,,0.050,0.014
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.095,-0.112,0.298,0.222,0.199,0.005
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,,0.028,0.040,-0.028,-0.032
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses,,,,,,0.054,0.135
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.007,-0.004,0.020,0.008,-0.014,-0.035
EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,,,,,,0.014,0.012
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.013,0.014,-0.007,-0.026,-0.003,0.018
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,,,-0.016,0.019,0.032,-0.013,-0.020
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,2700000.000,3500000.000,4300000.000,4500000.000,0.000,0.000
EmployeeStockOwnershipPlanESOPCashContributionsToESOP,3681000.000,3723000.000,4142000.000,5229000.000,4763000.000,4341000.000,3560000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,3124000.000,1433000.000,4101000.000,2395000.000,1569000.000,0.000,0.000
ForeignCurrencyTransactionGainLossBeforeTax,,-400000.000,-800000.000,-500000.000,-1100000.000,-1400000.000,-1800000.000
FutureAmortizationExpenseYearFive,,9400000.000,,,,,
FutureAmortizationExpenseYearFour,,9700000.000,,,,,
FutureAmortizationExpenseYearOne,,11000000.000,,,,,
FutureAmortizationExpenseYearThree,,10100000.000,,,,,
FutureAmortizationExpenseYearTwo,,10700000.000,,,,,
GainLossOnSaleOfPropertyPlantEquipment,-674000.000,-772000.000,-351000.000,-293000.000,-42000.000,,
GoodwillAcquiredDuringPeriod,,,216940000.000,6425000.000,,,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,165000.000,-10000.000
GoodwillImpairmentLoss,,,0.000,0.000,0.000,66305000.000,56989000.000
GoodwillTransfers,,,,,,0.000,0.000
GoodwillTranslationAdjustments,,-309000.000,-1524000.000,-131000.000,-2458000.000,,
GrossProfit,355209000.000,369240000.000,428131000.000,468365000.000,434418000.000,405914000.000,378494000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,0.000,4247000.000,1711000.000,5441000.000,,
ImpairmentOfIntangibleAssetsFinitelived,,,,0.000,0.000,25800000.000,4800000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,40666000.000,17360000.000,-6859000.000,-17265000.000,-18526000.000,-44724000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,48832000.000,32537000.000,43260000.000,48430000.000,-34890000.000,17248000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,110081000.000,89498000.000,49897000.000,36401000.000,31165000.000,-53416000.000,-27476000.000
IncomeTaxExpenseBenefit,30101000.000,22612000.000,11097000.000,1253000.000,14268000.000,2163000.000,-1208000.000
IncomeTaxExpenseBenefitContinuingOperations,,22612000.000,11097000.000,1253000.000,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,2400000.000,8524000.000,5194000.000,13505000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,,,,,-2653000.000,-383000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,-8539000.000,-5584000.000,-10846000.000,-6929000.000,10645000.000,137000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,31324000.000,17464000.000,12739000.000,10907000.000,-18695000.000,-9616000.000
IncomeTaxReconciliationNondeductibleExpense,,,,1035000.000,1237000.000,1491000.000,896000.000
IncomeTaxReconciliationNondeductibleExpenseImpairmentLosses,,,,,,2861000.000,3703000.000
IncomeTaxReconciliationOtherAdjustments,,,-799000.000,,,,
IncomeTaxReconciliationOtherReconcilingItems,,-609000.000,-198000.000,728000.000,283000.000,758000.000,978000.000
IncomeTaxReconciliationRepatriationOfForeignEarnings,,,,,,735000.000,330000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,1136000.000,718000.000,-252000.000,-818000.000,134000.000,-495000.000
IncomeTaxReconciliationTaxCreditsResearch,,,,688000.000,1000000.000,672000.000,561000.000
IncomeTaxesPaidNet,16669000.000,10764000.000,13178000.000,1493000.000,11211000.000,7829000.000,6957000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-18683000.000,19413000.000,25581000.000,2416000.000,1993000.000,-30239000.000,21072000.000
IncreaseDecreaseInAccountsReceivable,3920000.000,10539000.000,38080000.000,-6154000.000,-8835000.000,10328000.000,-3155000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,0.000,,,
IncreaseDecreaseInInventories,2560000.000,32528000.000,18685000.000,12684000.000,16932000.000,-11896000.000,1552000.000
IncreaseDecreaseInOtherOperatingCapitalNet,470000.000,-3156000.000,6187000.000,-3176000.000,8013000.000,-3121000.000,18253000.000
IncreaseDecreaseInPrepaidTaxes,,-3058000.000,4025000.000,-1175000.000,-10662000.000,651000.000,-1395000.000
InterestCostsCapitalized,,200000.000,300000.000,400000.000,200000.000,200000.000,300000.000
InterestExpense,6000.000,,,,,,
InterestPaidNet,487000.000,414000.000,5910000.000,8942000.000,8497000.000,8511000.000,7850000.000
InvestmentIncomeInterest,384000.000,,,,,,
LeaseAndRentalExpense,,6100000.000,7000000.000,7700000.000,6300000.000,6800000.000,6200000.000
MortgageLoansOnRealEstateNewMortgageLoans,-632000.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,-18084000.000,-30470000.000,461853000.000,-20700000.000,-33160000.000,-62624000.000,-60413000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-18084000.000,-30470000.000,461853000.000,-20700000.000,-33160000.000,-62624000.000,-60413000.000
NetCashProvidedByUsedInInvestingActivities,-51558000.000,-52196000.000,-596395000.000,-105830000.000,-121768000.000,-104768000.000,-73313000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-51558000.000,-52196000.000,-596395000.000,-105830000.000,-121768000.000,-104768000.000,-73313000.000
NetCashProvidedByUsedInOperatingActivities,123455000.000,115318000.000,85074000.000,139524000.000,127178000.000,121865000.000,159738000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,123455000.000,115318000.000,85074000.000,139524000.000,127178000.000,121865000.000,159738000.000
NetIncomeLoss,79980000.000,66886000.000,38800000.000,35148000.000,16897000.000,-55579000.000,-26268000.000
OperatingExpenses,244661000.000,280482000.000,371694000.000,421038000.000,393878000.000,449856000.000,397875000.000
OperatingIncomeLoss,110548000.000,88758000.000,56437000.000,47327000.000,40540000.000,-43942000.000,-19381000.000
OtherAssetImpairmentCharges,,,,,,92395000.000,58593000.000
OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostsCreditArisingDuringPeriodNetOfTax,,317000.000,139000.000,-438000.000,1886000.000,717000.000,63000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,555000.000,-3988000.000,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,-3701000.000,-1237000.000,-129000.000,-6198000.000,681000.000,5126000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,6380000.000,-2813000.000,,,,,
