,2011-09-30,2012-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,-1825981.000
CostOfGoodsSold,42553535.000,7564984.000
DepreciationDepletionAndAmortization,,1572045.000
EarningsPerShareBasicAndDiluted,-301.940,-756.610
GainLossOnSaleOfPropertyPlantEquipment,0.000,
GainLossRelatedToLitigationSettlement,0.000,
GeneralAndAdministrativeExpense,677487.000,733409.000
GrossProfit,-510902.000,-2335708.000
IncreaseDecreaseInAccountsPayable,,-5716350.000
IncreaseDecreaseInAccountsReceivable,,-1954963.000
IncreaseDecreaseInAccruedLiabilities,,-301561.000
IncreaseDecreaseInDepositsOutstanding,,-300000.000
IncreaseDecreaseInInventories,,-5466215.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-44470.000
IncreaseDecreaseInRestrictedCashAndInvestments,,219284.000
InterestExpense,844467.000,533999.000
InvestmentIncomeInterest,3806.000,3510.000
NetCashProvidedByUsedInFinancingActivities,,-1075741.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-1075741.000
NetCashProvidedByUsedInInvestingActivities,,-475078.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-475078.000
NetCashProvidedByUsedInOperatingActivities,,-275162.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-275162.000
NetIncomeLoss,-1533328.000,-3594944.000
NonoperatingIncomeExpense,-344939.000,-525827.000
OperatingIncomeLoss,-1188389.000,-3069117.000
OtherNonoperatingIncome,495722.000,4662.000
PaymentsForRepurchaseOfPrivatePlacement,,7248.000
PaymentsToAcquirePropertyPlantAndEquipment,,359794.000
ProceedsFromInsuranceSettlementInvestingActivities,,104000.000
RepaymentsOfConstructionLoansPayable,,1068493.000
Revenues,42042633.000,5229276.000
SalesRevenueNet,42042633.000,5229276.000
