,2016-03-31
AccountsPayableCurrent,57207.000
AccruedLiabilitiesCurrent,55462.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,5004.000
AdditionalPaidInCapital,3246066.000
Assets,68292.000
AssetsCurrent,55890.000
CashAndCashEquivalentsAtCarryingValue,41963.000
CommonStockParOrStatedValuePerShare,0.000
CommonStockSharesAuthorized,200000000.000
CommonStockSharesIssued,27269436.000
CommonStockSharesOutstanding,26739002.000
CommonStockValue,2728.000
ConvertibleLongTermNotesPayable,983861.000
ConvertibleNotesPayableCurrent,28000.000
DeferredRevenueCurrent,5000.000
DueToRelatedPartiesCurrent,20703.000
InterestPayableCurrent,190066.000
Liabilities,2222994.000
LiabilitiesAndStockholdersEquity,68292.000
LiabilitiesCurrent,1189133.000
LinesOfCreditCurrent,582695.000
NotesPayableCurrent,50000.000
NotesPayableRelatedPartiesClassifiedCurrent,200000.000
NotesPayableRelatedPartiesNoncurrent,50000.000
PreferredStockParOrStatedValuePerShare,0.000
PreferredStockSharesAuthorized,20000000.000
PreferredStockSharesIssued,2000000.000
PreferredStockSharesOutstanding,2000000.000
PreferredStockValue,200.000
PropertyPlantAndEquipmentNet,12402.000
RetainedEarningsAccumulatedDeficit,-5403716.000
StockholdersEquity,-2154702.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-2154702.000
