,2017-05-31
AccruedLiabilitiesCurrent,4650.000
AdditionalPaidInCapital,218795.000
Assets,7472.000
AssetsCurrent,7472.000
CashAndCashEquivalentsAtCarryingValue,7472.000
CommonStockParOrStatedValuePerShare,0.000
CommonStockSharesAuthorized,100000000.000
CommonStockSharesIssued,22053000.000
CommonStockSharesOutstanding,22053000.000
CommonStockValue,2205.000
DebtInstrumentInterestRateStatedPercentage,0.040
InterestPayableCurrent,15470.000
LiabilitiesAndStockholdersEquity,7472.000
LiabilitiesCurrent,225340.000
NotesPayableRelatedPartiesClassifiedCurrent,205220.000
NotesPayableRelatedPartiesNoncurrent,205220.000
PreferredStockParOrStatedValuePerShare,0.000
PreferredStockSharesAuthorized,20000000.000
RetainedEarningsAccumulatedDeficit,-438868.000
StockholdersEquity,-217868.000
