,2012-09-23,2012-12-31,2013-03-31,2013-06-30,2013-09-29,2013-12-31,2014-03-30,2014-06-29,2014-09-28,2014-12-31,2015-03-29,2015-06-28,2015-09-27,2015-12-31,2016-03-27,2016-06-26
AccountsAndOtherReceivablesNetCurrent,1838000.000,1666000.000,1668000.000,1517000.000,1870000.000,2914000.000,3945000.000,4296000.000,5084000.000,3003000.000,2565000.000,2688000.000,3622000.000,3543000.000,4244000.000,1861000.000
AccountsPayableCurrent,32330000.000,27366000.000,26793000.000,42174000.000,45238000.000,33938000.000,33495000.000,43714000.000,47494000.000,33898000.000,28302000.000,38777000.000,42322000.000,35844000.000,28689000.000,38969000.000
AccountsReceivableNetCurrent,23820000.000,21405000.000,26998000.000,27502000.000,26753000.000,28992000.000,28549000.000,30754000.000,31428000.000,31890000.000,24384000.000,30980000.000,29773000.000,32434000.000,27466000.000,34710000.000
AccruedIncomeTaxesCurrent,,,,,439000.000,,4150000.000,0.000,0.000,,1082000.000,0.000,0.000,,561000.000,571000.000
AccruedLiabilitiesCurrent,25946000.000,29503000.000,23237000.000,27487000.000,29012000.000,32120000.000,26553000.000,29280000.000,30980000.000,34786000.000,31167000.000,33424000.000,34238000.000,39130000.000,36424000.000,37539000.000
AccruedLiabilitiesForUnredeeemedGiftCards,,,,,,,,,,,,,,3220000.000,,
AccruedMarketingCostsCurrent,,2826000.000,,,,2770000.000,,,,2674000.000,,,,3208000.000,,
AccruedProfessionalFeesCurrent,,723000.000,,,,862000.000,,,,920000.000,,,,1383000.000,,
AccumulatedAmortizationDeferredFinanceCosts,2717000.000,2758000.000,2799000.000,2840000.000,2881000.000,2923000.000,2964000.000,3005000.000,3046000.000,3087000.000,3128000.000,3170000.000,3211000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,74061000.000,77195000.000,79920000.000,83128000.000,87001000.000,78173000.000,77298000.000,80298000.000,81151000.000,83146000.000,85977000.000,91118000.000,95559000.000,99030000.000,104574000.000,109031000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,0.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,-433000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-286000.000,-433000.000,-702000.000,-616000.000,-148000.000,-88000.000,-85000.000,151000.000,-2631000.000,-2875000.000,-5740000.000,-5074000.000,-5425000.000,-6384000.000,-5229000.000,-4816000.000
AdditionalPaidInCapital,308520000.000,308545000.000,309132000.000,309649000.000,310190000.000,310554000.000,311506000.000,312177000.000,313458000.000,314217000.000,315571000.000,316743000.000,317735000.000,317140000.000,323199000.000,324633000.000
AllowanceForDoubtfulAccountsReceivable,,340000.000,,,,477000.000,,,,580000.000,,,,877000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,475000.000,340000.000,350000.000,467000.000,512000.000,477000.000,479000.000,489000.000,515000.000,580000.000,572000.000,576000.000,556000.000,877000.000,877000.000,877000.000
Assets,459270000.000,469241000.000,466736000.000,482879000.000,494983000.000,506487000.000,503545000.000,524611000.000,543310000.000,562830000.000,557125000.000,587910000.000,608642000.000,611944000.000,628160000.000,653460000.000
AssetsCurrent,132320000.000,138142000.000,134424000.000,146855000.000,155841000.000,161713000.000,148164000.000,167275000.000,180157000.000,192533000.000,186645000.000,217655000.000,236886000.000,243389000.000,254209000.000,277847000.000
CashAndCashEquivalentsAtCarryingValue,16396000.000,36737000.000,27766000.000,25644000.000,20467000.000,37613000.000,17822000.000,24159000.000,25034000.000,52796000.000,56365000.000,72732000.000,76237000.000,94632000.000,101956000.000,113082000.000
CashUninsuredAmount,5018000.000,3999000.000,22860000.000,20488000.000,14176000.000,26590000.000,15666000.000,21054000.000,19895000.000,46300000.000,51412000.000,65298000.000,65981000.000,83728000.000,87412000.000,100580000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000
CommonStockSharesIssued,68144473.000,68144473.000,68144473.000,68144473.000,68144473.000,68144473.000,68144473.000,68144473.000,68146673.000,68146673.000,68146673.000,68158428.000,68158428.000,68158428.000,68399455.000,68399455.000
CommonStockSharesOutstanding,67866667.000,67866667.000,67866667.000,67866667.000,67866667.000,67866667.000,67886667.000,67866667.000,67868867.000,67868867.000,67868867.000,67880156.000,67880156.000,67394756.000,67633769.000,67633769.000
CommonStockValue,681000.000,681000.000,681000.000,681000.000,681000.000,681000.000,681000.000,681000.000,681000.000,681000.000,681000.000,681000.000,681000.000,681000.000,684000.000,684000.000
DeferredFinanceCostsNet,,701000.000,,,,536000.000,,,,372000.000,,,,207000.000,,
DeferredFinanceCostsNoncurrentNet,742000.000,701000.000,660000.000,619000.000,578000.000,536000.000,495000.000,454000.000,413000.000,372000.000,331000.000,290000.000,248000.000,,,
DeferredIncomeTaxLiabilities,,49650000.000,,,,51195000.000,,,,53522000.000,,,,55743000.000,,
DeferredOfferingCosts,0.000,0.000,,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,-43007000.000,,,,-43724000.000,,,,-41616000.000,,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,3851000.000,,,,5347000.000,,,,7298000.000,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,2158000.000,,,,2124000.000,,,,4608000.000,,,,,,
DeferredTaxAssetsNet,,6643000.000,,,,7471000.000,,,,11906000.000,,,,13780000.000,,
DeferredTaxAssetsNetCurrent,2218000.000,3851000.000,3851000.000,3851000.000,3851000.000,5347000.000,5347000.000,5347000.000,5347000.000,7298000.000,7298000.000,7298000.000,8411000.000,,,
DeferredTaxAssetsNetNoncurrent,2046000.000,2158000.000,2158000.000,2158000.000,2158000.000,2124000.000,2124000.000,2124000.000,2124000.000,4608000.000,5907000.000,5515000.000,4608000.000,771000.000,94000.000,0.000
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,2814000.000,,,,2067000.000,,,,1633000.000,,,,1490000.000,,
DeferredTaxAssetsOther,,354000.000,,,,586000.000,,,,668000.000,,,,887000.000,,
DeferredTaxAssetsOtherComprehensiveLoss,,283000.000,,,,51000.000,,,,2073000.000,,,,1948000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,746000.000,,,,2116000.000,,,,3210000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,449000.000,,,,473000.000,,,,525000.000,,,,526000.000,,
