,2014-12-31,2015-12-31,2016-12-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1261000.000,-344000.000,-698000.000
CommonStockDividendsPerShareDeclared,0.074,0.079,0.080
DividendsCommonStockCash,17146000.000,18304000.000,18536000.000
EarningsPerShareBasicAndDiluted,0.080,0.080,0.080
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.403,-0.424,-0.045
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,0.053,0.052,0.050
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.022,0.000
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.000,0.000,-0.017
EffectiveIncomeTaxRateReconciliationTaxCreditsInvestment,,,-0.338
EquityMethodInvestmentDividendsOrDistributions,20338000.000,20338000.000,20338000.000
GeneralAndAdministrativeExpense,1182000.000,1150000.000,1511000.000
IncomeLossFromEquityMethodInvestments,20338000.000,20338000.000,20338000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,28000.000,-20000.000,-27000.000
IncreaseDecreaseInAccountsReceivable,-47000.000,43000.000,-4000.000
IncreaseDecreaseInAccountsReceivableRelatedParties,-70000.000,0.000,0.000
IncreaseDecreaseInDueToAffiliates,,,-6000.000
IncreaseDecreaseInDueToRelatedParties,-40000.000,6000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,55000.000,-57000.000,-69000.000
NetCashProvidedByUsedInFinancingActivities,-16930000.000,-18517000.000,-18536000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-16930000.000,-18517000.000,-18536000.000
NetCashProvidedByUsedInOperatingActivities,-2147000.000,-2165000.000,-2500000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2147000.000,-2165000.000,-2500000.000
NetIncomeLoss,18141000.000,18173000.000,17798000.000
OperatingExpenses,2197000.000,2165000.000,2540000.000
PaymentsForRepurchaseOfCommonStock,228781000.000,0.000,0.000
PaymentsOfCapitalDistribution,0.000,0.000,
PaymentsOfDividends,17146000.000,18304000.000,18536000.000
PaymentsOfStockIssuanceCosts,,,0.000
ProceedsFromIssuanceOfCommonStock,229876000.000,0.000,0.000
ProceedsFromPaymentsForOtherFinancingActivities,-879000.000,-213000.000,
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,1015000.000,1015000.000,1029000.000
RepaymentsOfRelatedPartyDebt,0.000,0.000,
StockIssuedDuringPeriodValueNewIssues,228781000.000,,
StockRedeemedOrCalledDuringPeriodValue,-228781000.000,,
TreasuryStockRetiredCostMethodAmount,0.000,,
TreasuryStockValueAcquiredCostMethod,0.000,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,0.000,0.000,0.000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,0.000,0.000,0.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,0.000,0.000,0.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,0.000,0.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,-900000.000,-7600000.000,-1400000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,231700000.000,231700000.000,231700000.000
