,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,523644.000,373359.000,383372.000,446136.000,481022.000,305833.000,280484.000,184297.000,253970.000,,613040.000,707788.000
AccountsPayableRelatedPartiesCurrent,,,,,,,0.000,0.000,0.000,,309598.000,308289.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,38880.000,108880.000,0.000,102000.000,22750.000,,,,
AccountsPayableRelatedPartiesNoncurrent,,,,688893.000,714938.000,,,,,,,
AccountsReceivableNetCurrent,47076.000,,,,,14901.000,16220.000,32948.000,49714.000,,,400864.000
AccruedLiabilitiesCurrent,313103.000,137100.000,177123.000,260685.000,302694.000,70526.000,134246.000,202328.000,152663.000,,344755.000,703625.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,57.000,,,,,35399.000,82461.000,35890.000,-31523.000,,-192294.000,-355740.000
AdditionalPaidInCapital,3410572.000,3432444.000,3883428.000,5090967.000,5172338.000,9667029.000,9794843.000,10640054.000,12428791.000,,16207150.000,16667567.000
Assets,3877694.000,435526.000,554385.000,915169.000,976420.000,104274.000,418372.000,408129.000,361767.000,,2794603.000,3295242.000
AssetsCurrent,58291.000,85526.000,19385.000,5169.000,66420.000,104274.000,418372.000,408129.000,361767.000,,544117.000,756116.000
BusinessCombinationConsiderationTransferredOther,,,,600000.000,600000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,1482210.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,,,,,,,,,14705.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,,,,112896.000,,,
