,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,70000.000,344000.000
AdditionalPaidInCapitalCommonStock,64828000.000,65597000.000
Assets,63327000.000,63507000.000
CashAndCashEquivalentsAtCarryingValue,33003000.000,33351000.000
CashFDICInsuredAmount,250000.000,250000.000
CommonStockParOrStatedValuePerShare,,0.001
CommonStockSharesAuthorized,,50000000.000
CommonStockSharesIssued,,3525564.000
CommonStockSharesOutstanding,,3525564.000
CommonStockValue,,4000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,1200000.000,2400000.000
InvestmentBuildingAndBuildingImprovements,22475000.000,22475000.000
Land,7600000.000,7600000.000
Liabilities,2888000.000,2889000.000
LiabilitiesAndStockholdersEquity,63327000.000,63507000.000
OperatingLeasesFutureMinimumPaymentsDue,83623000.000,82333000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,5172000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,5729000.000,5729000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,5659000.000,5659000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,5490000.000,5490000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,5327000.000,5327000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,56246000.000,56246000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,430.000,3882000.000
PreferredStockParOrStatedValuePerShare,0.001,0.001
PreferredStockSharesAuthorized,50000000.000,50000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000
PreferredStockValue,0.000,0.000
PrepaidExpenseAndOtherAssets,276000.000,268000.000
RealEstateInvestmentPropertyAccumulatedDepreciation,27000.000,187000.000
RealEstateInvestmentPropertyAtCost,30075000.000,30075000.000
RealEstateInvestmentPropertyNet,30048000.000,29888000.000
RetainedEarningsAccumulatedDeficit,-4392000.000,-4983000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,66508.000,175564.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,17.470,18.550
StockholdersEquity,60439000.000,60618000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,60439000.000,60618000.000
