,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,2999000.000,4149000.000,7183000.000,6843000.000,3957000.000,4771000.000,5473000.000,7369000.000,10394000.000,10170000.000,8400000.000,9420000.000,7303000.000,6519000.000,6079000.000,5976000.000,7487000.000,10008000.000,8846000.000,8840000.000,8367000.000,6139000.000,5092000.000,3038000.000
AccountsPayableInterestBearingCurrentAndNoncurrent,10448000.000,10448000.000,10448000.000,10448000.000,10448000.000,10448000.000,10448000.000,10448000.000,10448000.000,10448000.000,10448000.000,10448000.000,10460000.000,0.000,,,,,,,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,5152000.000,5704000.000,,,,,,,,,,,,,,,,,,,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,,5308000.000,7493000.000,6137000.000,6903000.000,7063000.000,6357000.000,6058000.000,6718000.000,1084000.000,460000.000,746000.000,1088000.000,785000.000,294000.000,529000.000,354000.000,287000.000,328000.000,199000.000,353000.000,348000.000,187000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,2799000.000,,,,3004000.000,,,,10819000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,726496000.000,726100000.000,725835000.000,725576000.000,725334000.000,725105000.000,724848000.000,724579000.000,724716000.000,724882000.000,720150000.000,719880000.000,725293000.000,727130000.000,726189000.000,725299000.000,724354000.000,723471000.000,722764000.000,721868000.000,720891000.000,719909000.000,718911000.000,717873000.000
AllowanceForLoanAndLeaseLossesRealEstate,,,,,-53080000.000,-52805000.000,51600000.000,49200000.000,17993000.000,17993000.000,18208000.000,18208000.000,18208000.000,13759000.000,15562000.000,14485000.000,13984000.000,12682000.000,12892000.000,12682000.000,12682000.000,12682000.000,,
Assets,264978000.000,249516000.000,240327000.000,236091000.000,233388000.000,228934000.000,221014000.000,227792000.000,255275000.000,249770000.000,237401000.000,224760000.000,224857000.000,199471000.000,181772000.000,196879000.000,205914000.000,208560000.000,185816000.000,178311000.000,178332000.000,172774000.000,146266000.000,96800000.000
AssetsHeldForSaleAtCarryingValue,,,,,,,10900000.000,,,,11900000.000,5700000.000,5800000.000,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,,,,,,,,,1487000.000
BankruptcyClaimsAmountOfClaimsExpungedByBankruptcyCourt,,,,,,,,,,,,,,8100000.000,8100000.000,,,,,,,,,
