,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30
AmortizationOfIntangibleAssets,,168898.000,,171253.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,704241.000,,911196.000,,
ComprehensiveIncomeNetOfTax,20551123.000,4585990.000,-1705978.000,1967254.000,3445369.000,3334278.000
CostOfGoodsSold,24541195.000,49889474.000,171927964.000,183489161.000,177119696.000,181916943.000
CostOfRevenue,202485105.000,168204565.000,,183489161.000,177119696.000,87889927.000
CostsAndExpensesRelatedParty,,,165787.000,260674.000,253851.000,257757.000
Depreciation,,6280906.000,,6796430.000,,
EarningsPerShareBasic,0.250,0.060,,,,
EarningsPerShareBasicAndDiluted,,,-0.050,0.020,0.010,0.040
EarningsPerShareDiluted,0.250,0.060,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,589.000,,9301.000,,
EffectiveIncomeTaxRateContinuingOperations,,,0.000,0.352,0.274,0.283
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.340,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,0.000,0.026
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,0.000,0.102,0.024,0.007
EffectiveIncomeTaxRateReconciliationTaxCreditsForeign,,,0.000,0.250,0.250,0.250
GrossProfit,23470731.000,8824083.000,-2377748.000,4874536.000,3606738.000,6677472.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,3679977.000,2237204.000,1533605.000,3902943.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,21242477.000,5726434.000,-3748280.000,2088004.000,1472108.000,3856184.000
IncomeTaxExpenseBenefit,2887528.000,1020390.000,,734165.000,403628.000,1092562.000
IncomeTaxesPaid,,1600163.000,,0.000,,
IncreaseDecreaseInAccountsPayable,,16932987.000,,-27649194.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,423591.000,,696140.000,,
IncreaseDecreaseInAccountsReceivable,,-12799089.000,,6611950.000,,
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,-45813114.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,-950827.000,,868803.000,,
IncreaseDecreaseInAccruedLiabilities,,29469.000,,75893.000,,
IncreaseDecreaseInCustomerAdvances,,39111159.000,,-11884079.000,,
IncreaseDecreaseInDueFromOtherRelatedPartiesCurrent,,75732540.000,,,,
IncreaseDecreaseInInventories,,-1125304.000,,7131757.000,,
IncreaseDecreaseInNotesPayableCurrent,,2218720.000,,0.000,,
IncreaseDecreaseInNotesReceivableCurrent,,-751195.000,,851657.000,,
IncreaseDecreaseInOtherCurrentAssets,,,,1697420.000,,
IncreaseDecreaseInRestrictedCash,,1109360.000,,0.000,,
InterestExpense,222538.000,944908.000,,,,
InterestExpenseOther,,,584983.000,1390082.000,1096661.000,847765.000
InterestExpenseRelatedParty,1206802.000,963068.000,177674.000,169858.000,171772.000,172575.000
InterestPaid,,1643769.000,,1434223.000,,
InvestmentIncomeInterest,47132.000,52489.000,137276.000,3783.000,49890.000,55592.000
NetCashProvidedByUsedInFinancingActivities,,-1575240.000,,1380218.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-1575240.000,,1380218.000,,
NetCashProvidedByUsedInInvestingActivities,,-2072556.000,,-3943762.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-2072556.000,,-3943762.000,,
NetCashProvidedByUsedInOperatingActivities,,4351448.000,,3465439.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,4351448.000,,3465439.000,,
NetIncomeLoss,18354949.000,4706044.000,-3748280.000,1353839.000,1068480.000,2763622.000
NonoperatingIncomeExpense,-1382208.000,-1855487.000,-625381.000,-1556157.000,-1218543.000,-964748.000
NumberOfOperatingSegments,,,,1.000,,
OperatingIncomeLoss,22624685.000,7581921.000,-3122899.000,3644161.000,2690651.000,4820932.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,2196174.000,-120054.000,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,2042302.000,613415.000,2376889.000,570656.000
OtherCostOfOperatingRevenue,,,72622372.000,75010369.000,39004381.000,
OtherSalesRevenueNet,,,162539814.000,178171390.000,169642962.000,
OtherSellingGeneralAndAdministrativeExpense,620093.000,1065079.000,579364.000,969701.000,662236.000,1598783.000
PaymentsToAcquireProductiveAssets,,2072556.000,,3943762.000,,
ProceedsFromBankDebt,,32963840.000,,17611624.000,,
ProceedsFromRelatedPartyDebt,,1879573.000,,0.000,,
RelatedPartiesAmountInCostOfSales,177943910.000,118315091.000,99305592.000,108478792.000,138115315.000,94027016.000
RelatedPartyTransactionAmountsOfTransaction,,,95602827.000,,,
RepaymentsOfBankDebt,,31537520.000,,16069000.000,,
RepaymentsOfLongTermCapitalLeaseObligations,,148920.000,,162406.000,,
RepaymentsOfRelatedPartyDebt,,3622853.000,,0.000,,
RevenueFromRelatedParties,3359561.000,4584200.000,7010402.000,10192307.000,11083472.000,6111694.000
Revenues,225955836.000,177028648.000,169550216.000,188363697.000,180726434.000,188594415.000
SalariesWagesAndOfficersCompensation,,,15911.000,16069.000,,
SalesRevenueGoodsNet,,,,,,182482721.000
SalesRevenueNet,222596275.000,172444448.000,169550216.000,188363697.000,180726434.000,188594415.000
SellingGeneralAndAdministrativeExpense,846046.000,1242162.000,745151.000,1230375.000,916087.000,1856540.000
WeightedAverageNumberOfDilutedSharesOutstanding,73542058000000.000,73542058.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,73620391.000,73620391.000,73620391.000,73620391.000
WeightedAverageNumberOfSharesOutstandingBasic,73542058000000.000,73542058.000,,,,
