,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,19165000.000,21483000.000,26438000.000,39823000.000,52943000.000,54148000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,11391000.000,17187000.000,27103000.000,21393000.000,10224000.000,15888000.000
AdvertisingExpense,21200000.000,23600000.000,26000000.000,26900000.000,23400000.000,36000000.000
AllocatedShareBasedCompensationExpense,19165000.000,21483000.000,26438000.000,39823000.000,52943000.000,54148000.000
AmortizationOfAcquiredIntangibleAssets,3178000.000,3455000.000,,,,
AmortizationOfAdvanceRoyalty,,0.000,,,,
AmortizationOfIntangibleAssets,5365000.000,4371000.000,2938000.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1600000.000,100000.000,100000.000,,,
BusinessAcquisitionsProFormaNetIncomeLoss,62416000.000,,,,,
BusinessAcquisitionsProFormaRevenue,492468000.000,,,,,
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,10400000.000,,,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,43500000.000,,,,
CapitalExpendituresIncurredButNotYetPaid,1611000.000,940000.000,2308000.000,4899000.000,9285000.000,4434000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-53989000.000,65711000.000,-63433000.000,-43082000.000,-32157000.000,221561000.000
ComprehensiveIncomeNetOfTax,66628000.000,58848000.000,64386000.000,145398000.000,143180000.000,189724000.000
CostOfRevenue,118458000.000,143653000.000,162100000.000,183210000.000,205376000.000,264580000.000
CurrentFederalTaxExpenseBenefit,65000.000,0.000,26000.000,1569000.000,28596000.000,40235000.000
CurrentForeignTaxExpenseBenefit,1263000.000,1173000.000,3113000.000,1596000.000,4305000.000,8964000.000
CurrentStateAndLocalTaxExpenseBenefit,224000.000,438000.000,1235000.000,2162000.000,3271000.000,2603000.000
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,0.020,,0.018,0.018,0.018,0.018
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,0.015,,0.018,0.018,0.018,0.018
DeferredFederalIncomeTaxExpenseBenefit,21026000.000,22382000.000,24262000.000,37570000.000,6679000.000,24794000.000
DeferredForeignIncomeTaxExpenseBenefit,-747000.000,126000.000,-950000.000,669000.000,-67000.000,-28032000.000
DeferredIncomeTaxExpenseBenefit,5842000.000,17783000.000,21204000.000,25481000.000,-11424000.000,-16401000.000
DeferredRevenueRevenueRecognized,28000000.000,,,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit,1394000.000,1486000.000,1158000.000,971000.000,-703000.000,2636000.000
DeferredTaxExpenseFromStockOptionsExercised,,,,1900000.000,500000.000,
DepreciationAndAmortization,12112000.000,13440000.000,13887000.000,14800000.000,18000000.000,24000000.000
DepreciationDepletionAndAmortization,,,,17856000.000,18004000.000,24002000.000
EarningsPerShareBasic,0.860,0.730,0.800,1.810,1.800,2.380
EarningsPerShareDiluted,0.830,0.710,0.780,1.770,1.770,2.330
EffectOfExchangeRateOnCashAndCashEquivalents,-93000.000,28000.000,-504000.000,-1934000.000,-3007000.000,-3417000.000
EffectOnFutureEarningsAmount,4000000.000,4000000.000,,,,
EffectiveIncomeTaxRateContinuingOperations,0.258,0.304,0.310,0.234,0.226,0.211
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.001,0.000,0.000,,,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,-0.150,-0.200,-0.204,-0.164,-0.162,-0.063
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses,,0.152,0.153,0.000,0.000,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,0.006,,,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,0.013,0.000,0.000,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,0.017,-0.011,0.005,0.010,0.016,0.012
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.008,-0.010,-0.019,0.022,0.007,0.020
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.016,0.024,0.025,0.016,0.015,0.021
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,17187000.000,27103000.000,21393000.000,10396000.000,16773000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,10396000.000,-15888000.000
FederalIncomeTaxExpenseBenefitContinuingOperations,21091000.000,22382000.000,24288000.000,39139000.000,35275000.000,65029000.000
FiniteLivedIntangibleAssetsFutureAmortizationExpense,50022000.000,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,0.000,,,,,
ForeignCurrencyTransactionGainLossRealized,,,,-3800000.000,-4000000.000,-8000000.000
ForeignIncomeTaxExpenseBenefitContinuingOperations,516000.000,1299000.000,2163000.000,2265000.000,4238000.000,-19068000.000
FutureAmortizationExpenseYearFive,4453000.000,,,,,
FutureAmortizationExpenseYearFour,4453000.000,,,,,
FutureAmortizationExpenseYearOne,4619000.000,,,,,
FutureAmortizationExpenseYearThree,4475000.000,,,,,
FutureAmortizationExpenseYearTwo,4519000.000,,,,,
GainLossOnSaleOfPropertyPlantEquipment,-1000.000,,,,,
GainLossRelatedToLitigationSettlement,,0.000,,,,
GeneralAndAdministrativeExpense,89152000.000,95840000.000,112752000.000,114806000.000,,
GoodwillAcquiredDuringPeriod,134905000.000,444000.000,3558000.000,0.000,,
GoodwillImpairmentLoss,,36591000.000,40693000.000,0.000,0.000,
GoodwillTranslationAdjustments,,,-478000.000,-254000.000,-295000.000,-30000.000
GrossProfit,361283000.000,416388000.000,498106000.000,578443000.000,640110000.000,815294000.000
ImpairmentOfLongLivedAssetsHeldForUse,,,26320000.000,0.000,0.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,52184000.000,32341000.000,31993000.000,94784000.000,87803000.000,118871000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,37757000.000,51955000.000,61146000.000,95585000.000,98298000.000,123695000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,89941000.000,84296000.000,93139000.000,190369000.000,186101000.000,242566000.000
IncomeLossFromEquityMethodInvestments,,,,,,-1684000.000
IncomeTaxExaminationPenaltiesAndInterestExpense,,,,,,1400000.000
IncomeTaxExpenseBenefit,23225000.000,25605000.000,28844000.000,44537000.000,42081000.000,51200000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,,,,34300000.000
IncomeTaxReconciliationPriorYearIncomeTaxes,,,,1800000.000,,
IncomeTaxesPaid,1953000.000,2825000.000,4125000.000,5666000.000,40621000.000,47289000.000
IncreaseDecreaseInAccountsPayable,7535000.000,-6000.000,-186000.000,2887000.000,7575000.000,-3395000.000
