,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccruedInvestmentIncomeReceivable,,,,,,,98000.000,,,,80000.000,,,,73000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,1995000.000,,,,2273000.000,,,,2552000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,199000.000,194000.000,146000.000,349000.000,456000.000,711000.000,706000.000,762000.000,560000.000,396000.000,458000.000,519000.000,553000.000,535000.000,524000.000,491000.000,421000.000,405000.000
AdditionalPaidInCapitalCommonStock,,27908000.000,27910000.000,27942000.000,27962000.000,27988000.000,28166000.000,28112000.000,28187000.000,28264000.000,28341000.000,28286000.000,28373000.000,28444000.000,28503000.000,28587000.000,28680000.000,28773000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,1035000.000,1370000.000,973000.000,903000.000,1180000.000,1430000.000,1027000.000,923000.000,1117000.000,1387000.000,1000000.000,1013000.000,1134000.000,1408000.000,976000.000,912000.000,1129000.000,1317000.000
AdvancesFromFederalHomeLoanBanks,23413000.000,34615000.000,42308000.000,45992000.000,47780000.000,42043000.000,39286000.000,40615000.000,47006000.000,52197000.000,55992000.000,58173000.000,65316000.000,66457000.000,71595000.000,69731000.000,65864000.000,56494000.000
Assets,284085000.000,246536000.000,249616000.000,248419000.000,250910000.000,249635000.000,245955000.000,245850000.000,247651000.000,256110000.000,258685000.000,259382000.000,269694000.000,268880000.000,271900000.000,266980000.000,262309000.000,248874000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,36628000.000,34501000.000,32637000.000,30245000.000,27936000.000
AvailableForSaleSecurities,17519000.000,42069000.000,52876000.000,51605000.000,49906000.000,48394000.000,46074000.000,43892000.000,42661000.000,39718000.000,37948000.000,36872000.000,36547000.000,37439000.000,35296000.000,33381000.000,30882000.000,28549000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,17500000.000,,,,3701000.000,,,,3469000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,18003000.000,,,,3815000.000,,,,3571000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,25904000.000,,,,32893000.000,,,,29945000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,26433000.000,,,,33448000.000,,,,30609000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,1599000.000,498000.000,722000.000,678000.000,660000.000,1409000.000,1370000.000,1242000.000,1087000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,1638000.000,518000.000,753000.000,706000.000,685000.000,1454000.000,1402000.000,1270000.000,1116000.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,49215000.000,47317000.000,45003000.000,42737000.000,41812000.000,39117000.000,37254000.000,36086000.000,35710000.000,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis,,,,,1103000.000,952000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,,,,,1144000.000,992000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,,,,,38495000.000,37076000.000,,16060000.000,4067000.000,3022000.000,,4377000.000,3881000.000,2352000.000,,2478000.000,224000.000,203000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,,,,,39003000.000,37902000.000,,16562000.000,4233000.000,3145000.000,,4542000.000,4006000.000,2434000.000,,2533000.000,226000.000,207000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,,,,,9617000.000,9289000.000,,26179000.000,37023000.000,35417000.000,,30300000.000,30459000.000,33034000.000,,30159000.000,30021000.000,27733000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,,,,,9759000.000,9500000.000,,26812000.000,37675000.000,35867000.000,,30876000.000,31139000.000,33735000.000,,30848000.000,30656000.000,28342000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,48394000.000,46074000.000,43892000.000,42661000.000,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,,,637000.000,,,,,,,,,,,
Capital,,,,,,,38662000.000,,,,39489000.000,,,,39720000.000,,,
CapitalRequiredForCapitalAdequacy,,,,,,,10263000.000,,,,10263000.000,,,,10263000.000,,,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,,,0.080,,,,0.080,,,,0.080,,,
CapitalRequiredToBeWellCapitalized,,,,,,,12828000.000,,,,12828000.000,,,,12828000.000,,,
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,,,0.100,,,,0.100,,,,0.100,,,
CapitalToRiskWeightedAssets,,,,,,,0.301,,,,0.261,,,,0.240,,,
CashAndCashEquivalentsAtCarryingValue,72288000.000,10413000.000,7700000.000,4212000.000,8385000.000,9089000.000,12729000.000,13074000.000,8668000.000,9649000.000,8734000.000,6428000.000,6966000.000,5149000.000,5212000.000,4069000.000,10690000.000,7068000.000
CashAndDueFromBanks,13952000.000,4106000.000,6443000.000,3123000.000,3055000.000,7697000.000,8591000.000,8362000.000,3502000.000,8086000.000,5381000.000,4679000.000,5392000.000,3704000.000,2704000.000,3508000.000,8899000.000,6071000.000
CashCashEquivalentsAndFederalFundsSold,72288000.000,10413000.000,7700000.000,4212000.000,8385000.000,9089000.000,12729000.000,13074000.000,8668000.000,9649000.000,8734000.000,6428000.000,6966000.000,5149000.000,5212000.000,4069000.000,10690000.000,7068000.000
CommonStockParOrStatedValuePerShare,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,9000000.000,,
CommonStockSharesIssued,,2909500.000,2909500.000,2909500.000,2909500.000,2909500.000,2909500.000,2909500.000,2909500.000,2909500.000,2909500.000,2909500.000,2909500.000,2909500.000,2909500.000,2909500.000,2304359.000,2304359.000
CommonStockSharesOutstanding,,2909500.000,2909500.000,2909500.000,2909500.000,2873832.000,2565992.000,2524506.000,2496501.000,2451952.000,2390334.000,2341749.000,2320619.000,2308119.000,2308019.000,2304359.000,2304359.000,2304359.000
CommonStockValue,,29000.000,29000.000,,,,29000.000,29000.000,29000.000,29000.000,29000.000,29000.000,29000.000,29000.000,29000.000,23000.000,23000.000,23000.000
CommonStockValueOutstanding,,,,29000.000,29000.000,29000.000,,,,,,,,,,,,
DebtInstrumentUnusedBorrowingCapacityAmount,,,,,,,91800000.000,,,,,,,,,,,
DeferredTaxAssetsDeferredIncome,,,,,,,,,,,89000.000,,,,132000.000,,,
DeferredTaxAssetsGross,,,,,,,490000.000,,,,626000.000,,,,549000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,269000.000,,,,315000.000,,,
DeferredTaxAssetsNet,344000.000,386000.000,293000.000,253000.000,214000.000,126000.000,162000.000,73000.000,256000.000,320000.000,269000.000,291000.000,276000.000,308000.000,315000.000,380000.000,417000.000,386000.000
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,,,,-199000.000,,,,-180000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,,,,,508000.000,,,,367000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAssetRetirementObligations,,,,,,,253000.000,,,,284000.000,,,,290000.000,,,
DeferredTaxLiabilitiesOtherComprehensiveIncome,,,,,,,,,,,357000.000,,,,234000.000,,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiability,,,,,,,888000.000,,,,,,,,,,,
