,2011-09-30,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AccretionExpense,,,37000.000,,,,770833.000,,
AdjustmentOfWarrantsGrantedForServices,,,0.000,,,,0.000,,
AmortizationOfDebtDiscountPremium,,,,35550.000,48915.000,,28878.000,28585.000,36995.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,60.000,,,,998.000,,
ConversionOfStockAmountConverted1,,,5500.000,,,,46300.000,,
DebtConversionConvertedInstrumentAmount1,,,,,,,42000.000,,
DebtConversionConvertedInstrumentSharesIssued1,,,,,,,20259733.000,,
DeferredCompensationArrangementWithIndividualFairValueOfSharesIssued,,,,,,,38000.000,,
Depreciation,,,2573.000,,,,1604.000,,
DerivativeGainLossOnDerivativeNet,,,,-56470.000,79336.000,,254273.000,186805.000,70916.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,34000.000,,,,,,,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.010,-0.010,-0.010,0.000,-0.010,-0.000,-0.000
GainLossOnDispositionOfAssets,,,0.000,,,,0.000,,
ImpairmentOfInvestments,,,0.000,0.000,0.000,0.000,0.000,0.000,
IncomeTaxesPaidNet,,,0.000,,,,0.000,,
IncreaseDecreaseInAccountsPayable,,,10742.000,,,,138997.000,,
IncreaseDecreaseInDeposits,,,,,,,0.000,,
IncreaseDecreaseInDerivativeLiabilities,,,,,,,,,70916.000
IncreaseDecreaseInInterestPayableNet,,,31010.000,,,,73828.000,,
IncreaseDecreaseInPrepaidExpense,,,0.000,,,,0.000,,
InterestExpense,,,,,42715000.000,,,,
InterestExpenseDebt,,,,,,,,,2200.000
InterestIncomeExpenseNet,-58977.000,-153231.000,-69006.000,-59775.000,-408207.000,-300401.000,-861361.000,-90564.000,-346255.000
InterestPaid,,,0.000,,,,0.000,,
NetCashProvidedByUsedInFinancingActivities,,,770125.000,,,,215551.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,770125.000,,,,215551.000,,
NetCashProvidedByUsedInInvestingActivities,,,-611256.000,,,,70810.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-611256.000,,,,70810.000,,
NetCashProvidedByUsedInOperatingActivities,,,-158809.000,,,,-285363.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-158809.000,,,,-285363.000,,
NetIncomeLoss,-375684.000,-434103.000,-328134.000,-369090.000,-608490.000,-919518.000,-1053600.000,-125035.000,-544556.000
NonoperatingIncomeExpense,,-119231.000,-69006.000,-151795.000,-377786.000,-235208.000,-635966.000,67656.000,-312334.000
OperatingExpenses,316707.000,314872.000,259128.000,217295.000,230704.000,684310.000,417634.000,192691.000,232222.000
PaymentsForProceedsFromOtherInvestingActivities,,,0.000,,,,-70810.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,0.000,,,,0.000,,
PaymentsToFundLongtermLoansToRelatedParties,,,96256.000,,,,,,
ProceedsFromConvertibleDebt,,,32000.000,,,,75500.000,,
ProceedsFromIssuanceOfCommonStock,,,0.000,,,,38000.000,,
ProceedsFromNotesPayable,,,730000.000,,,,100000.000,,
RepaymentsOfNotesPayable,,,21875.000,,,,1378.000,,
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
ShareBasedCompensation,,,5500.000,,,,0.000,,
StockIssuedDuringPeriodSharesAcquisitions,,,30000000.000,,,,,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,,,5500.000,,,,88300.000,,
TreasuryStockValueAcquiredParValueMethod,,,,,,,0.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,55937955.000,57024676.000,61402986.000,-110086744.000,107816452.000,127113833.000,182580918.000
