,2011-08-31
AccountsAndOtherReceivablesNetCurrent,51554.000
AccountsPayableAndAccruedLiabilitiesCurrent,11091.000
AccountsPayableRelatedPartiesCurrent,42350.000
AccountsReceivableGrossCurrent,31649.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,12238.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-7500.000
AdditionalPaidInCapital,2668853.000
AssetRetirementObligation,32147.000
Assets,992433.000
AssetsCurrent,183912.000
CapitalizedCostsSupportEquipmentAndFacilities,73467.000
CashAndCashEquivalentsAtCarryingValue,3266.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,300000000.000
CommonStockSharesIssued,63581721.000
CommonStockSharesOutstanding,63581721.000
CommonStockValue,63581.000
ConvertibleNotesPayableCurrent,333784.000
CustomerDepositsCurrent,70000.000
InterestPayableCurrent,10553.000
Liabilities,499925.000
LiabilitiesAndStockholdersEquity,992433.000
LiabilitiesCurrent,467778.000
LiabilitiesNoncurrent,32147.000
MarketableSecurities,43250.000
MineralPropertiesNet,536914.000
NotesReceivableRelatedPartiesCurrent,35000.000
OilAndGasPropertyFullCostMethodNet,149300.000
PrepaidExpenseCurrent,19193.000
PropertyPlantAndEquipmentGross,759681.000
PropertyPlantAndEquipmentNet,747443.000
RetainedEarningsAccumulatedDeficit,-2232426.000
StockholdersEquity,492508.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,492508.000
