,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31
CashAndCashEquivalentsPeriodIncreaseDecrease,101319.000,,,,50487.000,,,,,,,,,,
CostOfOtherPropertyOperatingExpense,,,,,,,,,,,,,565252.000,746244.000,180978.000
CostOfRealEstateSales,,,,,,,,,,,,,565252.000,,
CostOfRevenue,,,,,,,,,,1108610.000,2997901.000,,,,
DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAccumulatedAmortizationAdjustment,,,,,,,,,2456.000,,,,2456.000,4913.000,
Depreciation,,,,,,,,,,,,,14119.000,28239.000,
DepreciationAndAmortization,,,,,,,,,,,,,2458.000,2459.000,
DepreciationExpenseOnReclassifiedAssets,,,,,,,,,,,,,,,11661.000
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationsBeforeIncomeTax,,,,,,,,,,,,,85033.000,563.000,-15880.000
EarningsPerShareBasicAndDiluted,-0.020,-0.040,-0.020,-0.020,-0.020,-0.010,-0.020,0.050,-0.000,-0.000,0.000,0.070,-0.050,-0.130,-0.080
GainLossOnSaleOfProperties,,,,,,,,,,,,,675419.000,749997.000,230002.000
GeneralAndAdministrativeExpense,23296.000,31472.000,22409.000,8916.000,15893.000,6406.000,33039.000,882.000,8993.000,17338.000,22988.000,1747.000,15362.000,7751.000,8843.000
GeneralInsuranceExpense,,,,,,,,,,6065.000,832.000,,,,
GrossProfit,,,,,,,,,,101390.000,413804.000,,110167.000,3753.000,49024.000
IncomeLossFromContinuingOperations,,,,,,,,,,,,,-82730.000,-199559.000,-124011.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,,,-0.000,-0.010
IncomeTaxExpenseBenefit,,,,,,0.000,0.000,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-9576.000,,,,38162.000,,,,27726.000,,,,-6135.000,-22238.000,
IncreaseDecreaseInAccountsPayableRelatedParties,8902.000,,,,250.000,,,,,,,,,-11777.000,
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,,,,,,,,,112808.000,228124.000,
IncreaseDecreaseInDeposits,,,,,,,,,-142365.000,,,,-235681.000,140241.000,
IncreaseDecreaseInOtherInsuranceLiabilities,,,,,,,,,,,,,5813.000,1659.000,3221.000
IncreaseDecreaseInPrepaidExpense,2500.000,,,,,,,,,,,,-25000.000,5000.000,
InterestAndFeeIncomeLoansAndLeases,,,,,,,,,,,,,,,3346.000
InterestExpense,2323.000,8832.000,16000.000,16000.000,17050.000,19350.000,-37522.000,112508.000,35581.000,60240.000,102595.000,124201.000,115264.000,117772.000,126086.000
ManagementFeeExpense,,,,,,,,,18750.000,35621.000,31624.000,30661.000,30947.000,42895.000,26692.000
NetCashProvidedByUsedInFinancingActivities,200000.000,,,,100000.000,,,,37353.000,,,,,-104473.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,200000.000,,,,100000.000,,,,37353.000,,,,,-104473.000,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,,,,-1800.000,-16411.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,,,,-1800.000,-16411.000,
NetCashProvidedByUsedInOperatingActivities,-98681.000,,,,-49513.000,,,,-179718.000,,,,-233881.000,261125.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-98681.000,,,,-49513.000,,,,-179718.000,,,,-233881.000,261125.000,
NetIncomeLoss,-100507.000,-194870.000,-82969.000,-68963.000,-87925.000,-65150.000,-147476.000,-65731.000,-83576.000,-54587.000,255034.000,-191170.000,2303.000,-196693.000,-139891.000
NonoperatingGainsLosses,,,,,,,,,,,,,,,-15880.000
NonoperatingIncomeExpense,-2323.000,-8832.000,-16000.000,-16000.000,-17050.000,-19350.000,-73237.000,-37464.000,-35581.000,-60240.000,-102595.000,-124201.000,-115264.000,-199559.000,-122740.000
OfficersCompensation,,,,,4239.000,,,,11777.000,,,,,,
OperatingExpenses,98184.000,186038.000,66969.000,52963.000,70875.000,45800.000,74239.000,28267.000,47995.000,95737.000,56175.000,59191.000,77633.000,85540.000,50295.000
OperatingIncomeLoss,-98184.000,-186038.000,-66969.000,-52963.000,-70875.000,-45800.000,-74239.000,-28267.000,-47995.000,5653.000,357629.000,-101177.000,32534.000,-81787.000,-1271.000
OperatingLeasesRentExpenseNet,,,,,,,,,,,,,,,15618.000
ProceedsFromNotesPayable,200000.000,,,,100000.000,,,,,,,,,,
ProfessionalAndContractServicesExpense,16875.000,67544.000,,,1000.000,,,,12000.000,,,,5000.000,,
ProfessionalFees,6250.000,29363.000,9600.000,23125.000,41482.000,1894.000,3700.000,8635.000,8252.000,36713.000,731.000,22679.000,18053.000,30776.000,11539.000
RealEstateImprovements,,,,,,,,,-126324.000,,,,-334432.000,225557.000,
RentalIncomeNonoperating,,,,,,,,,,,,,,,11399.000
RepaymentsOfRelatedPartyDebt,,,,,,,,,,,,,,-104473.000,
Revenues,,,,,,0.000,,,,1210000.000,3411705.000,,675419.000,,
SalesRevenueNet,,,,,,0.000,,,,1210000.000,3411705.000,,675419.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,4510000.000,6593333.000,,197800000.000,157200000.000,157200000.000,-510531333.000,1572002.000,1572002.000,1572002.000
WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,,,,,,,,,5800.000,,,,,,
