,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableFairValueDisclosure,,,,,,,,,,,,,,,,,516911.000,522441.000,462971.000,430292.000,476694.000,574937.000,530322.000,641634.000,679202.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,738805.000,676632.000,674994.000,629006.000,525593.000,,,,,,,,,
Assets,,,,,,,,,,,,1176891284.000,1085560728.000,1090296471.000,1006902401.000,798917906.000,,,,,,,,,
AssetsFairValueDisclosure,,,,,,,,,,,,,,,,,807904950.000,851772563.000,837160596.000,666369539.000,750801286.000,940905087.000,893688470.000,1037639389.000,1067106286.000
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,,11089091.000,14172532.000,7433146.000,19763953.000,12009679.000,4963865.000,8806442.000,3591591.000,7739749.000,947604.000,62949076.000,51286126.000,35276938.000,36428118.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,,,,,,,,,4963865.000,8806442.000,3591591.000,7739749.000,947604.000,62949076.000,51286126.000,35276938.000,36428118.000
CommitmentsAndContingencies,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000
DepositsWithClearingOrganizationsAndOthersSecurities,,,,,,,,,,,,53997606.000,53696410.000,49043183.000,50425989.000,52853943.000,58423247.000,58165000.000,62560188.000,66250236.000,79157364.000,84169245.000,85000462.000,93436000.000,97120475.000
DerivativeAssets,,,,,,1178170240.000,1324246440.000,,,,,,,,,,,,,,,,,1033415932.000,1064032091.000
DerivativeNumberOfInstrumentsHeld,37726.000,,28993.000,27601.000,,,,,,,,,,,,,,,,,,,,44299.000,48061.000
DueToCorrespondentBrokers,,,,,,,,,,,,,,,,323566.000,0.000,0.000,0.000,0.000,,9999.000,10064.000,10977.000,12479.000
FairValueNetAssetLiability,,,,,,,,,,,,,,,,,795957229.000,851250122.000,747701201.000,665939247.000,744510018.000,927835646.000,893148084.000,1035799565.000,1066414605.000
FinancialInstrumentsOwnedUSGovernmentAndAgencyObligationsAtFairValue,,,,,1439875187.000,1083756278.000,1296695093.000,,,,,,,,,,,,,,,,,,
