,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AdjustmentForAmortization,,,,,,,,,19625.000,,,,19626.000,,,,,,3975.000,
AmortizationOfDebtDiscountPremium,193322.000,,,,,,,,,,,,,,,,,,66965.000,
AmortizationOfDeferredPropertyTaxes,,,,,,,,,19626.000,,19626.000,,19626.000,,,,,,,
AmortizationOfIntangibleAssets,19626.000,,,,19626.000,19626.000,19626.000,19625.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,1275.000,,,,,,,,,,,,,,3515.000,,,,-95491.000,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,,,,,,-419135.000,,,,19431.000,,,,,,-108301.000,
CommonStockDividendsShares,,,,,,,,,9086.000,,,,,,,,,,,
CostOfRevenue,12858.000,36869.000,77217.000,296808.000,69520.000,74434.000,105049.000,192785.000,61433.000,102178.000,51945.000,108947.000,61915.000,124490.000,138924.000,71033.000,91470.000,94435.000,61521.000,79441.000
DebtConversionConvertedInstrumentAmount1,,,,,26400.000,,,,,,,,,,,,,,,
DeferredFederalIncomeTaxExpenseBenefit,,,,,,,,,-20897.000,,,,-14471.000,,-60309.000,,,,,
DeferredRevenueAdditions,,,,,,,,,36916.000,,,,-11051.000,,-7472.000,,,,-21914.000,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,,,,,,-6140.000,,,,-4252.000,,-17720.000,,,,,
Depreciation,1313.000,,,,1312.000,,,,1312.000,,,,461.000,,,,,,4469.000,
DerivativeGainLossOnDerivativeNet,-914452.000,,,,201308.000,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.004,-0.004,0.002,0.001,0.010,3.820,0.110,-0.470,,,,,,,,,,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,0.000,,,,,,0.000,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,-0.340,,,,,,-0.340,,,,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,,,0.440,,,,,,0.440,,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,,,,-0.100,,,,,,-0.100,,,,,
