,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2620000.000,1976000.000,3042000.000,2527000.000,2968000.000,3853000.000,4899000.000,5694000.000,5530000.000,4850000.000,3737000.000,3134000.000
AccountsReceivableNetCurrent,906000.000,1468000.000,2794000.000,1684000.000,2562000.000,3397000.000,2354000.000,2580000.000,2775000.000,1479000.000,1339000.000,1847000.000
AccruedEmployeeBenefitsCurrent,1579000.000,2568000.000,5080000.000,1568000.000,2539000.000,4509000.000,8687000.000,1784000.000,3052000.000,5381000.000,8003000.000,2726000.000
AccruedIncomeTaxesCurrent,,148000.000,,,,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,3244000.000,3871000.000,5121000.000,7309000.000,6467000.000,7401000.000,9735000.000,11983000.000,12392000.000,13031000.000,17798000.000,17587000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,14130000.000,15517000.000,17089000.000,18820000.000,20701000.000,22699000.000,24894000.000,27399000.000,29985000.000,33088000.000,35833000.000,39402000.000
AdditionalPaidInCapital,66861000.000,66949000.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,67937000.000,68165000.000,68195000.000,69657000.000,71135000.000,72597000.000,76112000.000,91413000.000,95452000.000,99490000.000
Assets,440195000.000,522956000.000,798942000.000,739589000.000,699182000.000,781582000.000,876773000.000,1331632000.000,1258983000.000,820995000.000,1078613000.000,1218552000.000
AssetsCurrent,336492000.000,418331000.000,693393000.000,633551000.000,591947000.000,671220000.000,761138000.000,1205803000.000,1122559000.000,677678000.000,925583000.000,1051654000.000
CapitalizedComputerSoftwareGross,,,,800000.000,,,,1700000.000,,,,
CashAndCashEquivalentsAtCarryingValue,13968000.000,18473000.000,25144000.000,35673000.000,42667000.000,48547000.000,50714000.000,72075000.000,80893000.000,74496000.000,60158000.000,92915000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,51041157.000,51056462.000,53832782.000,56563541.000,57050684.000,57050684.000,57119873.000,57138157.000,57624163.000,58386260.000,58453283.000,58471563.000
CommonStockSharesOutstanding,51041157.000,51056462.000,53832782.000,56563541.000,57050684.000,57050684.000,57119873.000,57138157.000,57539034.000,57898505.000,57331022.000,57349302.000
CommonStockValue,510000.000,510000.000,538000.000,566000.000,571000.000,571000.000,571000.000,571000.000,576000.000,584000.000,585000.000,585000.000
DebtInstrumentCarryingAmount,27421000.000,27186000.000,26978000.000,26514000.000,,,,,,,,
DebtInstrumentFairValue,82000000.000,27200000.000,82000000.000,,,,,,,,,
DeferredIncomeTaxAssetsNet,,,,,,,,3003000.000,4295000.000,859000.000,1207000.000,5687000.000
DeferredRentCredit,,,800000.000,900000.000,800000.000,800000.000,800000.000,900000.000,1000000.000,1100000.000,1100000.000,1100000.000
DeferredRevenueCurrent,1941000.000,2186000.000,2535000.000,2662000.000,2958000.000,3329000.000,3726000.000,3994000.000,4389000.000,4821000.000,5230000.000,5611000.000
DeferredRevenueNoncurrent,13350000.000,15048000.000,16802000.000,18114000.000,20077000.000,22657000.000,25310000.000,26825000.000,29322000.000,32064000.000,34481000.000,36555000.000
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,1207000.000,
DeferredTaxAssetsNetCurrent,3470000.000,2422000.000,1445000.000,869000.000,373000.000,316000.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,1381000.000,,,,,,,,36000.000,
