,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,113747.000,128744.000,132284.000,173040.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,2500.000,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,2000.000,2500.000,3713.000
AccountsPayableCurrent,,,25000.000,25000.000
AccruedPayrollTaxesCurrent,28690.000,31161.000,33456.000,34496.000
AccruedProfessionalFeesCurrent,67364.000,66508.000,65688.000,90291.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,4500.000
AccruedSalariesCurrent,,4250.000,4250.000,22150.000
AccruedSalariesCurrentAndNoncurrent,8050.000,4250.000,4250.000,22150.000
AdditionalPaidInCapital,8332206.000,8396431.000,8734413.000,8782138.000
Assets,33163.000,53787.000,40434.000,29401.000
AssetsCurrent,33163.000,53787.000,40434.000,29401.000
CashAndCashEquivalentsAtCarryingValue,4362.000,1926.000,562.000,2.000
ClassOfWarrantOrRightOutstanding,1048315.000,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,190000000.000,190000000.000,190000000.000,190000000.000
CommonStockSharesIssued,36951165.000,38383154.000,44630056.000,49130056.000
CommonStockSharesOutstanding,36951165.000,38383154.000,44630056.000,49130056.000
CommonStockValue,36951.000,38383.000,44630.000,49130.000
ConvertibleLongTermNotesPayable,70087.000,105209.000,117862.000,160328.000
DebtInstrumentConvertibleConversionPrice1,0.020,,,
DebtInstrumentFaceAmount,400000.000,515000.000,482740.000,522740.000
DebtInstrumentInterestRateEffectivePercentage,,,0.100,0.100
DebtInstrumentInterestRateStatedPercentage,0.100,,0.100,0.100
DebtInstrumentUnamortizedDiscount,329913.000,409791.000,364878.000,362412.000
DeferredRevenue,0.000,,,
DeferredTaxAssetsNet,-1047938.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,1047938.000,,,
DepositLiabilitiesAccruedInterest,,,589.000,
DerivativeAssetsLiabilitiesAtFairValueNet,419000.000,,,
DerivativeLiabilitiesCurrent,1088085.000,1063040.000,981639.000,290885.000
InterestPayableCurrent,17693.000,29075.000,30640.000,44540.000
InventoryNet,,570.000,570.000,570.000
Liabilities,1279969.000,1301243.000,1261035.000,671403.000
LiabilitiesAndStockholdersEquity,33163.000,53787.000,40434.000,29401.000
LiabilitiesCurrent,1209882.000,1196034.000,1143173.000,511075.000
OperatingLossCarryforwards,2687019.000,,,
OperatingLossCarryforwardsValuationAllowance,206907.000,,,
OtherPrepaidExpenseCurrent,,1400.000,350.000,1400.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000
PrepaidExpenseCurrent,28801.000,51291.000,39302.000,28829.000
PriceRiskDerivativeLiabilitiesAtFairValue,,,188327.000,188327.000
RetainedEarningsAccumulatedDeficit,-9615963.000,-9682270.000,-9999644.000,-9473270.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,1048315.000,3348315.000,4473315.000,5273315.000
StockholdersEquity,-1246806.000,-1247456.000,-1220601.000,-642002.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1246806.000,-1247456.000,-1220601.000,-642002.000
