,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,113942000.000,,,,119512000.000,,,,106608000.000,,,,114066000.000,,,,118358000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,13032000.000,12293000.000,1424000.000,-138000.000,-6126000.000,-3002000.000,911000.000,-1307000.000,2892000.000,7685000.000,-832000.000,5977000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,-21401000.000,-20926000.000,-20351000.000,-19771000.000,-7966000.000,-7730000.000,-7491000.000,-7250000.000,-22776000.000,-22301000.000,-21795000.000,-21283000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1875000.000,6287000.000,-902000.000,-326000.000,-843000.000,1019000.000,-6365000.000,-6806000.000,-17329000.000,-18442000.000,-12734000.000,-9461000.000,-5393000.000,-7423000.000,-18825000.000,-13624000.000,-21702000.000,-14446000.000,-20954000.000,-8357000.000,-3097000.000,-5062000.000,-27126000.000,-24841000.000
AdditionalPaidInCapitalCommonStock,191263000.000,191471000.000,191679000.000,191891000.000,191926000.000,192159000.000,241672000.000,241880000.000,242640000.000,244352000.000,244974000.000,245085000.000,244029000.000,244358000.000,244661000.000,520596000.000,516990000.000,515783000.000,516294000.000,516260000.000,515156000.000,678007000.000,680507000.000,681471000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,60344000.000,59918000.000,39500000.000,,,,223100000.000,,,,1041750000.000,1039254000.000,1056970000.000,950847000.000,968946000.000,937104000.000
Assets,5425907000.000,5502158000.000,5536030000.000,5600643000.000,5525405000.000,5576959000.000,6078717000.000,6085448000.000,6084011000.000,6138360000.000,6144773000.000,6237577000.000,6277020000.000,6278494000.000,6296565000.000,8233279000.000,8375419000.000,8452430000.000,8470298000.000,8569381000.000,8397424000.000,9812384000.000,9790877000.000,9800881000.000
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,,,,,,,,,,,1316609000.000,1253843000.000,1239228000.000
AssetsSoldUnderAgreementsToRepurchaseInterestRate,,,,,,,,,,,,,,,,,,,,,,,0.009,
AvailableForSaleSecurities,938342000.000,952065000.000,1016340000.000,1087836000.000,1023124000.000,993754000.000,1021244000.000,993270000.000,971178000.000,933455000.000,934386000.000,959775000.000,1006079000.000,959553000.000,917424000.000,1654264000.000,1594658000.000,1559718000.000,1409520000.000,1380762000.000,1248016000.000,1302029000.000,1241176000.000,1225069000.000
