,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,2369000.000,5051000.000,5035000.000,4731000.000,4923000.000,5596000.000,3727000.000,5099000.000
AccountsReceivableNet,,,187642.000,844241.000,836555.000,1798461.000,2516350.000,3152000.000,7430000.000,4489000.000,4354000.000,7707000.000,75397000.000,5622000.000,12213000.000,12001000.000,53017000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,-443000.000,1803000.000,-561000.000,3048000.000,1164000.000,3593000.000
AdditionalPaidInCapitalCommonStock,199785.000,199785.000,2347072.000,24944578.000,67722746.000,121923067.000,186942860.000,273151000.000,433586000.000,580335000.000,687690000.000,768494000.000,854937000.000,921366000.000,979036000.000,1011599000.000,1015822000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,,,,153947.000,1559834.000,2607427.000,3866507.000,29915000.000,31543000.000,33855000.000,32446000.000,45609000.000,34366000.000,29865000.000,30432000.000,40720000.000,46747000.000
AlternativeInvestmentsFairValueDisclosure,,,,,,,,,,,,,,,313165000.000,299681000.000,291733000.000
Assets,202007.000,202007.000,2406381.000,25326224.000,153318271.000,217268333.000,398410425.000,576418000.000,723290000.000,1123886000.000,1421760000.000,1622638000.000,1685877000.000,1663553000.000,1940989000.000,1807000000.000,1899784000.000
AssetsFairValueDisclosureNonrecurring,,,,,,,,,,,,0.000,0.000,0.000,0.000,,
AvailableForSaleSecurities,,,,,,,,,,,,17943000.000,47493000.000,72944000.000,77601000.000,86937000.000,91964000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,900000.000,100000.000
BelowMarketLeaseAccumulatedAmortization,,,,,,,,,,,,325000.000,,,,930000.000,
BelowMarketLeaseAmortizationIncomeAfterYearFive,,,,,,,,,,,,103000.000,,,,31000.000,
BelowMarketLeaseAmortizationIncomeNextTwelveMonths,,,,,,,,,,,,606000.000,,,,606000.000,
BelowMarketLeaseAmortizationIncomeYearFive,,,,,,,,,,,,203000.000,,,,73000.000,
BelowMarketLeaseAmortizationIncomeYearFour,,,,,,,,,,,,337000.000,,,,203000.000,
BelowMarketLeaseAmortizationIncomeYearThree,,,,,,,,,,,,549000.000,,,,337000.000,
BelowMarketLeaseAmortizationIncomeYearTwo,,,,,,,,,,,,606000.000,,,,549000.000,
BelowMarketLeaseGross,,,,,,,,,,,,2729000.000,,,,2729000.000,
BelowMarketLeaseNet,,,,,,,,,,,,2404000.000,2253000.000,2101000.000,1950000.000,1799000.000,1647000.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,,,4639000.000,5474000.000,5474000.000,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,,,,1.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,332501000.000,464287000.000,467016000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedBuildings,,,,,,,,,,254000000.000,355360000.000,312307000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialLiabilities,,,,,,,,,,250000000.000,332500000.000,332500000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,,,,,,,,,,63500000.000,88840000.000,93666000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,251568000.000,335771000.000,338500000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesOther,,,,,,,,,,1568000.000,3271000.000,6000000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,,,,,,15001000.000,20087000.000,61043000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,405973000.000,,,,,
CashAndCashEquivalentsAtCarryingValue,202007.000,202007.000,218739.000,7279417.000,14709813.000,54392655.000,35711995.000,41640000.000,125580000.000,72783000.000,197412000.000,179870000.000,166815000.000,391688000.000,269149000.000,78081000.000,61083000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,,,,,,
CommonStockSharesAuthorized,200000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000
CommonStockSharesIssued,22223.000,22223.000,279446.000,2832326.000,7664290.000,14022096.000,21307418.000,30965208.000,48916241.000,65336104.000,77337788.000,,,,,,
CommonStockSharesOutstanding,22223.000,22223.000,279446.000,2832326.000,7664290.000,14022096.000,21307418.000,30965208.000,48916241.000,65336104.000,77337788.000,,,,,,
CommonStockValue,222.000,222.000,2794.000,28323.000,76643.000,140221.000,213074.000,310000.000,489000.000,653000.000,773000.000,,,,,,
ConstructionPayableCurrentAndNoncurrent,,,,,,,,,,,,,237000.000,391000.000,,,
DebtInstrumentCarryingAmount,,,,,,,207737500.000,277863000.000,265113000.000,527563000.000,708968000.000,831646000.000,825435000.000,758617000.000,770311000.000,813425000.000,899125000.000
DebtInstrumentCollateralAmount,,,,,,,,,,,,1200000000.000,1100000000.000,1000000000.000,1000000000.000,1100000000.000,1200000000.000
DebtInstrumentFaceAmount,,,,,,,207737500.000,277863000.000,265113000.000,527563000.000,708968000.000,834136000.000,827829000.000,758617000.000,770311000.000,813425000.000,899125000.000
