,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2909000.000,5844000.000,3718000.000,4640000.000,15233000.000
AccruedLiabilitiesCurrent,7251000.000,7846000.000,9492000.000,17439000.000,6769000.000
AccruedProfessionalFeesCurrent,1048000.000,672000.000,1163000.000,729000.000,378000.000
AccruedRentCurrent,62000.000,31000.000,,18000.000,
AccruedRentNoncurrent,71000.000,212000.000,353000.000,380000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,1062000.000,1343000.000,1556000.000,2163000.000
AdditionalPaidInCapitalCommonStock,307448000.000,312456000.000,316322000.000,320129000.000,423080000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,0.000,
Assets,248808000.000,249602000.000,242153000.000,229182000.000,395041000.000
AssetsCurrent,232186000.000,221218000.000,203449000.000,187183000.000,353786000.000
CapitalLeaseObligationsNoncurrent,11649000.000,22676000.000,32048000.000,35096000.000,33929000.000
CashAndCashEquivalentsAtCarryingValue,229204000.000,217650000.000,199874000.000,185323000.000,351552000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,6309915.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,195000000.000,195000000.000,195000000.000,195000000.000,195000000.000
CommonStockSharesIssued,36608136.000,36614081.000,36651129.000,36662724.000,41344250.000
CommonStockSharesOutstanding,35169842.000,35373690.000,35608637.000,35818131.000,40712296.000
CommonStockValue,4000.000,4000.000,4000.000,4000.000,4000.000
DeferredIncomeTaxLiabilities,,,,13918000.000,
DeferredRevenueNoncurrent,25479000.000,25642000.000,25800000.000,26000000.000,104033000.000
DeferredTaxAssetsDeferredGainOnSaleLeasebackTransaction,,,,13685000.000,
DeferredTaxAssetsDeferredIncome,,,,9672000.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,16025000.000,
DeferredTaxAssetsGross,,,,68218000.000,
DeferredTaxAssetsNet,,,,13918000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,16490000.000,
DeferredTaxAssetsOther,,,,2979000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,,2014000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,7353000.000,
DeferredTaxAssetsValuationAllowance,,,,54300000.000,
EmployeeRelatedLiabilitiesCurrent,677000.000,1323000.000,1930000.000,2480000.000,1645000.000
Liabilities,47445000.000,62272000.000,71977000.000,94575000.000,188580000.000
LiabilitiesAndStockholdersEquity,248808000.000,249602000.000,242153000.000,229182000.000,395041000.000
LiabilitiesCurrent,10222000.000,13721000.000,13757000.000,33083000.000,50287000.000
NotesPayable,,,,10000000.000,15000000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,29057000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,3957000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,4362000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,4257000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,4155000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,4055000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,8271000.000,
OperatingLossCarryforwards,,,,82400000.000,
OtherAccruedLiabilitiesCurrent,236000.000,508000.000,637000.000,536000.000,175000.000
OtherAssetsMiscellaneousCurrent,,,,110000.000,
OtherAssetsNoncurrent,1619000.000,1643000.000,1632000.000,1621000.000,1619000.000
OtherLiabilitiesCurrent,,,547000.000,986000.000,13285000.000
OtherLiabilitiesNoncurrent,24000.000,21000.000,19000.000,16000.000,331000.000
PreferredStockNoParValue,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,1874000.000,2373000.000,2453000.000,1772000.000,1289000.000
PrepaidExpenseCurrent,,,,1662000.000,
PropertyPlantAndEquipmentGross,,27803000.000,38415000.000,41934000.000,41799000.000
PropertyPlantAndEquipmentNet,15003000.000,26741000.000,37072000.000,40378000.000,39636000.000
ReceivablesNetCurrent,1108000.000,1195000.000,1122000.000,88000.000,945000.000
RestrictedCashAndCashEquivalents,,,,1600000.000,
RetainedEarningsAccumulatedDeficit,-106089000.000,-125130000.000,-146150000.000,-185526000.000,-216623000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,1403302.000,1209744.000,1016191.000,,614345.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,0.019,0.020,0.020,,0.023
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,113801.000,216154.000,362474.000,,838769.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,4.880,4.700,5.200,,11.370
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,59134000.000,35056000.000,11639000.000,,31863000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,2400024.000,2596228.000,3090810.000,,4309750.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,9.900,12.350,13.410,,16.510
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,58172000.000,34486000.000,11449000.000,,31863000.000
