,2012-01-31,2012-04-30,2012-07-31,2013-01-31,2013-07-31,2014-01-31,2014-04-30,2014-07-31
AccretionExpense,0.000,,17629.000,80124.000,62958.000,37997.000,102.000,0.000
AccretionExpenseIncludingAssetRetirementObligations,,,,,,37513.000,,
AccretionOfDiscount,,,,80124.000,,37997.000,,
AmortizationOfFinancingCosts,278.000,,,2722.000,1981.000,653.000,125.000,0.000
AmortizationOfIntangibleAssets,0.000,0.000,0.000,0.000,,,,
CashAcquiredFromAcquisition,0.000,,,0.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,39.000,,,-370.000,,,,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,0.000,,,0.000,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,0.000,,,0.000,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,0.000,,,0.000,,,,
Depreciation,241.000,0.000,0.000,0.000,,,,
DerivativeGainLossOnDerivativeNet,,,,-139411.000,,-144097.000,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,0.000,0.000,0.000,0.000,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,0.000,0.000,0.000,0.000,,,,
EarningsPerShareBasicAndDiluted,,,,,,-0.130,-0.040,-0.010
EffectOfExchangeRateOnCashAndCashEquivalents,0.000,,,43.000,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,,,,,,144097.000,,
ForeignCurrencyTransactionGainLossBeforeTax,2686.000,-5085.000,2702.000,-1241.000,2789.000,10429.000,-2681.000,-827.000
GainLossOnDerivativeInstrumentsNetPretax,,,-31257.000,-139411.000,-41653.000,-144097.000,28793.000,49892.000
GainsLossesOnExtinguishmentOfDebt,0.000,0.000,0.000,0.000,,,,
GeneralAndAdministrativeExpense,1436.000,11544.000,2345.000,2991.000,1878.000,352.000,3775.000,0.000
GeneralContractorCosts,0.000,48750.000,0.000,5232.000,,,,0.000
GoodwillImpairmentLoss,0.000,0.000,0.000,0.000,,,,
ImpairmentOfIntangibleAssetsExcludingGoodwill,885.000,0.000,0.000,0.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-77386.000,-126916.000,-120673.000,-314367.000,-193238.000,-243705.000,-210801.000,
