,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AcquisitionCosts,1009000.000,1008000.000,49000.000,245000.000,763000.000,557000.000,34000.000,105000.000,1562000.000,738000.000,509000.000,671000.000,110000.000,54000.000,,,,,,,,,
AmortizationOfDeferredLeasingFees,,,,,,,196000.000,,,,456000.000,,,,556000.000,,,,709000.000,,,,849000.000
AmortizationOfFinancingCosts,418000.000,418000.000,324000.000,335000.000,339000.000,334000.000,331000.000,332000.000,339000.000,338000.000,330000.000,223000.000,373000.000,384000.000,332000.000,328000.000,360000.000,356000.000,471000.000,747000.000,805000.000,809000.000,807000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,331000.000,,,,330000.000,,,,332000.000,,,,471000.000,,,,807000.000
AmortizationOfIntangibleAssets,,,4638000.000,,,,5199000.000,,,,6020000.000,,,,7340000.000,,,,7712000.000,,,,8672000.000
AssetImpairmentCharges,,,,,,,,,,,,,1616000.000,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,,,,,,,,,,,,,,,,,12871000.000,7237000.000,8463000.000,1894000.000,12142000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,,6000.000,183000.000,270000.000,352000.000,152000.000,64000.000,147000.000,828000.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,-1669000.000,,,,-4684000.000,,,,-4254000.000,,,,6913000.000,,,,-17133000.000
ComprehensiveIncomeNetOfTax,,,13058000.000,11953000.000,11791000.000,13180000.000,24718000.000,15131000.000,1980000.000,12741000.000,15209000.000,14630000.000,12577000.000,14106000.000,-33312000.000,-191032000.000,16556000.000,-17077000.000,34802000.000,26656000.000,23314000.000,14895000.000,24172000.000
