,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,119978.000,135680.000,149758.000,51906.000,347179.000,285515.000,466433.000,722329.000,718162.000,786433.000,949425.000,1129475.000,1143438.000,937920.000,1121334.000,930704.000,1283235.000,866585.000
AccountsPayableCurrent,,,,,,,,19351.000,37698.000,12150.000,,,,,,,,,,,,,,
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,89666.000,116479.000,89443.000,74926.000,12673.000,305320.000,293923.000,264752.000,321815.000,272012.000,171732.000,12103.000,248456.000,100234.000
AccountsPayableRelatedPartiesCurrent,,,,,,151874.000,266877.000,79201.000,169760.000,3000.000,0.000,,,,,,,,,,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,,,,,,,,,,196141.000,61359.000,122859.000,197606.000,292290.000,173238.000,365939.000,498909.000,415124.000,211725.000,423450.000,579737.000,667811.000,286560.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,,,61372.000,107677.000,254131.000,422987.000,372389.000,267065.000,236253.000,312504.000,343750.000,389539.000,463998.000,276791.000,300500.000,389592.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,,,,,,13326.000,,,,,,,,,,
AccumulatedAmortizationOfCurrentDeferredFinanceCosts,,,,,,,,,,,,,,,29052.000,47178.000,72162.000,97146.000,125692.000,156019.000,,,,
AdditionalPaidInCapitalCommonStock,20000.000,20000.000,20000.000,20000.000,20000.000,21650.000,349513.000,641433.000,641433.000,12080555.000,15953180.000,15953180.000,24476475.000,24601719.000,24601295.000,24601295.000,24601295.000,24601295.000,24601295.000,24714317.000,24714317.000,38836862.000,41677465.000,41677465.000
Assets,11555.000,3793.000,1283.000,599.000,599.000,224.000,401148.000,666937.000,660081.000,10709417.000,14833126.000,14620831.000,24198127.000,30732284.000,33811133.000,36851399.000,36452232.000,36328098.000,40938081.000,40032539.000,39960853.000,53131428.000,56066809.000,60202000.000
AssetsCurrent,11155.000,3793.000,1283.000,599.000,599.000,224.000,,,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,0.000,,,,,,,,,,,,,,,,,
Cash,11155.000,3793.000,1283.000,599.000,599.000,224.000,5763.000,8504.000,1093.000,10106114.000,2134510.000,366696.000,9213610.000,6584098.000,3343236.000,1922359.000,1421512.000,1301453.000,2140298.000,1626158.000,1880426.000,16082203.000,10044977.000,9650333.000
CashAndCashEquivalentsAtCarryingValue,11155.000,3793.000,1283.000,599.000,11155.000,,,,,,,,,,,,,,,,,,,
CashFDICInsuredAmount,,,,,,,,,,,1911000.000,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,600000000.000,600000000.000,600000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,8350000.000,8350000.000,8350000.000,8350000.000,67860880.000,87860880.000,87860880.000,131835880.000,6591796.000,7016796.000,7016796.000,7016796.000,7016796.000,7016796.000,7039405.000,7039405.000,10122425.000,10734025.000,10734025.000
CommonStockSharesOutstanding,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,8350000.000,8350000.000,8350000.000,8350000.000,67860880.000,87860880.000,87860880.000,131835880.000,6591796.000,7016796.000,7016796.000,7016796.000,7016796.000,7016796.000,7039405.000,7039405.000,10122425.000,10734025.000,10734025.000
CommonStockValue,10000.000,10000.000,10000.000,10000.000,10000.000,8350.000,8350.000,8350.000,8350.000,67861.000,87861.000,87861.000,131836.000,6592.000,7017.000,7017.000,7017.000,7017.000,7017.000,7039.000,7039.000,10122.000,10734.000,10734.000
ConvertibleDebt,,,,,,,26638.000,,38240.000,0.000,0.000,,,,,,,,,,,,,
