,2014-09-30,2014-12-31,2015-06-30
AccountsPayableCurrentAndNoncurrent,18448000.000,4409000.000,2441000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,32561000.000,22741000.000,30136000.000
AccruedIncomeTaxes,0.000,0.000,229000.000
AccruedLiabilitiesCurrentAndNoncurrent,6199000.000,5339000.000,9106000.000
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,7308000.000,9327000.000,13366000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,115506000.000,118770000.000,125717000.000
AdditionalPaidInCapitalCommonStock,874435000.000,888860000.000,910225000.000
Assets,2595437000.000,2564580000.000,2515974000.000
CashAndCashEquivalentsAtCarryingValue,31334000.000,35973000.000,31059000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010
CommonStockSharesAuthorized,550000000.000,550000000.000,500000000.000
CommonStockSharesIssued,112432245.000,112981088.000,114413073.000
CommonStockValue,1124000.000,1130000.000,1144000.000
DeferredCompensationLiabilityCurrent,,14400000.000,
DeferredCompensationPlanAssets,,14300000.000,
DeferredFinanceCostsNoncurrentNet,41146000.000,39126000.000,35087000.000
DeferredTaxAssetsLiabilitiesNet,,1251000.000,
DeferredTaxAssetsNet,,2694000.000,
DeferredTaxAssetsNetCurrent,2267000.000,2015000.000,1847000.000
DeferredTaxAssetsNetNoncurrent,,679000.000,1308000.000
DeferredTaxAssetsPropertyPlantAndEquipment,,679000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,2015000.000,
DeferredTaxLiabilities,,1443000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,1107000.000,
DeferredTaxLiabilitiesNoncurrent,1783000.000,1443000.000,366000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,336000.000,
EmployeeRelatedLiabilitiesCurrentAndNoncurrent,10661000.000,12581000.000,9140000.000
Goodwill,75521000.000,75521000.000,75521000.000
IntangibleAssetsNetExcludingGoodwill,9577000.000,9577000.000,9577000.000
InterestPayableCurrentAndNoncurrent,42415000.000,17528000.000,17514000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,0.000,0.000,0.000
LettersOfCreditOutstandingAmount,744000.000,700000.000,900000.000
Liabilities,2673336000.000,2689316000.000,2651821000.000
LiabilitiesAndStockholdersEquity,2595437000.000,2564580000.000,2515974000.000
LineOfCreditFacilityMaximumBorrowingCapacity,1000000000.000,1000000000.000,1000000000.000
