,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfDebtDiscountPremium,-149000.000,,,,,,,,
AmortizationOfFinancingCosts,1546000.000,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,1696000.000,,,,2009000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,199528.000,160971.000,179540.000,-339935.000,201561.000,154520.000,216141.000,-370444.000,142262.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-105989000.000,,,,-36159000.000,,,,
CommonStockDividendsPerShareDeclared,0.250,0.250,0.270,0.270,0.270,0.270,0.290,0.290,0.290
ComprehensiveIncomeNetOfTax,16915000.000,19723000.000,22840000.000,24265000.000,24604000.000,28383000.000,36865000.000,35175000.000,31786000.000
CostOfPropertyRepairsAndMaintenance,295000.000,356000.000,471000.000,393000.000,486000.000,1226000.000,807000.000,1548000.000,806000.000
DepreciationAmortizationAndAccretionNet,,,,,26479000.000,,,,35215000.000
DepreciationAndAmortization,18892000.000,21568000.000,23271000.000,24884000.000,26479000.000,29035000.000,31112000.000,32992000.000,35215000.000
Dividends,,,,,-38032000.000,,,,
DividendsCommonStockCash,,,,,38000000.000,,,,49700000.000
EarningsPerShareBasicAndDiluted,0.150,0.170,0.180,0.180,0.180,0.210,0.240,0.190,0.190
GainLossOnSaleOfProperties,,,,,-347000.000,3147000.000,,,
GainLossOnSaleOfPropertiesNetOfApplicableIncomeTaxes,,,,,,,6733000.000,,3699000.000
GeneralAndAdministrativeExpense,6635000.000,7210000.000,7138000.000,6989000.000,8591000.000,8545000.000,8104000.000,8732000.000,10243000.000
ImpairmentOfRealEstate,1000000.000,,,,,,,,4270000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,17149000.000,18522000.000,22383000.000,24668000.000,25209000.000,27192000.000,29699000.000,28363000.000,27797000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,17066000.000,18439000.000,22311000.000,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.150,0.170,0.180,0.180,,,,,
IncomeTaxExpenseBenefit,83000.000,83000.000,72000.000,36000.000,69000.000,90000.000,89000.000,110000.000,106000.000
IncreaseDecreaseInDeferredCharges,361000.000,,,,,,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,-3233000.000,,,,-587000.000,,,,
IncreaseDecreaseInOtherOperatingAssets,,,,,-2249000.000,,,,-1859000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,210236.000,212541.000,318322.000,-495593.000,
