,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,,,,,,,,,,,,,-187000.000,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,,,,,,,,,,,,,,,,362000.000,133000.000,139000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,,,,,340000.000,142000.000,115000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,-71000.000,,,,,,,,,,,,,,,,187000.000,-8000.000,-165000.000
AllocatedShareBasedCompensationExpense,,,,,157000.000,,131000.000,129000.000,126000.000,140000.000,143000.000,394000.000,367000.000,596000.000,289000.000,,,,,,254000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,,-1969000.000,-1705000.000,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableRecoveries,,,71000.000,94000.000,,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,,,181000.000,257000.000,291000.000,267000.000,426000.000,216000.000,183000.000,1244000.000,271000.000,39000.000,162000.000
AllowanceForLoanAndLeaseLossesPeriodIncreaseDecrease,,,,,-1187000.000,,-1888000.000,-166000.000,-168000.000,,-38000.000,159000.000,130000.000,,348000.000,96000.000,126000.000,,205000.000,16000.000,49000.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,,,-517000.000,,-942000.000,-898000.000,-849000.000,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,,-374000.000,,-180000.000,127000.000,120000.000,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,1561000.000,,2068000.000,-293000.000,288000.000,677000.000,219000.000,98000.000,161000.000,151000.000,78000.000,120000.000,57000.000,153000.000,66000.000,23000.000,113000.000
AllowanceForLoanAndLeaseLossesWriteoffsNet,,,,,,,,,,,,,161000.000,,78000.000,120000.000,57000.000,153000.000,66000.000,23000.000,113000.000
