,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,7102000.000,7487000.000,,9792000.000,9862000.000,10613000.000,-23766823.000,5654000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,633996.000,,,,1346880.000,,,,280583.000
CommunicationsAndInformationTechnology,117453.000,75102.000,114254.000,117503.000,111131.000,114588.000,111306.000,113342.000,113926.000,117477.000,162556.000
CostOfServices,13274126.000,13670219.000,14511496.000,13695075.000,14847878.000,15082359.000,17148648.000,16930417.000,17301144.000,17857171.000,20921507.000
DepreciationAndAmortization,40756.000,47701.000,50340.000,50762.000,52016.000,49596.000,43543.000,55846.000,49176.000,51329.000,74658.000
EarningsPerShareBasic,0.020,0.010,0.020,0.020,0.010,0.010,0.030,0.040,0.050,-0.000,0.020
EarningsPerShareDiluted,0.020,0.010,0.010,0.010,0.010,0.020,0.030,0.030,0.040,0.000,0.010
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,-58000.000
FeesAndCommissions,15843796.000,16183325.000,17047989.000,16144603.000,17360920.000,17654635.000,20385988.000,19934937.000,20467406.000,21049510.000,24548784.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,923920.000,748794.000,757454.000,797535.000,655160.000,1117866.000,1325450.000,1368139.000,1155587.000,347389.000,813850.000
IncomeTaxExpenseBenefit,307411.000,449042.000,340075.000,330753.000,329172.000,736000.000,651270.000,576730.000,100000.000,320000.000,400000.000
IncomeTaxExpenseBenefitIntraperiodTaxAllocation,,,,,,,,,,,326000.000
IncomeTaxReconciliationTaxCredits,,,,,,,,,,,74000.000
IncreaseDecreaseInAccountsAndNotesReceivable,,,13821.000,,,,15020.000,,,,297688.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-46827.000,,,,752998.000,,,,1927038.000
IncreaseDecreaseInOtherReceivables,,,40674.000,,,,63952.000,,,,1728787.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,37346.000,,,,116940.000,,,,57340.000
IncreaseDecreaseInReserveForCommissionsExpenseAndTaxes,,,-384939.000,,,,57572.000,,,,-915322.000
IncreaseDecreaseInTradingSecurities,,,-19191.000,,,,6055.000,,,,50223.000
InterestAndDividendIncomeOperating,,,,232775.000,232473.000,,206236.000,197720.000,202005.000,213950.000,224490.000
LaborAndRelatedExpense,1538594.000,1491567.000,1743348.000,1596841.000,1631139.000,1533273.000,1918789.000,1867331.000,1905832.000,1823122.000,2106911.000
NetCashProvidedByUsedInFinancingActivities,,,51387.000,,,,21314.000,,,,30370.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,51387.000,,,,21314.000,,,,30370.000
NetCashProvidedByUsedInOperatingActivities,,,591539.000,,,,1347295.000,,,,302134.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,591539.000,,,,1347295.000,,,,302134.000
NetIncomeLoss,616509.000,299752.000,417379.000,466782.000,325988.000,381866.000,674180.000,791409.000,1055587.000,27389.000,413850.000
NetInvestmentIncome,274262.000,275940.000,272441.000,,,,,,,,
OccupancyNet,185502.000,188541.000,190414.000,195525.000,198346.000,193986.000,194848.000,199608.000,196776.000,199963.000,205642.000
OperatingExpenses,15577796.000,16002441.000,17401899.000,16391758.000,17786995.000,18327833.000,20353940.000,19851732.000,21247317.000,21969319.000,25347498.000
OtherCostAndExpenseOperating,421365.000,529311.000,792047.000,736052.000,946485.000,1354031.000,936806.000,685188.000,1680463.000,1920257.000,1876224.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,,,3750.000,,,,3750.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,8930.000,,,,21729.000,,,,51921.000
ProceedsFromCommissionsReceived,,,-489327.000,,,,-131958.000,,,,
ProceedsFromStockOptionsExercised,,,55137.000,,,,25064.000,,,,30370.000
RevenueOtherFinancialServices,383658.000,291970.000,838923.000,811915.000,848762.000,1530263.000,1087166.000,1087214.000,1733493.000,1053248.000,1388074.000
Revenues,16501716.000,16751235.000,18159353.000,17189293.000,18442155.000,19445699.000,21679390.000,21219871.000,22402904.000,22316708.000,26161348.000
SalesRevenueNet,16227454.000,16475295.000,17886912.000,17189293.000,18442155.000,19445699.000,21679390.000,21219871.000,22402904.000,22316708.000,26161348.000
ShareBasedCompensation,,,311884.000,,,,218547.000,,,,125714.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingPeriodIncreaseDecrease,,,,,,,,22056000.000,470032.000,,-73810.000
StockRepurchasedDuringPeriodShares,,,,-8599000.000,8260000.000,,6965000.000,7267000.000,6717000.000,,6352000.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,5209000.000,5152000.000,,5221000.000,4903000.000,5140000.000,-10257120.000,8271000.000
WeightedAverageNumberOfDilutedSharesOutstanding,31265999.000,29947328.000,31798363.000,31835940.000,31822469.000,-63966428.000,25517234.000,25228632.000,25502219.000,-50856402.000,30275563.000
WeightedAverageNumberOfSharesOutstandingBasic,26877131.000,26091666.000,26550142.000,26627098.000,26670082.000,-53362623.000,20296337.000,20325997.000,20362486.000,-40600017.000,22005032.000
