,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AmortizationOfDeferredCharges,,,,,,,,,,,,,,,,,,,7000.000,
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,30000.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,1339000.000,,,,-1229000.000,,,,368000.000,,,,116000.000,,-693000.000,,,,1945000.000,
CostsAndExpenses,18292000.000,19505000.000,18413000.000,17554000.000,18977000.000,20850000.000,19383000.000,18951000.000,20259000.000,21695000.000,20845000.000,20489000.000,21998000.000,23537000.000,23927000.000,24996000.000,23972000.000,23922000.000,25121000.000,25338000.000
DebtInstrumentPeriodicPayment,,,,,,,,,,7250.000,7250.000,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,,,-129000.000,
DepreciationAmortizationAndAccretionNet,,,,,,665000.000,653000.000,,632000.000,642000.000,652000.000,667000.000,664000.000,672000.000,675000.000,652000.000,752000.000,606000.000,662000.000,662000.000
DepreciationAndAmortization,,,626000.000,,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,595000.000,,,,598000.000,,,,628000.000,,645000.000,,,,631000.000,
DividendsCommonStockStock,,,,,,,,,,,,,279000.000,,,,,,,
EarlyRepaymentOfSeniorDebt,,,,,,,325000.000,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.180,0.270,0.130,0.180,0.190,0.400,0.350,0.160,0.290,0.490,0.460,0.250,0.380,0.600,0.340,0.470,0.620,0.210,0.360,0.560
FoodAndBeverageCostOfSales,5104000.000,5845000.000,5778000.000,5412000.000,5552000.000,6335000.000,5964000.000,5938000.000,6072000.000,6574000.000,6598000.000,6482000.000,6709000.000,7451000.000,7121000.000,7819000.000,7603000.000,7227000.000,7462000.000,8008000.000
FranchiseRevenue,263000.000,248000.000,245000.000,377000.000,312000.000,298000.000,341000.000,286000.000,293000.000,320000.000,338000.000,310000.000,323000.000,426000.000,392000.000,411000.000,369000.000,412000.000,378000.000,408000.000
GainLossOnDispositionOfAssets,,,,,,,,,2000.000,,,,,,-25000.000,,,,-4000.000,
GainLossOnDispositionOfProperty,3000.000,,,,-39000.000,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,503000.000,905000.000,787000.000,643000.000,436000.000,1333000.000,1434000.000,644000.000,1039000.000,1957000.000,1825000.000,1101000.000,1176000.000,2224000.000,1231000.000,1851000.000,2302000.000,952000.000,1381000.000,1976000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,1039000.000,1957000.000,,,1176000.000,2224000.000,,1851000.000,2302000.000,,1381000.000,1976000.000
IncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,,-7000.000,,,,,
IncomeTaxExpenseBenefit,144000.000,172000.000,293000.000,156000.000,148000.000,290000.000,315000.000,162000.000,230000.000,405000.000,435000.000,256000.000,317000.000,512000.000,280000.000,432000.000,531000.000,124000.000,280000.000,467000.000
IncomeTaxesPaid,3000.000,,,,39000.000,,,,24000.000,,,,406000.000,,514000.000,,,,163000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,1579000.000,,,,1408000.000,,,,1285000.000,,,,984000.000,,1151000.000,,,,1043000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,-39000.000,,,,24000.000,,,,,,-143000.000,,,,66000.000,
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,,,,,,-3000.000,,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,,,,,,,,,,,,-49000.000,,,,,
IncreaseDecreaseInInventories,-257000.000,,,,405000.000,,,,468000.000,,,,251000.000,,586000.000,,,,229000.000,
IncreaseDecreaseInOtherNoncurrentAssets,5000.000,,,,-30000.000,,,,753000.000,,,,-95000.000,,,,,,6000.000,
IncreaseDecreaseInOtherOperatingAssets,,,,,,,,,,,,,,,-1000.000,,,,,
IncreaseDecreaseInOtherReceivables,-19000.000,,,,-27000.000,,,,21000.000,,,,-214000.000,,-44000.000,,,,-7000.000,
IncreaseDecreaseInPrepaidExpense,33000.000,,,,-122000.000,,,,-756000.000,,,,-140000.000,,-135000.000,,,,-388000.000,
IncreaseDecreaseInPrepaidTaxes,142000.000,,,,68000.000,,,,-181000.000,,,,90000.000,,90000.000,,,,-180000.000,
IncreaseInRestrictedCash,,,,,,,,,,,,,,,68000.000,,,,,
InterestExpense,177000.000,217000.000,208000.000,204000.000,214000.000,198000.000,210000.000,196000.000,195000.000,193000.000,186000.000,162000.000,159000.000,153000.000,146000.000,138000.000,137000.000,136000.000,133000.000,152000.000
InterestPaid,177000.000,,,,214000.000,,,,195000.000,,,,159000.000,,146000.000,,,,133000.000,
LaborAndRelatedExpense,5584000.000,6289000.000,5828000.000,5653000.000,5889000.000,6842000.000,6477000.000,6213000.000,6505000.000,7188000.000,6929000.000,6714000.000,7004000.000,7720000.000,7721000.000,8319000.000,8024000.000,8038000.000,8145000.000,8410000.000
LitigationSettlementAmount,,,,,,,,,,,,,193000.000,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-641000.000,,,,-824000.000,,,,-989000.000,,,,-1345000.000,,-1121000.000,,,,-24000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-641000.000,,,,-824000.000,,,,-989000.000,,,,-1345000.000,,-1121000.000,,,,-24000.000,
NetCashProvidedByUsedInInvestingActivities,-481000.000,,,,-2047000.000,,,,-519000.000,,,,-706000.000,,-1690000.000,,,,-766000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-481000.000,,,,-2047000.000,,,,-519000.000,,,,-706000.000,,-1690000.000,,,,-766000.000,
NetCashProvidedByUsedInOperatingActivities,2461000.000,,,,1642000.000,,,,1876000.000,,,,2167000.000,,2118000.000,,,,2735000.000,
