,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,175000000.000,162000000.000,,184000000.000,195000000.000,169000000.000
AccountsReceivableNetCurrent,220000000.000,233000000.000,,230000000.000,216000000.000,233000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,85000000.000,129000000.000,,216000000.000,260000000.000,303000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-6000000.000,-6000000.000,,222000000.000,208000000.000,205000000.000
AdditionalPaidInCapital,813000000.000,813000000.000,,572000000.000,572000000.000,572000000.000
Assets,2195000000.000,2187000000.000,,2125000000.000,2093000000.000,2055000000.000
AssetsCurrent,791000000.000,815000000.000,,806000000.000,778000000.000,776000000.000
CashAndCashEquivalentsAtCarryingValue,4000000.000,4000000.000,,9000000.000,8000000.000,9000000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,,0.001,0.001,0.001
CommonStockSharesAuthorized,16000000.000,16000000.000,,16000000.000,16000000.000,16000000.000
CommonStockSharesIssued,7080000.000,7080000.000,,7104079.000,7104079.000,7104079.000
CommonStockSharesOutstanding,7080000.000,7080000.000,,7092477.000,7092477.000,7080192.000
CommonStockValue,,,,0.000,0.000,0.000
DerivativeNonmonetaryNotionalAmountPercentOfRequiredNeedCoverage,,0.450,,0.450,0.400,0.350
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,25000000.000,20000000.000,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,5000000.000,4000000.000,3000000.000
FIFOInventoryAmount,510000000.000,520000000.000,,529000000.000,513000000.000,489000000.000
InventoryFinishedGoodsAndWorkInProcessNetOfReserves,355000000.000,363000000.000,,334000000.000,341000000.000,330000000.000
InventoryNet,536000000.000,550000000.000,,541000000.000,530000000.000,514000000.000
InventoryRawMaterialsNetOfReserves,98000000.000,100000000.000,,114000000.000,91000000.000,83000000.000
InventorySuppliesNetOfReserves,83000000.000,87000000.000,,93000000.000,98000000.000,101000000.000
LiabilitiesAndStockholdersEquity,2195000000.000,2187000000.000,,2125000000.000,2093000000.000,2055000000.000
LiabilitiesCurrent,327000000.000,324000000.000,,356000000.000,382000000.000,379000000.000
LongTermDebt,507000000.000,512000000.000,,785000000.000,782000000.000,768000000.000
LongTermDebtCurrent,15000000.000,20000000.000,,35000000.000,45000000.000,44000000.000
LongTermDebtNoncurrent,492000000.000,492000000.000,,750000000.000,737000000.000,724000000.000
OtherAssetsCurrent,31000000.000,28000000.000,,19000000.000,17000000.000,13000000.000
OtherAssetsNoncurrent,147000000.000,143000000.000,,142000000.000,159000000.000,152000000.000
OtherLiabilitiesCurrent,137000000.000,142000000.000,,137000000.000,142000000.000,166000000.000
OtherLiabilitiesNoncurrent,593000000.000,567000000.000,,299000000.000,298000000.000,271000000.000
PercentageOfLIFOInventory,,,,0.830,0.820,0.800
PreferredStockParOrStatedValuePerShare,0.001,0.001,,0.001,0.001,0.001
PreferredStockSharesAuthorized,100000.000,100000.000,,100000.000,100000.000,100000.000
PreferredStockValue,,,,0.000,0.000,0.000
PropertyPlantAndEquipmentNet,1257000000.000,1229000000.000,,1177000000.000,1156000000.000,1127000000.000
RestrictedCashAndCashEquivalents,,,,7000000.000,7000000.000,7000000.000
RetainedEarningsAccumulatedDeficit,-24000000.000,-3000000.000,,-73000000.000,-103000000.000,-95000000.000
StockholdersEquity,783000000.000,804000000.000,,720000000.000,676000000.000,681000000.000
TreasuryStockShares,,,,11602.000,11602.000,23887.000
TreasuryStockValue,,,,1000000.000,1000000.000,1000000.000
