,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,115882.000
AdditionalPaidInCapital,462423.000
Assets,240310.000
AssetsCurrent,230988.000
AssetsNoncurrent,9322.000
Cash,230988.000
CommonStockParOrStatedValuePerShare,0.001
CommonStockSharesAuthorized,100000000.000
CommonStockSharesIssued,22708131.000
CommonStockSharesOutstanding,19708131.000
CommonStockValue,19708.000
DueToRelatedPartiesCurrent,15500.000
IntangibleAssetsNetExcludingGoodwill,9322.000
LiabilitiesAndStockholdersEquity,240310.000
LiabilitiesCurrent,131382.000
PreferredStockParOrStatedValuePerShare,0.001
PreferredStockSharesAuthorized,5000000.000
RetainedEarningsAccumulatedDeficit,-373203.000
SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueOutstanding,1.000
ShortTermDebtPercentageBearingFixedInterestRate,0.055
StockholdersEquity,109428.000
TreasuryStockShares,3000000.000
TreasuryStockValue,-500.000
