,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04
AccountsPayableCurrent,35282000.000,33896000.000,23828000.000,24632000.000,34051000.000,36368000.000,23211000.000,31523000.000
AccruedIncomeTaxesCurrent,665000.000,665000.000,171000.000,85000.000,1350000.000,1306000.000,5143000.000,1001000.000
AccruedIncomeTaxesNoncurrent,1911000.000,1224000.000,1812000.000,1812000.000,593000.000,533000.000,657000.000,657000.000
AccruedInsuranceCurrent,,,,,,,3802000.000,
AccruedLiabilitiesCurrent,39716000.000,36637000.000,44253000.000,37478000.000,42736000.000,41466000.000,48065000.000,39477000.000
AccruedLiabilitiesForUnredeeemedGiftCards,,,,,,,6197000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,258842000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-149000.000,-124000.000,-217000.000,-277000.000,-304000.000,-284000.000,-289000.000,-301000.000
Assets,304625000.000,276666000.000,277963000.000,273161000.000,285246000.000,289345000.000,274945000.000,280011000.000
AssetsCurrent,178869000.000,155378000.000,162445000.000,156315000.000,165594000.000,166182000.000,155215000.000,159184000.000
AssetsFairValueDisclosureRecurring,,,,,63913000.000,56661000.000,52669000.000,50183000.000
AvailableForSaleSecuritiesDebtSecuritiesCurrent,15545000.000,14710000.000,16503000.000,14520000.000,,,,
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,,,,,1724000.000,1730000.000,1730000.000,1684000.000
BuildingsAndImprovementsGross,,,,,,,14270000.000,
CapitalizedComputerSoftwareGross,,,,,,,66761000.000,
CapitalizedComputerSoftwareNet,,,,,,,3300000.000,
CashAndCashEquivalentsAtCarryingValue,57005000.000,27066000.000,49615000.000,55032000.000,51575000.000,48767000.000,43833000.000,51951000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,,,,,,
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,44870286.000,42247381.000,42047991.000,42182796.000,42282382.000,42309869.000,40246247.000,40673674.000
CommonStockSharesOutstanding,44870286.000,42247381.000,42047991.000,42182796.000,42282382.000,42309869.000,40246247.000,40673674.000
CommonStockValue,130482000.000,128712000.000,129354000.000,131180000.000,132836000.000,133981000.000,135567000.000,140274000.000
DeferredCompensationLiabilityClassifiedNoncurrent,4665000.000,4587000.000,4410000.000,4421000.000,4596000.000,4933000.000,5488000.000,6089000.000
DeferredCompensationPlanAssets,,,,,4800000.000,4900000.000,5200000.000,5800000.000
DeferredCreditsAndOtherLiabilitiesNoncurrent,,,20486000.000,19514000.000,19217000.000,19977000.000,19627000.000,19722000.000
DeferredTaxAssetsInventory,,,,,,,725000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,13278000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,10664000.000,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,2614000.000,
