,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,884347.000,1966323.000,1139476.000,1058942.000,1198580.000,868202.000,1146961.000,931607.000,998035.000,770842.000,1059649.000,693546.000,949437.000,866239.000,698477.000,726627.000,801714.000,921868.000,775356.000,1423503.000,1578467.000,2390338.000,1851778.000,2502323.000,1914179.000
AccountsReceivableNetCurrent,1271335.000,1396932.000,1008941.000,1399046.000,1232778.000,1896871.000,1877180.000,1966334.000,1513022.000,1896192.000,1395758.000,1674812.000,1861014.000,1527516.000,1997928.000,1811006.000,1579526.000,1253650.000,1960607.000,1079145.000,1422366.000,2003088.000,2871603.000,2498259.000,2105503.000
AccruedLiabilitiesCurrent,334905.000,326757.000,362574.000,373394.000,348048.000,330430.000,350069.000,379841.000,345858.000,288881.000,297081.000,322410.000,299767.000,251959.000,276261.000,284736.000,263982.000,222385.000,268977.000,292756.000,529705.000,902210.000,948709.000,1051616.000,1128903.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,-505425.000,,,,-515231.000,,,,-522869.000,,,,553474.000,,,,641025.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,,,364355.000,,,,0.000,,,,0.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,313022.000,251855.000,171835.000,125570.000,140236.000,131496.000,125775.000,98950.000,101795.000,79691.000,69418.000,364355.000,364717.000,366460.000,362121.000,0.000,,,,0.000,,,,,
AdditionalPaidInCapitalCommonStock,33410283.000,33443516.000,33486083.000,33864793.000,33880875.000,33891519.000,33898900.000,33904003.000,33914896.000,33924921.000,34172186.000,34177779.000,34183549.000,34187162.000,34189475.000,34192066.000,34195733.000,34210031.000,37857405.000,37965230.000,38143044.000,38217637.000,38374431.000,39893919.000,40013923.000
AllowanceForDoubtfulAccountsReceivable,599339.000,533663.000,721542.000,624481.000,707705.000,818303.000,843530.000,811897.000,609817.000,571172.000,557259.000,811897.000,571177.000,484767.000,444039.000,381234.000,373332.000,451328.000,394370.000,483349.000,369483.000,511386.000,460155.000,507296.000,471578.000
Assets,5144069.000,5863894.000,4770653.000,5053990.000,5084762.000,5053810.000,5469299.000,5124157.000,4725668.000,4421594.000,4263507.000,3720463.000,4059878.000,4332411.000,3938394.000,4010555.000,3701536.000,4259339.000,6812194.000,6869845.000,6713958.000,7608283.000,8566428.000,9021769.000,7782624.000
AssetsCurrent,5107504.000,5833806.000,4746156.000,5033822.000,5067659.000,5025466.000,5438503.000,5098112.000,4683231.000,4370236.000,4211695.000,3669438.000,4011142.000,4284862.000,3888817.000,3943413.000,3524684.000,3960417.000,6328462.000,6091664.000,5900903.000,6853270.000,7850431.000,8257119.000,7073842.000
BankLoans,,,,,,526000.000,796000.000,910807.000,799710.000,742492.000,292465.000,318318.000,455409.000,960273.000,689375.000,840585.000,468871.000,1039228.000,0.000,,,606285.000,2141799.000,1306620.000,1545605.000
CashAndCashEquivalentsAtCarryingValue,857493.000,924391.000,797850.000,644365.000,552430.000,63361.000,178321.000,195704.000,194708.000,44483.000,50795.000,55393.000,39314.000,53684.000,206416.000,137637.000,64581.000,252348.000,2516254.000,1846704.000,303043.000,95868.000,175308.000,179846.000,98848.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
CommonStockSharesIssued,5450622.000,5450622.000,5450622.000,6973704.000,6973704.000,6973704.000,6973704.000,6973704.000,6973704.000,6973704.000,7982704.000,7982704.000,7982704.000,7982704.000,7982704.000,7982704.000,7995204.000,8021854.000,13271303.000,13477803.000,13689303.000,13827803.000,13976059.000,14685290.000,14807790.000
CommonStockSharesOutstanding,,,,,,,,6973704.000,,,,7982704.000,7982704.000,7982704.000,7982704.000,7982704.000,7995204.000,8021854.000,13271303.000,13477803.000,13689303.000,13827803.000,13976059.000,14685290.000,14807790.000
CommonStockValue,54506.000,54506.000,54506.000,69737.000,69737.000,69737.000,69737.000,69737.000,69737.000,69737.000,79827.000,79827.000,79827.000,79827.000,79827.000,79827.000,79952.000,80219.000,132713.000,134778.000,136893.000,138278.000,139761.000,146853.000,148078.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,96791.000,,,,25738.000,,,,0.000,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,,18806751.000,,,,18680412.000,,,,18399373.000,,,,18813985.000,,,,20033618.000,
DeferredTaxAssetsInventory,,,,,,,,333315.000,,,,165225.000,,,,132511.000,,,,90879.000,,,,116776.000,
DeferredTaxAssetsNet,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,17792110.000,,,,17977742.000,,,,17863473.000,,,,18272306.000,,,,19562969.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,15378.000,,,,15018.000,,,,4629.000,,,,590.000,,,,535.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,88059.000,,,,89515.000,,,,90504.000,,,,97464.000,,,,128524.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,60397.000,,,,44112.000,,,,36621.000,,,,43668.000,,,,83227.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,,292846.000,,,,235207.000,,,,143780.000,,,,181223.000,,,,141587.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,,,,,127855.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,,,,,,,,,127855.000,,,,127855.000,,,,127855.000,,,,0.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,-18806751.000,,,,-18680412.000,,,,-18399373.000,,,,18813985.000,,,,20033618.000,
EquityMethodInvestmentAggregateCost,,,,,,1200000.000,,,,,,,,,,,,,,,,,,,
FurnitureAndFixturesGross,,,,,,,,44138.000,,,,,,,,,,,,,,,,,
InventoryFinishedGoods,,,,,,1628497.000,1896438.000,1910273.000,2029506.000,1580309.000,1785307.000,1273358.000,1503690.000,2059740.000,1134913.000,1391703.000,911556.000,1476426.000,896848.000,2306681.000,2727822.000,2920851.000,2900030.000,4010074.000,3508171.000
