,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,20694.000,,,
AdjustmentsToAdditionalPaidInCapitalOther,,-741766.000,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,993523.000,,,
AllocatedShareBasedCompensationExpense,,,,,359570.000
AllowanceForLoanAndLeaseLossesForeignCurrencyTranslation,,,-138773.000,,
AmortizationOfDebtDiscountPremium,,20138.000,-733282.000,1025221.000,237773.000
AmortizationOfFinancingCosts,,,,,2542.000
AmortizationOfFinancingCostsAndDiscounts,,,,730131.000,-237773.000
CapitalExpendituresIncurredButNotYetPaid,,,,44854.000,
CashAcquiredFromAcquisition,,56914.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-758404.000,-85009.000,44588.000,-57218.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,0.000,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,0.000,,,
ComprehensiveIncomeNetOfTax,,,-3567508.000,-2191625.000,-1588418.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,226700.000,,,151211.000
CostOfGoodsSold,,448830.000,446606.000,163149.000,
CostOfGoodsSoldAmortization,,,5776.000,,
CostOfGoodsSoldDepreciation,,59077.000,59077.000,59077.000,
CostOfRevenue,,,,,218245.000
CurrentForeignTaxExpenseBenefit,,,27809.000,,
CurrentIncomeTaxExpenseBenefit,,588074.000,27809.000,,
DebtConversionConvertedInstrumentAmount1,,5500.000,357222.000,1141630.000,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,132566.000,0.000
DebtInstrumentDecreaseForgiveness,,0.000,,93580.000,
DeferredIncomeTaxExpenseBenefit,,,-1168459.000,-638611.000,
Depreciation,,433.000,216.000,56328.000,87005.000
DepreciationNonproduction,,433.000,216.000,,1300.000
DerivativeGainLossOnDerivativeNet,,,120258.000,-1286573.000,-281345.000
DerivativeLossOnDerivative,,,-499126.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,0.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,0.000,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,0.000,,,
EarningsPerShareBasic,,,,0.000,-0.080
EarningsPerShareBasicAndDiluted,,-0.020,-0.040,,
EarningsPerShareDiluted,,,,0.000,-0.080
EffectOfExchangeRateOnCashAndCashEquivalents,,-226700.000,-138773.000,-32860.000,54794.000
EffectiveIncomeTaxRateContinuingOperations,,0.340,0.340,0.340,
EquityMethodInvestmentSoldCarryingAmount,,,-120732.000,,
ExplorationExpenseMining,,834962.000,,,
ExtinguishmentOfDebtAmount,,,,,0.000
FairValueAssumptionsExpectedDividendRate,,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,0.400
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,,,,,37584.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,193170.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,,,,,0.000
GainsLossesOnExtinguishmentOfDebt,,,97898.000,719119.000,229426.000
GeneralAndAdministrativeExpense,,326908.000,868399.000,665160.000,371787.000
GrossProfit,,342950.000,45523.000,-99539.000,-204922.000
IncomeLossFromContinuingOperations,,-1513379.000,,,
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,,,,290517.000,-151211.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-3400926.000,-1878268.000,-1739629.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-1729630.000,-1856038.000,-1282796.000,-1322621.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,0.000,,,
IncomeTaxExpenseBenefit,,0.000,,,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-588074.000,1037846.000,488879.000,
IncomeTaxesPaid,,0.000,16998.000,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,88664.000,410067.000,75900.000,140300.000
IncreaseDecreaseInAccountsReceivable,,,,-2886.000,1896.000
IncreaseDecreaseInCustomerDeposits,,,,,0.000
IncreaseDecreaseInDeferredRevenue,,,878726.000,,
IncreaseDecreaseInDeposits,,-5501.000,-61798.000,67299.000,0.000
IncreaseDecreaseInIncomeTaxesReceivable,,43224.000,28700.000,-21824.000,20781.000
IncreaseDecreaseInIntangibleAssetsCurrent,,,9342.000,,28416.000
IncreaseDecreaseInInventories,,-350830.000,64255.000,-65348.000,-14958.000
IncreaseDecreaseInNotesReceivableRelatedPartiesCurrent,,40650.000,,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,-27060.000
IncreaseDecreaseInPrepaidExpense,,,41856.000,45648.000,0.000
InterestExpense,,2500.000,,,82350.000
InterestExpenseDebt,,,-94324.000,137725.000,
InterestExpenseTradingLiabilities,,,,455460.000,
InterestIncomeOther,,470.000,,,
InterestPaid,,0.000,,,0.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,2749.000,,,
LoansAndLeasesReceivableRelatedPartiesAdditions,,,,,-33067.000
MineralExtractionProcessingAndMarketingCosts,,445262.000,441132.000,163149.000,
MinorityInterestChangeInRedemptionValue,,,,,0.000
MinorityInterestDecreaseFromRedemptions,,,-1050000.000,,
MinorityInterestPeriodIncreaseDecrease,,,,,0.000
NetCashProvidedByUsedInFinancingActivities,,323003.000,1656205.000,1068128.000,581277.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,323003.000,1656205.000,1068128.000,581277.000
NetCashProvidedByUsedInInvestingActivities,,-3413.000,-1356032.000,-24762.000,-45883.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-3413.000,-1356032.000,-24762.000,-45883.000
NetCashProvidedByUsedInOperatingActivities,,-851294.000,-246409.000,-965918.000,-647406.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-851294.000,-246409.000,-965918.000,-647406.000
NetIncomeLoss,,-1513379.000,-3428735.000,-1878268.000,-1739629.000
NetIncomeLossAttributableToNoncontrollingInterest,,-216251.000,,61021.000,
NoncontrollingInterestIncreaseFromBusinessCombination,,,,192075.000,
NoncontrollingInterestIncreaseFromSaleOfParentEquityInterest,,165550.000,,,
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,460663.000,,,
NonoperatingIncomeExpense,,,1544888.000,595472.000,417008.000
OfficersCompensation,,269168.000,191979.000,216172.000,279825.000
OperatingExpenses,,2073050.000,1901561.000,1183257.000,1117699.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,226700.000,-138773.000,-313357.000,0.000
OtherComprehensiveIncomeLossNetOfTax,,,-3567508.000,-2191625.000,-1739629.000
OtherNonoperatingExpense,,,,-20.000,
