,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AdvertisingExpense,,,,,58627.000,,121785.000,,79894.000,57945.000,5994.000
CashPeriodIncreaseDecrease,,,,,180295.000,,,,-186454.000,,
CostOfGoodsSold,2736.000,17291.000,21437.000,14537.000,22539.000,74061.000,28860.000,34139.000,31118.000,218691.000,51839.000
CostsAndExpenses,108.000,0.000,29205.000,4612.000,30296.000,64708.000,16762.000,19511.000,50278.000,-29995.000,21001.000
CostsAndExpensesRelatedParty,42726.000,42365.000,68988.000,102080.000,89274.000,97657.000,100245.000,100580.000,102107.000,73774.000,44341.000
CumulativeEffectAdjustmentGrossLosses,-1782.000,-14329.000,-2658.000,5359.000,,,,,,,
DebtInstrumentIncreaseAccruedInterest,,,,,1523.000,,,,2047.000,,
Depreciation,,,,,15314.000,,,,15510.000,,
DepreciationAndAmortization,15497.000,15497.000,29422.000,24512.000,28316.000,28387.000,28513.000,28512.000,28513.000,42678.000,18314.000
DepreciationDepletionAndAmortization,,,,,42806.000,,,,43003.000,,
EarningsPerShareBasicAndDiluted,,,,,0.000,0.000,0.000,-0.010,0.000,,
EmployeeBenefitsAndShareBasedCompensation,1154.000,1154.000,1154.000,1154.000,1154.000,5769.000,3142.000,3141.000,3141.000,3079.000,2719.000
FairValueAssumptionsExpectedDividendRate,,,,,0.000,,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,5.017,,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,0.020,,,,,,
GeneralAndAdministrativeExpense,25603.000,35873.000,,,,,,,,,
GrossProfit,,,,,14282.000,80950.000,48541.000,5619.000,33815.000,18562.000,-8378.000
IncomeLossFromContinuingOperations,,,,,,,,,,-268193.000,-141859.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,-144551.000
IncreaseDecreaseInAccountsPayable,,,,,45440.000,45440.000,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,-65849.000,,,,12564.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,4048.000,,,,34158.000,,
IncreaseDecreaseInAccountsReceivable,,,,,-4336.000,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,-7783.000,,,,9127.000,,
IncreaseDecreaseInInventories,,,,,4846.000,,,,16628.000,,
IncreaseDecreaseInPrepaidExpense,,,,,-88746.000,,,,-13736.000,,
InterestExpense,-2000.000,-2044.000,-311.000,-596.000,-3102.000,-858.000,-2083.000,-3965.000,-2070.000,-7829.000,-2692.000
InterestPaidCapitalized,,,,,187.000,,,,,,
InventoryWriteDown,,110397.000,,,,,,,,,
InvestmentIncomeInterest,844.000,834.000,,,,,,,,,
LeaseAndRentalExpense,13688.000,11261.000,15986.000,20069.000,2003.000,10864.000,17171.000,17334.000,17012.000,18481.000,6569.000
NetCashProvidedByUsedInFinancingActivities,,,,,552345.000,,,,56998.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,552345.000,,,,56998.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,-2502.000,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,-2502.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,,,-369548.000,,-1095724.000,,-243451.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,-369548.000,,-1095724.000,,-243451.000,,
NetIncomeLoss,,,-270318.000,,-280057.000,-345430.000,-198049.000,-283460.000,-347242.000,-276022.000,-144551.000
NetIncomeLossAvailableToCommonStockholdersBasic,0.000,0.000,0.000,-0.010,,,,,,,
