,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,309000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,2451000.000,1516000.000,,1247000.000,1588000.000,1523000.000,-2801000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,2423000.000,,,,-292000.000,,,,337000.000,,,,23669000.000
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments,,,,,81000.000,58000.000,21000.000,,,,,,
ComprehensiveIncomeNetOfTax,,,,,9203000.000,23560000.000,2690000.000,693000.000,892000.000,5661000.000,2808000.000,4230000.000,-2334000.000
CostOfServices,147937000.000,146616000.000,142228000.000,156697000.000,207691000.000,214434000.000,175177000.000,174173000.000,173411000.000,179947000.000,181337000.000,172234000.000,196339000.000
DeferredIncomeTaxExpenseBenefit,-1956000.000,,,,-126000.000,,,,1258000.000,,,,282000.000
DepreciationAndAmortization,,,,,10385000.000,11067000.000,9899000.000,10080000.000,9998000.000,10084000.000,9783000.000,9638000.000,9110000.000
DepreciationDepletionAndAmortization,9702000.000,,,,10385000.000,,,,9998000.000,,,,
DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,,,,,32.000,,,,65000.000,,,,91000.000
DerivativeInstrumentsLossRecognizedInIncome,,,,,1724000.000,,,,,,,,
EarningsPerShareBasic,0.080,0.140,0.060,0.030,0.260,0.670,0.080,0.030,0.030,0.180,0.090,0.130,-0.070
EarningsPerShareDiluted,0.070,0.140,0.060,0.040,0.260,0.670,0.080,0.020,0.030,0.180,0.090,0.120,-0.070
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,0.372
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.350,,,,0.350,,0.350,,0.350
EffectiveIncomeTaxRateReconciliationTaxCreditsOther,,,,,0.400,0.371,0.441,,0.046,0.404,0.450,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,,,371000.000,385000.000,341000.000,263000.000,316000.000
GainLossOnCashFlowHedgeIneffectivenessNet,,,,,,,,,,0.000,0.000,,0.000
GainLossOnDispositionOfAssets,-158000.000,40000.000,406000.000,338000.000,130000.000,68000.000,147000.000,239000.000,315000.000,86000.000,297000.000,1270000.000,48000.000
GeneralAndAdministrativeExpense,16017000.000,15859000.000,16220000.000,18123000.000,19468000.000,19891000.000,18704000.000,17516000.000,17408000.000,19820000.000,19226000.000,18440000.000,17380000.000
GrossProfit,23854000.000,25415000.000,20538000.000,21884000.000,36922000.000,59234000.000,25045000.000,26015000.000,19896000.000,30912000.000,26246000.000,26677000.000,15865000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,4189000.000,8260000.000,3560000.000,2848000.000,15482000.000,37531000.000,4814000.000,2999000.000,1005000.000,9502000.000,5138000.000,7322000.000,-3760000.000
IncomeTaxExpenseBenefit,1585000.000,3369000.000,1536000.000,1484000.000,6200000.000,13929000.000,2121000.000,2383000.000,46000.000,3842000.000,2310000.000,3106000.000,-1398000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,642000.000,,,,7436000.000,,,,-3287000.000,,,,10530000.000
IncreaseDecreaseInAccountsReceivable,27250000.000,,,,38599000.000,,,,-8992000.000,,,,4872000.000
IncreaseDecreaseInInsuranceLiabilities,2542000.000,,,,-637000.000,,,,-4792000.000,,,,-1305000.000
InterestExpense,3493000.000,1345000.000,1179000.000,1287000.000,2123000.000,1884000.000,1679000.000,1698000.000,1807000.000,1911000.000,2185000.000,2284000.000,2237000.000
NetCashProvidedByUsedInFinancingActivities,31698000.000,,,,84178000.000,,,,-568000.000,,,,17449000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,31698000.000,,,,84178000.000,,,,-568000.000,,,,17449000.000
NetCashProvidedByUsedInInvestingActivities,-23835000.000,,,,-77002000.000,,,,-10620000.000,,,,-3792000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-23835000.000,,,,-77002000.000,,,,-10620000.000,,,,-3792000.000
NetCashProvidedByUsedInOperatingActivities,-5440000.000,,,,-7468000.000,,,,11525000.000,,,,10012000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5440000.000,,,,-7468000.000,,,,11525000.000,,,,10012000.000
NetIncomeLoss,2604000.000,4891000.000,2024000.000,1364000.000,9282000.000,23602000.000,2693000.000,616000.000,959000.000,5660000.000,2828000.000,4216000.000,-2362000.000
NonoperatingIncomeExpense,-3490000.000,-1336000.000,-1164000.000,-1251000.000,-2102000.000,-1880000.000,-1674000.000,-1601000.000,-1798000.000,-1676000.000,-2179000.000,-2185000.000,-2293000.000
OperatingIncomeLoss,7679000.000,9596000.000,4724000.000,4099000.000,17584000.000,39411000.000,6488000.000,4600000.000,2803000.000,11178000.000,7317000.000,9507000.000,-1467000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,-3000.000,,-67000.000,1000.000,-20000.000,14000.000,28000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,,,,,-35000.000,-36000.000,-38000.000,-24000.000,40000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,,,,,,,,,22000.000,23000.000,24000.000,16000.000,25000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,,2000.000,16000.000,18000.000,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,,,,,-102000.000,-35000.000,-58000.000,-10000.000,-12000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,,,-51000.000,-27000.000,-1000.000,49000.000,-65000.000,-22000.000,-37000.000,-7000.000,-8000.000
OtherNonoperatingIncomeExpense,3000.000,9000.000,15000.000,36000.000,21000.000,4000.000,5000.000,97000.000,9000.000,235000.000,6000.000,99000.000,-56000.000
PaymentsOfDebtIssuanceCosts,1733000.000,,,,137000.000,,,,,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,16435000.000,,,,69654000.000,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,7611000.000,,,,8107000.000,9597000.000,9889000.000,12762000.000,12251000.000,11127000.000,6170000.000,2676000.000,4187000.000
ProceedsFromLongTermLinesOfCredit,37700000.000,,,,,,,,34000000.000,,,,43000000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,211000.000,,,,759000.000,,,,1631000.000,,,,395000.000
ProfitLoss,,,,,17584000.000,39411000.000,6488000.000,4600000.000,,,,,
RepaymentsOfLongTermDebt,99000000.000,,,,,,,,,,,,
RepaymentsOfLongTermLinesOfCredit,37700000.000,,,,,,,,35000000.000,,,,24500000.000
Revenues,,,,,244613000.000,,,,,,,,
SalesRevenueNet,,,,,244613000.000,,,,,,,,
SalesRevenueServicesGross,,,,,,201251000.000,183745000.000,,203143000.000,195442000.000,179621000.000,,
SalesRevenueServicesNet,171791000.000,172031000.000,162766000.000,178581000.000,244613000.000,273668000.000,200222000.000,200188000.000,193307000.000,210859000.000,207583000.000,198911000.000,212204000.000
ShareBasedCompensation,1134000.000,,,,914000.000,,,,952000.000,986000.000,873000.000,670000.000,810000.000
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,,64000.000,,43000.000,0.000,,,474.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,,,,,,,422000.000,396000.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,34807000.000,35132000.000,35241000.000,-70069000.000,35355000.000,35423000.000,35663000.000,-71384000.000,32273000.000,32207000.000,32265000.000,-64554000.000,31962000.000
WeightedAverageNumberOfSharesOutstandingBasic,34178000.000,34663000.000,34869000.000,-69032000.000,35048000.000,35129000.000,35219000.000,-70619000.000,31753000.000,31785000.000,31869000.000,-63577000.000,31962000.000
WriteOffOfDeferredDebtIssuanceCost,,,,,1700000.000,,,,,,,,
