,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsPayableCurrent,4139.000,4139.000,4139.000,15140.000,15250.000,15250.000,15390.000,15390.000,15390.000,15390.000,15390.000
AccountsReceivableRelatedPartiesCurrent,43800.000,,,,,,,,,,
AdditionalPaidInCapital,43482.000,43482.000,43482.000,43482.000,43482.000,43482.000,43482.000,17459457.000,17498670.000,17531957.000,17589907.000
Assets,43800.000,0.000,0.000,,,0.000,3800.000,18500.000,35628.000,24677.000,26689.000
AssetsCurrent,43800.000,0.000,0.000,,,0.000,300.000,,13966.000,2658.000,3552.000
BankOverdrafts,,,,,,,,54.000,,0.000,
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,0.000,,,0.000,300.000,,13966.000,2658.000,3552.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,5000.000,0.000,0.000,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,75000000.000,75000000.000,75000000.000,100000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,10438000.000,10438000.000,10438000.000,10438000.000,10438000.000,10438000.000,10438000.000,11963000.000,15750500.000,15750500.000,18513000.000
CommonStockSharesOutstanding,10438000.000,10438000.000,10438000.000,10438000.000,10438000.000,10438000.000,10438000.000,11963000.000,15750500.000,15750500.000,18513000.000
CommonStockValue,10438.000,10438.000,10438.000,10438.000,10438.000,10438.000,10438.000,11963.000,15751.000,15963.000,18513.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,24171.000,,,,17417538.000,,,
DeferredTaxAssetsValuationAllowance,,,,24171.000,,,,17417538.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,69060.000,69170.000,69170.000,74310.000,17486586.000,17512403.000,17557405.000,17615527.000
DueToOfficersOrStockholdersCurrent,,,,,,,5300.000,5034.000,34.000,584.000,718.000
FixturesAndEquipmentGross,,,,,,,,10000.000,10662.000,11019.000,11126.000
IntangibleAssetsNetExcludingGoodwill,,,,,,,3500.000,8500.000,11000.000,11000.000,12011.000
Liabilities,4139.000,4139.000,4139.000,15140.000,15250.000,15250.000,20690.000,20478.000,15424.000,15974.000,16108.000
LiabilitiesAndStockholdersEquity,43800.000,0.000,0.000,,,0.000,3800.000,18500.000,35628.000,24677.000,26689.000
LiabilitiesCurrent,4139.000,4139.000,4139.000,15140.000,15250.000,15250.000,20690.000,20478.000,15424.000,15974.000,16108.000
MinorityInterest,,,,,,,700.000,688.000,688.000,688.000,688.000
OperatingLossCarryforwards,,,,69060.000,,,,17486586.000,,,
OtherIntangibleAssetsNet,,,,,,,3500.000,8500.000,11000.000,11000.000,12011.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,,,,,
PreferredStockSharesAuthorized,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,,25000000.000,25000000.000
PreferredStockSharesIssued,,,,0.000,,0.000,,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,,0.000,,,,,
PreferredStockValue,,0.000,0.000,,,,2800.000,,,,
PropertyPlantAndEquipmentGross,,,,,,,,10000.000,,,11126.000
PropertyPlantAndEquipmentNet,,,,,,,,,10662.000,11019.000,
RetainedEarningsAccumulatedDeficit,-14259.000,-58059.000,-58059.000,,,,,,,,
StockholdersEquity,39661.000,-4139.000,-4139.000,-15140.000,-15250.000,-15250.000,-17590.000,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,39661.000,-4139.000,-4139.000,,,-15250.000,-16890.000,-1978.000,20206.000,8703.000,10581.000
