,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AcceleratedShareRepurchaseProgramAdjustment,,,,,,,,924000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,,-304772.000,,-204966.000,,,,,,,,,,
AdjustmentOfWarrantsGrantedForServices,,2272877.000,,,,,,,,,,,,
AdvertisingRevenue,864053.000,573524.000,486870.000,443687.000,575912.000,410330.000,,,,,,,,
AdvertisingRevenueCost,429535.000,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,3624398.000,,,,,,,,,,
AssetImpairmentCharges,,,0.000,,,,,,,,,,,
CashPeriodIncreaseDecrease,,-369047.000,,-54966.000,,,,-2100277.000,,,,-137370.000,,
CostOfRevenue,,352801.000,245342.000,223174.000,558161.000,33000.000,,,,0.000,,0.000,,
Depreciation,,,,,,,,6748.000,,,,7212.000,,
DepreciationAndAmortization,,9038.000,,8715.000,,,,6748.000,,,,7212.000,,
DepreciationExpense,7889.000,,,,,,,,,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,266500.000,,,,0.000,,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,1230.000,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,1230.000,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,,,,,,,1230.000,,,,,,
EmployeeBenefitsAndShareBasedCompensation,,,,,,,,912500.000,,,,474501.000,,
ExplorationCosts,347043.000,,,,,,,,,,,,,
ExplorationExpense,,31853.000,146955.000,49739.000,207422.000,658095.000,414906.000,120701.000,37039.000,307312.000,471109.000,87069.000,88883.000,58382.000
GeneralAndAdministrativeExpense,2422532.000,,,,,,,,,,,988886.000,1431713.000,916476.000
GrossProfit,434518.000,220723.000,241528.000,220513.000,17751.000,377330.000,,,,0.000,,0.000,,
IncomeLossFromContinuingOperations,-2342946.000,,,,-459.000,,,-2477996.000,-1602219.000,-1713576.000,,-1098313.000,-1641834.000,-1025096.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-2331500.000,-2717746.000,-1310733.000,-798639.000,-5504573.000,-361796.000,,-2477996.000,-1602219.000,-1713576.000,,-1098313.000,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.120,-0.130,-0.060,-0.030,-0.200,-0.010,-0.370,-0.080,-0.050,-0.050,-0.540,-0.100,-0.150,-0.090
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,-0.080,-0.050,-0.050,,-0.100,-0.150,-0.090
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,1230.000,,0.000,,0.000,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,0.000,0.000,0.000,,0.000,0.000,0.000
IncomeTaxExpenseBenefit,,,0.000,,,0.000,,,,0.000,,0.000,,
IncomeTaxesPaid,,,,,,,,,,,,0.000,,
IncreaseDecreaseInAccountsAndOtherReceivables,,54390.000,,553227.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,,221642.000,,,,392992.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,408099.000,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,35759.000,,,,5000.000,,,,,,
IncreaseDecreaseInAccountsReceivable,,76025.000,,-16254.000,,,,,,,,,,
IncreaseDecreaseInDueToOfficersAndStockholders,,,,,,,,190596.000,,,,0.000,,
IncreaseDecreaseInInterestPayableNet,,,,12226.000,,,,,,,,3460.000,,
IncreaseDecreaseInNotesPayableRelatedParties,,-64275.000,,,,,,,,,,,,
IncreaseDecreaseInOtherCurrentAssets,51730.000,,,,,,,,,,,,,
IncreaseDecreaseInOtherCurrentLiabilities,,,,,,,,,,,,38001.000,,
IncreaseDecreaseInPrepaidExpensesOther,,,,,,,,-5650.000,,,,-60480.000,,
IncreaseDecreaseInReceivables,,644.000,,,,,,-82571.000,,,,70000.000,,
InterestExpense,-4090.000,,,,,281.000,,690.000,1634.000,4693.000,27390.000,4358.000,-25496.000,-53850.000
InterestPaid,-4090.000,-20100.000,-89600.000,-12226.000,-13563.000,,,,,,,897.000,,
InvestmentIncomeInterest,757.000,150.000,17.000,,,1.000,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,,,,0.000,,
NetCashProvidedByUsedInDiscontinuedOperations,,,,,,,,-69181.000,,,,0.000,,
NetCashProvidedByUsedInFinancingActivities,,-64275.000,,150000.000,,,,-1054499.000,,,,36297.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-64275.000,,150000.000,,,,-1054499.000,,,,36297.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,,,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,,,0.000,,
NetCashProvidedByUsedInOperatingActivities,,,,,,,,-1045778.000,,,,-173667.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,,,,-1045778.000,,,,-173667.000,,
NetIncomeLoss,,,,-6761000.000,,,,,,,,,-1641834.000,-1025096.000
OperatingExpenses,2777464.000,2879924.000,1462678.000,1007657.000,476760.000,905346.000,2695117.000,2164306.000,1582585.000,1690883.000,1656640.000,1075955.000,1520596.000,974858.000
OperatingIncomeLoss,,,,,,,,-2164306.000,-1582585.000,-1690883.000,,-1075955.000,-1520596.000,-974858.000
OperatingLeasesRentExpenseNet,,,,,,,,,,,,47041.000,,
OtherExpenses,,-38595.000,,,,,,,,,,,,
OtherIncome,11446.000,,0.000,731.000,-18.000,0.000,,,,,,,,-7307.000
OtherNoncashExpense,,,,4060000.000,,,,,,,,,,
OtherOperatingIncome,,-2659201.000,-1221150.000,-787144.000,-459009.000,-528016.000,,,,,,,,
OtherOperatingIncomeExpenseNet,,-58545.000,-89583.000,-11495.000,-5045564.000,166220.000,-7803601.000,-313690.000,-19634.000,-22693.000,-45390.000,-22358.000,121238.000,50238.000
PaymentsForRepurchaseOfCommonStock,,,,,,,,1344999.000,,,,0.000,,
PaymentsOfFinancingCosts,,,,,,,,22000.000,,,,21345.000,,
PaymentsOfStockIssuanceCosts,,,,-150000.000,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,312500.000,,,,100000.000,,
ProceedsFromIssuanceOfWarrants,14779.000,,,,,,,,,,,,,
ProfitLoss,-2331500.000,-2717746.000,-1310733.000,-798639.000,-5504573.000,-361796.000,,-2476766.000,-1602219.000,-1713576.000,-1702030.000,-1098313.000,,
RepaymentsOfNotesPayable,,,,,,,,,,,,42358.000,,
Revenues,864053.000,573524.000,486870.000,443687.000,575912.000,410330.000,,,,0.000,,0.000,,
SalesRevenueNet,852607.000,3232725.000,1708020.000,1230100.000,1034939.000,938346.000,,,,0.000,,0.000,,
SellingGeneralAndAdministrativeExpense,,2848071.000,1315723.000,957918.000,269338.000,247251.000,1954211.000,2043605.000,1545546.000,1383571.000,1185531.000,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,-0.500,,,,0.500,,,,,,
UnrealizedLossOnSecurities,,,0.000,,,,,,,,,,,
WeightedAverageNumberOfSharesIssuedBasic,,21299392.000,23393177.000,27652132.000,27903213.000,28975083.000,,30956755.000,31124429.000,31421043.000,,11129803.000,11143717.000,11143717.000
