,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsPayable,,,18053.000,,,,,,,,,
AccountsPayableAndAccruedLiabilities,18687.000,10395.000,18053.000,19624.000,23348.000,24613.000,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,20603.000,30335.000,6792.000,,16588.000,17749.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,22063.000
AccountsReceivableNet,-1089.000,-1089.000,,-1089.000,-1089.000,-1089.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossBeforeTax,-744768.000,-793401.000,,,,,,,,,,
AdditionalPaidInCapital,1664155.000,1664155.000,1664496.000,1664967.000,1768913.000,1889721.000,1923436.000,1923937.000,2002572.000,,2004239.000,2004437.000
AdvancePaymentsNettedAgainstClaimReceivable,,,-1014000.000,,,,,,,,,
Assets,383845.000,187429.000,108366.000,162577.000,84174.000,77728.000,3310.000,343.000,6075.000,,70.000,333.000
AssetsCurrent,,,108366.000,,,,3310.000,343.000,6075.000,,70.000,333.000
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,-931600.000,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationEquipment,-3806.000,-3806.000,-3806.000,-3806.000,-3806.000,-3806.000,,,,,,
Cash,,,241.000,1343.000,104.000,20139.000,3190.000,105.000,6005.000,,,95.000
CashAndCashEquivalentsAtCarryingValue,108.000,,,,,,3190.000,105.000,6005.000,93.000,,95.000
CashEquivalentsAtCarryingValue,41720.000,1304.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,160851.000,160851.000,160851.000,160851.000,179714.000,200851.000,217633.000,217633.000,264993.000,,266093.000,266093.000
CommonStockSharesAuthorized,,,,,,,500000000.000,500000000.000,500000000.000,,500000000.000,500000000.000
CommonStockSharesIssued,,173010.000,,,,,217633479.000,217633479.000,264993479.000,,266093479.000,266093479.000
CommonStockholdersEquity,365109.000,,,,,,,,,,,
ConversionOfStockAmountConverted,115405.000,115405.000,115405.000,,,,,,,,,
ConvertibleDebt,,13849.000,,,,,,,,,,
DebtConversionConvertedInstrumentAmount,9415.000,,,,,,,,,,,
Deposits,125.000,125.000,,,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-1459897.000,-1664340.000,-1761234.000,-1739566.000,-1907901.000,-2047807.000,-2184956.000,-2209535.000,-2268282.000,,-2297027.000,-2310009.000
Liabilities,18736.000,26763.000,44253.000,76325.000,,34963.000,47197.000,68308.000,6792.000,,26765.000,39812.000
LiabilitiesAndStockholdersEquity,383845.000,187429.000,108366.000,162577.000,84174.000,77728.000,3310.000,343.000,6075.000,,70.000,333.000
LiabilitiesCurrent,18736.000,26763.000,44253.000,76325.000,43448.000,34963.000,47197.000,68308.000,6792.000,,26765.000,39812.000
MarketableSecurities,672000.000,186000.000,108000.000,161000.000,84000.000,57400.000,,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,26594.000,37973.000,,,10177.000,
OtherReceivables,,,-1089.000,,,,,,,,,
PrepaidExpenseAndOtherAssets,-125.000,-125.000,-125.000,234.000,70.000,189.000,120.000,238.000,70.000,,70.000,238.000
RelatedPartyDebtNoncurrent,,,26200.000,56701.000,20100.000,10350.000,,,,,,
RelatedPartyTransactionDueFromToRelatedParty,,16368.000,,,,,,,,,,
SharesIssued,,,,,,,,,-83326.000,0.000,0.000,
StockholdersEquity,,160666.000,64113.000,86252.000,40726.000,42765.000,-43887.000,-67965.000,-717.000,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,365109.000,160666.000,64113.000,86252.000,,42765.000,-43887.000,-67965.000,501.000,-10104.000,-26695.000,-39479.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,,,138349984.000,,,,,217633479.000,,,,
