,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AdvertisingExpense,,22866.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,11704.000,,,,-2224.000,,,,-169.000,
CostOfGoodsSold,18907.000,34886.000,24017.000,25974.000,6873.000,5315.000,10629.000,14091.000,12628.000,5659.000
Depreciation,,99.000,49.000,,49.000,49.000,49.000,51.000,49.000,49.000
EarningsPerShareBasicAndDiluted,0.000,-0.010,-0.000,0.000,-0.000,0.000,0.000,0.000,-0.000,0.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,0.390,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,0.350,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,,,,0.050,
GrossProfit,12367.000,-3317.000,5988.000,-1968.000,121.000,2550.000,1343.000,2538.000,-96.000,3307.000
IncomeLossFromContinuingOperations,,,,,,,,,-11823.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,-11823.000,317.000
IncreaseDecreaseInAccountsPayable,,,,,,,,,-5000.000,
IncreaseDecreaseInNotesPayableCurrent,,,,,,,,,1605.000,
NetCashProvidedByUsedInFinancingActivities,100.000,,,,,,,,15000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,100.000,,,,,,,,15000.000,
NetCashProvidedByUsedInInvestingActivities,,,,,49.000,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,49.000,,,,,
NetCashProvidedByUsedInOperatingActivities,11604.000,,,,-2274.000,,,,-3346.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,11604.000,,,,-2274.000,,,,-3346.000,
NetIncomeLoss,11604.000,-47536.000,-11148.000,-3861.000,-2274.000,678.000,151.000,-956.000,-11823.000,317.000
OperatingExpenses,763.000,44219.000,17136.000,1894.000,2395.000,1871.000,1192.000,3495.000,11727.000,2990.000
PaymentsOfLoanCosts,100.000,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,15000.000,
ProfessionalFees,666.000,6408.000,17057.000,,,,,,,
ResearchAndDevelopmentExpense,,14846.000,,,,,,,,
SalesRevenueGoodsNet,31274.000,31569.000,30006.000,24006.000,6993.000,7865.000,11973.000,16629.000,12533.000,8967.000
SellingGeneralAndAdministrativeExpense,97.000,,30.000,,2345.000,1822.000,1143.000,3446.000,11678.000,2941.000
WeightedAverageNumberOfSharesOutstandingBasic,3000000.000,5000000.000,5000000.000,-8000000.000,5000000.000,55000000.000,55000000.000,-60000000.000,70000000.000,70000000.000
